savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8903.49,0.06,86760
PublicServerGame_05_Final.sav,stable,8836.25,0.13,84908
PublicServerGame_05_Final.sav,today,9298.54,0.30,41772
PublicServerGame_05_Final.sav,yesterday,9418.34,0.33,40528
PublicServerGame_326_Final.sav,baseline,10229.26,0.18,84700
PublicServerGame_326_Final.sav,stable,9924.68,0.08,85032
PublicServerGame_326_Final.sav,today,9981.71,0.23,39040
PublicServerGame_326_Final.sav,yesterday,10074.94,0.11,38016
PublicServerGame_329_Final.sav,baseline,10248.96,0.39,112876
PublicServerGame_329_Final.sav,stable,10286.73,0.67,109736
PublicServerGame_329_Final.sav,today,9295.87,0.52,75360
PublicServerGame_329_Final.sav,yesterday,9170.12,0.32,75736
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8337.04,0.19,82840
lordaro_British-Railways-4th-Oct-2082.sav,stable,8401.05,0.29,83656
lordaro_British-Railways-4th-Oct-2082.sav,today,1294.34,0.28,40832
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1292.41,0.17,40704
lordaro_biggest_town_ever.sav,baseline,4923.35,0.23,101024
lordaro_biggest_town_ever.sav,stable,4919.21,0.37,100500
lordaro_biggest_town_ever.sav,today,7067.16,0.26,84912
lordaro_biggest_town_ever.sav,yesterday,7160.51,0.41,87592
opntitle-1.0.sav,baseline,6442.43,0.15,51288
opntitle-1.0.sav,stable,6563.60,0.27,50652
opntitle-1.0.sav,today,7402.14,0.17,34304
opntitle-1.0.sav,yesterday,7600.46,0.12,33280
opntitle-1.1.sav,baseline,11175.63,0.26,79608
opntitle-1.1.sav,stable,8674.91,0.13,81128
opntitle-1.1.sav,today,9064.19,0.34,36392
opntitle-1.1.sav,yesterday,8936.17,0.74,35368
opntitle-1.2.sav,baseline,6608.80,0.33,53404
opntitle-1.2.sav,stable,6674.50,0.09,52588
opntitle-1.2.sav,today,7537.89,0.15,33576
opntitle-1.2.sav,yesterday,7742.61,0.09,34716
opntitle-1.3.sav,baseline,6177.48,0.34,53280
opntitle-1.3.sav,stable,6250.59,0.24,52456
opntitle-1.3.sav,today,7027.09,0.44,33580
opntitle-1.3.sav,yesterday,7367.46,0.80,33504
opntitle-1.4.sav,baseline,9323.83,0.19,82448
opntitle-1.4.sav,stable,8370.17,0.46,82244
opntitle-1.4.sav,today,10248.92,0.11,37128
opntitle-1.4.sav,yesterday,10159.12,0.18,36352
opntitle-1.5.sav,baseline,12917.94,0.21,83464
opntitle-1.5.sav,stable,11022.10,0.23,83184
opntitle-1.5.sav,today,12856.59,0.25,36772
opntitle-1.5.sav,yesterday,12829.34,0.10,36004
opntitle-1.7.sav,baseline,10921.66,0.22,78800
opntitle-1.7.sav,stable,8366.72,0.41,80164
opntitle-1.7.sav,today,9059.18,0.27,34856
opntitle-1.7.sav,yesterday,9008.02,0.26,35360
opntitle-1.9.sav,baseline,6470.10,0.26,52064
opntitle-1.9.sav,stable,6576.17,0.24,51844
opntitle-1.9.sav,today,7403.31,0.10,33576
opntitle-1.9.sav,yesterday,7602.81,0.04,33704
opntitle.sav,baseline,12060.70,0.24,78632
opntitle.sav,stable,10306.31,0.25,81000
opntitle.sav,today,7023.23,0.35,35840
opntitle.sav,yesterday,7158.66,0.27,34944
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,19186.45,0.73,136220
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,19034.34,0.75,137500
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,13769.88,0.68,122176
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,14140.36,0.83,120772
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11315.20,0.16,88104
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10164.12,0.16,89656
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9313.31,0.10,43544
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9404.53,0.17,42472
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11021.26,0.24,123012
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12237.74,0.48,123652
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,7455.95,0.40,78872
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,7482.28,0.29,78988
wentbourne.sav,baseline,46975.11,0.72,301412
wentbourne.sav,stable,46992.76,0.53,295776
wentbourne.sav,today,42526.88,0.37,124720
wentbourne.sav,yesterday,42663.65,0.90,124652
