savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8947.37,0.17,86876
PublicServerGame_05_Final.sav,stable,8907.03,0.19,85248
PublicServerGame_05_Final.sav,today,9520.26,0.14,42108
PublicServerGame_05_Final.sav,yesterday,9534.30,0.13,40912
PublicServerGame_326_Final.sav,baseline,10185.47,0.17,84272
PublicServerGame_326_Final.sav,stable,9920.24,0.13,84880
PublicServerGame_326_Final.sav,today,9921.75,0.28,39088
PublicServerGame_326_Final.sav,yesterday,10153.07,0.37,37844
PublicServerGame_329_Final.sav,baseline,9771.77,0.61,111208
PublicServerGame_329_Final.sav,stable,9733.22,0.12,109816
PublicServerGame_329_Final.sav,today,8755.44,0.61,75428
PublicServerGame_329_Final.sav,yesterday,8972.59,0.67,75772
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8330.32,0.17,82836
lordaro_British-Railways-4th-Oct-2082.sav,stable,8345.46,0.14,83568
lordaro_British-Railways-4th-Oct-2082.sav,today,1299.75,0.29,40460
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1300.66,0.15,40876
lordaro_biggest_town_ever.sav,baseline,6055.91,0.83,101164
lordaro_biggest_town_ever.sav,stable,6206.18,0.65,99844
lordaro_biggest_town_ever.sav,today,9145.07,0.80,84704
lordaro_biggest_town_ever.sav,yesterday,9273.38,0.65,85924
opntitle-1.0.sav,baseline,6396.84,0.80,51292
opntitle-1.0.sav,stable,6433.37,0.10,50796
opntitle-1.0.sav,today,7252.98,0.29,34968
opntitle-1.0.sav,yesterday,7287.34,0.14,33176
opntitle-1.1.sav,baseline,11284.36,0.42,80300
opntitle-1.1.sav,stable,8630.44,0.04,81224
opntitle-1.1.sav,today,9234.53,0.39,36412
opntitle-1.1.sav,yesterday,9352.36,0.07,35128
opntitle-1.2.sav,baseline,6492.48,0.16,55464
opntitle-1.2.sav,stable,6577.38,0.34,54580
opntitle-1.2.sav,today,7367.18,0.11,34176
opntitle-1.2.sav,yesterday,7385.95,0.16,34048
opntitle-1.3.sav,baseline,6331.23,0.09,55456
opntitle-1.3.sav,stable,6470.48,0.29,54508
opntitle-1.3.sav,today,7272.20,0.35,34136
opntitle-1.3.sav,yesterday,7278.18,0.13,34208
opntitle-1.4.sav,baseline,9257.76,0.35,82552
opntitle-1.4.sav,stable,8283.17,0.40,82684
opntitle-1.4.sav,today,10530.20,0.48,37232
opntitle-1.4.sav,yesterday,10627.41,0.14,36412
opntitle-1.5.sav,baseline,13077.44,0.28,81964
opntitle-1.5.sav,stable,10960.69,0.15,83076
opntitle-1.5.sav,today,13244.70,0.39,36856
opntitle-1.5.sav,yesterday,13385.40,0.23,36640
opntitle-1.7.sav,baseline,10901.98,0.33,78808
opntitle-1.7.sav,stable,8464.44,0.12,79864
opntitle-1.7.sav,today,9609.36,0.54,35892
opntitle-1.7.sav,yesterday,9565.71,0.20,35004
opntitle-1.9.sav,baseline,6349.24,0.15,52188
opntitle-1.9.sav,stable,6478.27,0.12,52672
opntitle-1.9.sav,today,7314.34,0.75,34256
opntitle-1.9.sav,yesterday,7300.99,0.43,34484
opntitle.sav,baseline,12300.74,0.72,79304
opntitle.sav,stable,10339.95,0.20,81172
opntitle.sav,today,7539.58,0.63,35484
opntitle.sav,yesterday,7487.30,0.44,35008
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,18346.69,0.22,135800
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,17938.25,0.41,137592
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,13322.70,0.29,123096
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,13361.94,0.37,122936
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11189.22,0.22,88144
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10061.45,0.11,89680
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9494.78,0.81,42924
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9549.48,0.13,42564
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11380.78,0.47,123644
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12376.23,0.21,123364
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,7840.60,0.44,78904
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,7856.99,0.41,78716
wentbourne.sav,baseline,41926.65,0.53,302372
wentbourne.sav,stable,40952.00,0.07,295344
wentbourne.sav,today,37527.34,0.25,126196
wentbourne.sav,yesterday,37789.89,0.32,125752
