savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8584.36,0.44,86784
PublicServerGame_05_Final.sav,stable,8652.39,0.52,85044
PublicServerGame_05_Final.sav,today,9099.32,0.47,41864
PublicServerGame_05_Final.sav,yesterday,9083.17,0.62,40748
PublicServerGame_326_Final.sav,baseline,10170.49,0.19,84112
PublicServerGame_326_Final.sav,stable,9901.59,0.05,84852
PublicServerGame_326_Final.sav,today,9957.88,0.32,38912
PublicServerGame_326_Final.sav,yesterday,10035.14,0.19,37888
PublicServerGame_329_Final.sav,baseline,9868.60,0.45,112852
PublicServerGame_329_Final.sav,stable,9842.74,0.64,109752
PublicServerGame_329_Final.sav,today,9026.49,0.56,73884
PublicServerGame_329_Final.sav,yesterday,8954.60,0.37,74012
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8351.38,0.17,83280
lordaro_British-Railways-4th-Oct-2082.sav,stable,8413.58,0.10,83696
lordaro_British-Railways-4th-Oct-2082.sav,today,1319.65,0.50,40832
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1312.51,0.35,40576
lordaro_biggest_town_ever.sav,baseline,5502.96,0.57,101160
lordaro_biggest_town_ever.sav,stable,5391.80,0.83,100368
lordaro_biggest_town_ever.sav,today,7941.32,0.77,86668
lordaro_biggest_town_ever.sav,yesterday,7828.37,0.56,85836
opntitle-1.0.sav,baseline,6456.86,0.27,51204
opntitle-1.0.sav,stable,6561.68,0.28,50776
opntitle-1.0.sav,today,7397.46,0.27,35072
opntitle-1.0.sav,yesterday,7647.14,0.17,34304
opntitle-1.1.sav,baseline,11186.01,0.23,79532
opntitle-1.1.sav,stable,8686.08,0.15,81148
opntitle-1.1.sav,today,9309.86,0.25,35360
opntitle-1.1.sav,yesterday,9222.39,0.51,36352
opntitle-1.2.sav,baseline,6602.25,0.21,53276
opntitle-1.2.sav,stable,6678.94,0.10,52448
opntitle-1.2.sav,today,7544.64,0.23,34048
opntitle-1.2.sav,yesterday,7677.03,0.13,33920
opntitle-1.3.sav,baseline,6463.40,0.32,53404
opntitle-1.3.sav,stable,6565.58,0.30,52452
opntitle-1.3.sav,today,7396.50,0.03,34176
opntitle-1.3.sav,yesterday,7636.73,0.10,34176
opntitle-1.4.sav,baseline,9165.92,0.56,82476
opntitle-1.4.sav,stable,8256.06,0.57,82324
opntitle-1.4.sav,today,10519.92,0.21,36636
opntitle-1.4.sav,yesterday,10370.39,0.23,36124
opntitle-1.5.sav,baseline,13227.25,0.12,81856
opntitle-1.5.sav,stable,11110.33,0.08,83692
opntitle-1.5.sav,today,13478.67,0.25,36892
opntitle-1.5.sav,yesterday,13308.10,0.17,36048
opntitle-1.7.sav,baseline,10890.69,0.07,78676
opntitle-1.7.sav,stable,8393.89,0.32,80272
opntitle-1.7.sav,today,9516.78,0.73,35104
opntitle-1.7.sav,yesterday,9439.09,0.45,34972
opntitle-1.9.sav,baseline,6457.64,0.12,53404
opntitle-1.9.sav,stable,6557.22,0.14,51420
opntitle-1.9.sav,today,7417.86,0.24,34308
opntitle-1.9.sav,yesterday,7678.15,0.14,34052
opntitle.sav,baseline,12020.36,0.30,78516
opntitle.sav,stable,10296.87,0.16,81304
opntitle.sav,today,7325.78,0.54,36096
opntitle.sav,yesterday,7278.90,0.31,35328
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,19617.03,0.87,137348
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,19786.24,0.86,137624
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,16635.05,0.80,122168
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,16407.04,0.32,121540
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11262.74,0.17,88752
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10154.50,0.12,88980
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9534.38,0.17,43432
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9590.61,0.26,42524
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11083.00,0.16,123652
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12208.83,0.13,123372
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,7570.91,0.67,78488
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,7551.88,0.47,79644
wentbourne.sav,baseline,45454.66,0.49,300892
wentbourne.sav,stable,45552.51,0.57,295520
wentbourne.sav,today,40826.06,0.77,124908
wentbourne.sav,yesterday,40957.44,0.38,124752
