savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8990.92,0.19,86800
PublicServerGame_05_Final.sav,stable,8977.25,0.11,84996
PublicServerGame_05_Final.sav,today,9562.61,0.42,41120
PublicServerGame_05_Final.sav,yesterday,9431.91,0.43,40612
PublicServerGame_326_Final.sav,baseline,10205.20,0.13,84224
PublicServerGame_326_Final.sav,stable,9930.23,0.13,84940
PublicServerGame_326_Final.sav,today,9916.24,0.16,38912
PublicServerGame_326_Final.sav,yesterday,10006.03,0.15,38144
PublicServerGame_329_Final.sav,baseline,11549.11,0.65,113408
PublicServerGame_329_Final.sav,stable,11650.32,0.61,109788
PublicServerGame_329_Final.sav,today,10565.01,0.78,75712
PublicServerGame_329_Final.sav,yesterday,9311.25,0.39,75004
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8347.48,0.17,82840
lordaro_British-Railways-4th-Oct-2082.sav,stable,8360.13,0.16,83664
lordaro_British-Railways-4th-Oct-2082.sav,today,1285.62,0.21,41728
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1291.74,0.21,40832
lordaro_biggest_town_ever.sav,baseline,5621.21,0.89,101792
lordaro_biggest_town_ever.sav,stable,5696.95,0.80,99968
lordaro_biggest_town_ever.sav,today,8585.20,0.69,86196
lordaro_biggest_town_ever.sav,yesterday,8033.19,0.70,86436
opntitle-1.0.sav,baseline,6452.90,0.12,51252
opntitle-1.0.sav,stable,6557.81,0.35,50660
opntitle-1.0.sav,today,7444.51,0.16,34304
opntitle-1.0.sav,yesterday,7476.47,0.17,34180
opntitle-1.1.sav,baseline,11480.71,0.18,80264
opntitle-1.1.sav,stable,8769.51,0.46,81180
opntitle-1.1.sav,today,9067.45,0.82,35628
opntitle-1.1.sav,yesterday,9045.69,0.22,35496
opntitle-1.2.sav,baseline,6591.55,0.26,53276
opntitle-1.2.sav,stable,6708.10,0.29,52460
opntitle-1.2.sav,today,7607.57,0.53,33708
opntitle-1.2.sav,yesterday,7558.10,0.16,33704
opntitle-1.3.sav,baseline,6452.01,0.11,53284
opntitle-1.3.sav,stable,6611.02,0.44,52452
opntitle-1.3.sav,today,7447.83,0.22,33708
opntitle-1.3.sav,yesterday,7423.91,0.29,33704
opntitle-1.4.sav,baseline,9098.40,0.76,82504
opntitle-1.4.sav,stable,8252.57,0.40,82508
opntitle-1.4.sav,today,10166.09,0.28,37508
opntitle-1.4.sav,yesterday,10085.11,0.44,36356
opntitle-1.5.sav,baseline,13151.58,0.27,83480
opntitle-1.5.sav,stable,11066.92,0.23,83432
opntitle-1.5.sav,today,12980.47,0.19,36396
opntitle-1.5.sav,yesterday,12885.38,0.13,36012
opntitle-1.7.sav,baseline,10820.10,0.14,78684
opntitle-1.7.sav,stable,8393.58,0.21,79976
opntitle-1.7.sav,today,9128.63,0.34,35240
opntitle-1.7.sav,yesterday,9030.19,0.23,34856
opntitle-1.9.sav,baseline,6457.74,0.11,53276
opntitle-1.9.sav,stable,6564.71,0.20,51416
opntitle-1.9.sav,today,7450.59,0.17,34340
opntitle-1.9.sav,yesterday,7449.05,0.22,33704
opntitle.sav,baseline,12078.72,0.29,78576
opntitle.sav,stable,10405.82,0.46,80872
opntitle.sav,today,7116.36,0.54,36096
opntitle.sav,yesterday,7222.54,0.37,34944
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,18644.25,0.43,136632
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,18373.11,0.59,137568
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,13772.40,0.35,121404
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,13640.26,0.33,122292
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11138.34,0.38,88200
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10179.19,0.28,89396
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9229.39,0.21,42396
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9425.54,0.72,43704
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,18688.78,0.41,124292
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,20422.33,0.81,124368
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,10877.45,0.62,78636
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,10818.65,0.47,77856
wentbourne.sav,baseline,54882.56,0.50,301400
wentbourne.sav,stable,54319.15,0.32,295780
wentbourne.sav,today,49085.72,0.61,125288
wentbourne.sav,yesterday,49332.12,0.39,125408
