savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,9018.00,0.24,87588
PublicServerGame_05_Final.sav,stable,9067.75,0.29,85064
PublicServerGame_05_Final.sav,today,9437.60,0.29,41652
PublicServerGame_05_Final.sav,yesterday,9485.61,0.40,40864
PublicServerGame_326_Final.sav,baseline,10476.28,0.33,84628
PublicServerGame_326_Final.sav,stable,10247.94,0.41,84884
PublicServerGame_326_Final.sav,today,10316.91,0.32,39168
PublicServerGame_326_Final.sav,yesterday,10316.39,0.29,37888
PublicServerGame_329_Final.sav,baseline,10931.10,0.86,112844
PublicServerGame_329_Final.sav,stable,11415.35,0.62,109732
PublicServerGame_329_Final.sav,today,10197.76,0.79,75652
PublicServerGame_329_Final.sav,yesterday,10185.45,0.73,75264
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8359.59,0.28,82836
lordaro_British-Railways-4th-Oct-2082.sav,stable,8392.47,0.15,83672
lordaro_British-Railways-4th-Oct-2082.sav,today,1297.83,0.24,40960
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1302.20,0.67,41216
lordaro_biggest_town_ever.sav,baseline,5008.51,0.60,101036
lordaro_biggest_town_ever.sav,stable,5035.25,0.32,100240
lordaro_biggest_town_ever.sav,today,7179.50,0.27,86448
lordaro_biggest_town_ever.sav,yesterday,7226.13,0.38,86572
opntitle-1.0.sav,baseline,6466.61,0.48,51204
opntitle-1.0.sav,stable,6568.79,0.60,50780
opntitle-1.0.sav,today,7411.53,0.19,34048
opntitle-1.0.sav,yesterday,7438.08,0.22,33408
opntitle-1.1.sav,baseline,11357.20,0.30,79780
opntitle-1.1.sav,stable,8690.58,0.39,81184
opntitle-1.1.sav,today,9107.39,0.33,35756
opntitle-1.1.sav,yesterday,9109.67,0.51,35500
opntitle-1.2.sav,baseline,6607.59,0.15,53408
opntitle-1.2.sav,stable,6677.40,0.18,52332
opntitle-1.2.sav,today,7566.94,0.06,33832
opntitle-1.2.sav,yesterday,7667.21,0.23,33708
opntitle-1.3.sav,baseline,6473.01,0.15,53280
opntitle-1.3.sav,stable,6623.89,0.42,52328
opntitle-1.3.sav,today,7422.45,0.19,33964
opntitle-1.3.sav,yesterday,7468.27,0.20,33708
opntitle-1.4.sav,baseline,9187.19,0.30,82452
opntitle-1.4.sav,stable,8222.53,0.43,82388
opntitle-1.4.sav,today,10041.26,0.34,37252
opntitle-1.4.sav,yesterday,10032.96,0.23,36488
opntitle-1.5.sav,baseline,12895.66,0.23,82012
opntitle-1.5.sav,stable,10982.24,0.11,83080
opntitle-1.5.sav,today,12858.62,0.15,36904
opntitle-1.5.sav,yesterday,12904.20,0.56,36520
opntitle-1.7.sav,baseline,10790.41,0.29,78788
opntitle-1.7.sav,stable,8352.49,0.30,80160
opntitle-1.7.sav,today,9021.66,0.48,35240
opntitle-1.7.sav,yesterday,9057.61,0.42,34860
opntitle-1.9.sav,baseline,6460.55,0.20,52060
opntitle-1.9.sav,stable,6564.23,0.11,51552
opntitle-1.9.sav,today,7434.58,0.13,34088
opntitle-1.9.sav,yesterday,7455.24,0.23,34092
opntitle.sav,baseline,12161.45,0.25,79012
opntitle.sav,stable,10346.57,0.34,81172
opntitle.sav,today,7218.93,0.17,35712
opntitle.sav,yesterday,7215.82,0.45,34944
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,19295.45,0.35,137352
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,19028.22,0.55,137712
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,14185.12,0.60,122040
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,15332.07,0.68,120764
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11172.69,0.14,88216
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10113.03,0.25,89560
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9392.19,0.34,43536
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9599.94,0.79,42520
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,10889.34,0.06,122992
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12050.75,0.34,123428
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,7333.57,0.40,79648
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,7291.11,0.28,78996
wentbourne.sav,baseline,49822.50,0.58,300768
wentbourne.sav,stable,49533.40,0.23,295648
wentbourne.sav,today,43189.80,0.84,124260
wentbourne.sav,yesterday,43085.03,0.82,124008
