savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8648.50,0.33,86756
PublicServerGame_05_Final.sav,stable,8640.59,0.38,85240
PublicServerGame_05_Final.sav,today,9149.80,0.29,41372
PublicServerGame_05_Final.sav,yesterday,9147.17,0.13,40868
PublicServerGame_326_Final.sav,baseline,10174.78,0.11,84220
PublicServerGame_326_Final.sav,stable,9903.69,0.18,84900
PublicServerGame_326_Final.sav,today,10186.71,0.44,39168
PublicServerGame_326_Final.sav,yesterday,10203.05,0.17,38016
PublicServerGame_329_Final.sav,baseline,10188.35,0.73,112876
PublicServerGame_329_Final.sav,stable,10431.01,0.74,109680
PublicServerGame_329_Final.sav,today,9406.06,0.35,75512
PublicServerGame_329_Final.sav,yesterday,9482.17,0.56,74100
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8294.89,0.05,82832
lordaro_British-Railways-4th-Oct-2082.sav,stable,8321.09,0.22,83648
lordaro_British-Railways-4th-Oct-2082.sav,today,1299.17,0.55,40960
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1304.00,0.64,41088
lordaro_biggest_town_ever.sav,baseline,5853.18,0.35,101156
lordaro_biggest_town_ever.sav,stable,5884.13,0.90,100492
lordaro_biggest_town_ever.sav,today,8558.67,0.54,87264
lordaro_biggest_town_ever.sav,yesterday,8591.94,0.60,86948
opntitle-1.0.sav,baseline,6481.54,0.26,51288
opntitle-1.0.sav,stable,6542.98,0.30,50780
opntitle-1.0.sav,today,7397.27,0.16,33408
opntitle-1.0.sav,yesterday,7426.24,0.12,33152
opntitle-1.1.sav,baseline,11120.26,0.18,79532
opntitle-1.1.sav,stable,8621.80,0.11,81096
opntitle-1.1.sav,today,8963.42,0.87,36516
opntitle-1.1.sav,yesterday,9061.32,0.55,35108
opntitle-1.2.sav,baseline,6606.85,0.12,53288
opntitle-1.2.sav,stable,6680.76,0.14,52476
opntitle-1.2.sav,today,7532.82,0.14,34308
opntitle-1.2.sav,yesterday,7561.34,0.35,34180
opntitle-1.3.sav,baseline,6450.44,0.06,53280
opntitle-1.3.sav,stable,6572.77,0.30,52452
opntitle-1.3.sav,today,7376.53,0.17,34308
opntitle-1.3.sav,yesterday,7466.49,0.68,34308
opntitle-1.4.sav,baseline,9138.30,0.20,82504
opntitle-1.4.sav,stable,8175.38,0.50,82596
opntitle-1.4.sav,today,9904.63,0.41,37408
opntitle-1.4.sav,yesterday,9905.30,0.20,36384
opntitle-1.5.sav,baseline,12827.19,0.16,81956
opntitle-1.5.sav,stable,10902.27,0.12,83176
opntitle-1.5.sav,today,12818.38,0.15,37152
opntitle-1.5.sav,yesterday,12910.12,0.39,36304
opntitle-1.7.sav,baseline,10768.42,0.10,78680
opntitle-1.7.sav,stable,8296.23,0.39,80068
opntitle-1.7.sav,today,9018.00,0.82,36640
opntitle-1.7.sav,yesterday,8944.32,0.23,35104
opntitle-1.9.sav,baseline,6448.49,0.11,52188
opntitle-1.9.sav,stable,6591.85,0.60,51300
opntitle-1.9.sav,today,7381.40,0.12,34436
opntitle-1.9.sav,yesterday,7423.01,0.16,34304
opntitle.sav,baseline,12181.97,0.22,78572
opntitle.sav,stable,10395.18,0.27,81108
opntitle.sav,today,7274.11,0.36,36096
opntitle.sav,yesterday,7369.32,0.48,35200
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,20832.64,0.76,136152
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,20281.62,0.53,137620
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,15075.52,0.81,122244
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,15302.58,0.87,122560
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11080.21,0.32,88144
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10094.61,0.09,89224
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9274.90,0.21,43536
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9355.65,0.40,42636
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,12361.26,0.57,123016
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,14058.62,0.87,123440
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,8779.07,0.28,78756
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,8651.63,0.77,78872
wentbourne.sav,baseline,46240.38,0.65,301448
wentbourne.sav,stable,45266.31,0.32,295644
wentbourne.sav,today,40738.80,0.21,125056
wentbourne.sav,yesterday,41465.99,0.79,125028
