savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8874.38,0.14,86824
PublicServerGame_05_Final.sav,stable,8883.33,0.56,85396
PublicServerGame_05_Final.sav,today,9337.85,0.25,41228
PublicServerGame_05_Final.sav,yesterday,9444.00,0.11,40728
PublicServerGame_326_Final.sav,baseline,10286.57,0.28,84636
PublicServerGame_326_Final.sav,stable,9970.78,0.04,84836
PublicServerGame_326_Final.sav,today,10178.88,0.16,39148
PublicServerGame_326_Final.sav,yesterday,10099.35,0.16,38040
PublicServerGame_329_Final.sav,baseline,9834.40,0.87,113108
PublicServerGame_329_Final.sav,stable,9630.10,0.32,109792
PublicServerGame_329_Final.sav,today,9358.55,0.86,74124
PublicServerGame_329_Final.sav,yesterday,9341.42,0.85,73804
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8280.96,0.08,83264
lordaro_British-Railways-4th-Oct-2082.sav,stable,8334.69,0.11,83548
lordaro_British-Railways-4th-Oct-2082.sav,today,1281.98,0.36,41876
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1278.81,0.08,40468
lordaro_biggest_town_ever.sav,baseline,5406.04,0.88,101160
lordaro_biggest_town_ever.sav,stable,5361.82,0.30,99924
lordaro_biggest_town_ever.sav,today,7144.74,0.64,82824
lordaro_biggest_town_ever.sav,yesterday,7765.96,0.31,85760
opntitle-1.0.sav,baseline,6321.94,0.07,51292
opntitle-1.0.sav,stable,6428.30,0.19,50760
opntitle-1.0.sav,today,7386.14,0.04,33424
opntitle-1.0.sav,yesterday,7371.01,0.15,32996
opntitle-1.1.sav,baseline,11366.58,0.71,79596
opntitle-1.1.sav,stable,8745.42,0.37,81372
opntitle-1.1.sav,today,10103.91,0.29,34568
opntitle-1.1.sav,yesterday,9889.23,0.65,35716
opntitle-1.2.sav,baseline,6484.94,0.25,55460
opntitle-1.2.sav,stable,6600.40,0.48,54452
opntitle-1.2.sav,today,7582.29,0.43,33984
opntitle-1.2.sav,yesterday,7604.92,0.07,34032
opntitle-1.3.sav,baseline,6337.72,0.11,55456
opntitle-1.3.sav,stable,7001.09,0.14,54572
opntitle-1.3.sav,today,7407.99,0.19,34484
opntitle-1.3.sav,yesterday,7371.97,0.12,34520
opntitle-1.4.sav,baseline,9221.85,0.33,83044
opntitle-1.4.sav,stable,8235.12,0.40,82472
opntitle-1.4.sav,today,10782.34,0.20,37412
opntitle-1.4.sav,yesterday,10899.73,0.26,36444
opntitle-1.5.sav,baseline,12909.95,0.63,83280
opntitle-1.5.sav,stable,10916.95,0.17,82948
opntitle-1.5.sav,today,14062.12,0.33,36776
opntitle-1.5.sav,yesterday,13336.22,0.24,36052
opntitle-1.7.sav,baseline,10736.72,0.30,78812
opntitle-1.7.sav,stable,8251.67,0.18,80472
opntitle-1.7.sav,today,10949.42,0.81,35016
opntitle-1.7.sav,yesterday,10084.61,0.79,34868
opntitle-1.9.sav,baseline,6358.41,0.17,52188
opntitle-1.9.sav,stable,6507.03,0.45,51504
opntitle-1.9.sav,today,7412.63,0.09,34284
opntitle-1.9.sav,yesterday,7437.72,0.19,34196
opntitle.sav,baseline,12093.80,0.20,78556
opntitle.sav,stable,10360.38,0.17,80948
opntitle.sav,today,8224.57,0.14,35220
opntitle.sav,yesterday,7343.26,0.31,35992
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,22136.73,0.54,137048
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,22842.72,0.33,137672
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,17748.62,0.42,122160
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,17464.08,0.47,123828
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11170.46,0.16,88144
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10078.98,0.26,89636
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9374.02,0.39,42916
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9659.68,0.45,42356
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,10985.73,0.20,123024
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12027.53,0.13,123132
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,7459.28,0.40,78280
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,7601.86,0.44,78344
wentbourne.sav,baseline,49334.72,0.37,300768
wentbourne.sav,stable,47960.05,0.47,295508
wentbourne.sav,today,40513.35,0.88,126288
wentbourne.sav,yesterday,41080.58,0.61,126540
