savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8843.54,0.15,86692
PublicServerGame_05_Final.sav,stable,8777.04,0.06,85096
PublicServerGame_05_Final.sav,today,9476.62,0.30,41108
PublicServerGame_05_Final.sav,yesterday,9612.11,0.76,40840
PublicServerGame_326_Final.sav,baseline,10201.96,0.10,84132
PublicServerGame_326_Final.sav,stable,9954.29,0.07,85060
PublicServerGame_326_Final.sav,today,10174.33,0.34,39296
PublicServerGame_326_Final.sav,yesterday,10250.51,0.26,37888
PublicServerGame_329_Final.sav,baseline,10737.92,0.77,113348
PublicServerGame_329_Final.sav,stable,10610.10,0.55,109768
PublicServerGame_329_Final.sav,today,9401.56,0.72,74864
PublicServerGame_329_Final.sav,yesterday,10104.73,0.30,73708
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8571.32,0.21,82856
lordaro_British-Railways-4th-Oct-2082.sav,stable,8518.26,0.07,83692
lordaro_British-Railways-4th-Oct-2082.sav,today,1341.43,0.37,40576
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1337.93,0.30,40576
lordaro_biggest_town_ever.sav,baseline,5883.55,0.37,101028
lordaro_biggest_town_ever.sav,stable,5939.19,0.41,100628
lordaro_biggest_town_ever.sav,today,8601.91,0.70,86540
lordaro_biggest_town_ever.sav,yesterday,8814.99,0.87,85772
opntitle-1.0.sav,baseline,6426.04,0.04,52060
opntitle-1.0.sav,stable,6543.51,0.17,50792
opntitle-1.0.sav,today,7406.76,0.49,33408
opntitle-1.0.sav,yesterday,7396.52,0.26,33152
opntitle-1.1.sav,baseline,11366.51,0.39,79656
opntitle-1.1.sav,stable,8758.19,0.27,81388
opntitle-1.1.sav,today,9503.31,0.41,36128
opntitle-1.1.sav,yesterday,9480.52,0.34,35232
opntitle-1.2.sav,baseline,6581.92,0.02,53276
opntitle-1.2.sav,stable,6690.91,0.18,52456
opntitle-1.2.sav,today,7499.94,0.10,33928
opntitle-1.2.sav,yesterday,7544.96,0.24,34636
opntitle-1.3.sav,baseline,6457.00,0.19,53280
opntitle-1.3.sav,stable,6569.85,0.32,52452
opntitle-1.3.sav,today,7390.98,0.16,35972
opntitle-1.3.sav,yesterday,7406.27,0.17,34440
opntitle-1.4.sav,baseline,9222.60,0.17,82508
opntitle-1.4.sav,stable,8238.74,0.47,82484
opntitle-1.4.sav,today,10548.99,0.33,37148
opntitle-1.4.sav,yesterday,10597.24,0.20,36128
opntitle-1.5.sav,baseline,12963.46,0.31,83748
opntitle-1.5.sav,stable,10935.22,0.11,82952
opntitle-1.5.sav,today,13211.21,0.26,36684
opntitle-1.5.sav,yesterday,13257.52,0.14,36944
opntitle-1.7.sav,baseline,11027.72,0.15,78712
opntitle-1.7.sav,stable,8417.91,0.28,79904
opntitle-1.7.sav,today,9519.39,0.46,35484
opntitle-1.7.sav,yesterday,9651.76,0.40,34852
opntitle-1.9.sav,baseline,6468.69,0.30,52188
opntitle-1.9.sav,stable,6554.58,0.11,52568
opntitle-1.9.sav,today,7384.59,0.08,34440
opntitle-1.9.sav,yesterday,7402.54,0.20,34184
opntitle.sav,baseline,11931.74,0.22,78644
opntitle.sav,stable,10264.18,0.18,81128
opntitle.sav,today,7319.11,0.23,35968
opntitle.sav,yesterday,7422.06,0.62,35328
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,20026.57,0.23,136340
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,19934.09,0.70,137612
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,14766.59,0.78,122328
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,15199.54,0.29,122036
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11234.01,0.17,88756
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10159.00,0.25,88620
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9491.51,0.45,43944
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9565.20,0.10,42536
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,10978.70,0.16,123656
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12137.42,0.44,123140
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,7560.25,0.57,78744
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,7531.21,0.76,78484
wentbourne.sav,baseline,42212.58,0.22,302940
wentbourne.sav,stable,42513.72,0.61,295908
wentbourne.sav,today,37893.29,0.43,124256
wentbourne.sav,yesterday,38348.53,0.34,124520
