savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8789.13,0.22,86948
PublicServerGame_05_Final.sav,stable,8752.74,0.12,85404
PublicServerGame_05_Final.sav,today,8406.18,0.33,46300
PublicServerGame_05_Final.sav,yesterday,8388.31,0.55,46396
PublicServerGame_326_Final.sav,baseline,9986.50,0.08,84296
PublicServerGame_326_Final.sav,stable,9747.41,0.11,84832
PublicServerGame_326_Final.sav,today,9448.30,0.11,40128
PublicServerGame_326_Final.sav,yesterday,9494.87,0.09,40260
PublicServerGame_329_Final.sav,baseline,10737.37,0.88,113208
PublicServerGame_329_Final.sav,stable,12900.71,0.34,110004
PublicServerGame_329_Final.sav,today,12171.35,0.89,82916
PublicServerGame_329_Final.sav,yesterday,12781.21,0.83,82728
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8392.71,0.35,82964
lordaro_British-Railways-4th-Oct-2082.sav,stable,8297.21,0.33,83612
lordaro_British-Railways-4th-Oct-2082.sav,today,8089.26,0.46,45480
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,8190.41,0.57,45048
lordaro_biggest_town_ever.sav,baseline,5999.10,0.33,101208
lordaro_biggest_town_ever.sav,stable,6097.14,0.34,100176
lordaro_biggest_town_ever.sav,today,8553.10,0.48,87276
lordaro_biggest_town_ever.sav,yesterday,8457.76,0.51,87264
opntitle-1.0.sav,baseline,6348.18,0.24,53152
opntitle-1.0.sav,stable,6526.07,0.07,51288
opntitle-1.0.sav,today,7453.27,0.10,32384
opntitle-1.0.sav,yesterday,7424.20,0.10,32640
opntitle-1.1.sav,baseline,11242.57,0.44,79596
opntitle-1.1.sav,stable,8642.09,0.13,81160
opntitle-1.1.sav,today,9230.48,0.37,38744
opntitle-1.1.sav,yesterday,9237.44,0.21,38872
opntitle-1.2.sav,baseline,6494.31,0.10,55492
opntitle-1.2.sav,stable,6690.59,0.42,54280
opntitle-1.2.sav,today,7616.08,0.12,36188
opntitle-1.2.sav,yesterday,7625.36,0.19,36228
opntitle-1.3.sav,baseline,6339.98,0.12,55504
opntitle-1.3.sav,stable,6527.20,0.22,54252
opntitle-1.3.sav,today,7484.63,0.28,35932
opntitle-1.3.sav,yesterday,7439.35,0.33,35804
opntitle-1.4.sav,baseline,9089.22,0.27,82604
opntitle-1.4.sav,stable,8034.73,0.37,83020
opntitle-1.4.sav,today,8939.48,0.25,41872
opntitle-1.4.sav,yesterday,9010.92,0.33,41740
opntitle-1.5.sav,baseline,12883.86,0.18,82116
opntitle-1.5.sav,stable,10900.06,0.36,83372
opntitle-1.5.sav,today,13648.58,0.45,40412
opntitle-1.5.sav,yesterday,13698.44,0.64,40316
opntitle-1.7.sav,baseline,10881.90,0.24,78776
opntitle-1.7.sav,stable,8367.43,0.31,80508
opntitle-1.7.sav,today,9786.16,0.19,38616
opntitle-1.7.sav,yesterday,9775.29,0.38,38512
opntitle-1.9.sav,baseline,6338.29,0.08,53552
opntitle-1.9.sav,stable,6547.52,0.27,51240
opntitle-1.9.sav,today,7512.74,0.21,33624
opntitle-1.9.sav,yesterday,7565.92,0.26,33756
opntitle.sav,baseline,11913.94,0.11,78720
opntitle.sav,stable,10084.07,0.13,81084
opntitle.sav,today,10476.48,0.30,37248
opntitle.sav,yesterday,10593.06,0.43,37384
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,19597.00,0.63,135816
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,19333.46,0.41,137464
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,15848.91,0.62,126356
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,16261.62,0.71,126484
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,10992.18,0.26,88296
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10106.35,0.13,89444
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9904.06,0.28,45136
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9846.41,0.23,45264
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11956.62,0.39,123192
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,13163.67,0.88,123448
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,11228.35,0.69,85996
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,11113.23,0.81,85744
wentbourne.sav,baseline,43834.26,0.10,301228
wentbourne.sav,stable,43481.10,0.58,295088
wentbourne.sav,today,41851.66,0.20,157888
wentbourne.sav,yesterday,42053.15,0.28,158020
