savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8940.13,0.11,86936
PublicServerGame_05_Final.sav,stable,8931.73,0.20,85292
PublicServerGame_05_Final.sav,today,8476.08,0.11,47976
PublicServerGame_05_Final.sav,yesterday,8455.29,0.20,46040
PublicServerGame_326_Final.sav,baseline,10118.98,0.26,84352
PublicServerGame_326_Final.sav,stable,9873.16,0.21,84720
PublicServerGame_326_Final.sav,today,9693.65,0.47,39460
PublicServerGame_326_Final.sav,yesterday,9590.10,0.09,39844
PublicServerGame_329_Final.sav,baseline,11434.87,0.86,113224
PublicServerGame_329_Final.sav,stable,12209.09,0.56,110376
PublicServerGame_329_Final.sav,today,11955.38,0.70,82548
PublicServerGame_329_Final.sav,yesterday,10776.93,0.65,82580
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8242.61,0.17,82972
lordaro_British-Railways-4th-Oct-2082.sav,stable,8111.42,0.17,83668
lordaro_British-Railways-4th-Oct-2082.sav,today,8073.38,0.05,45068
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,8080.19,0.24,44840
lordaro_biggest_town_ever.sav,baseline,6512.32,0.61,101160
lordaro_biggest_town_ever.sav,stable,5996.80,0.47,99596
lordaro_biggest_town_ever.sav,today,7600.67,0.54,86976
lordaro_biggest_town_ever.sav,yesterday,7599.92,0.53,86976
opntitle-1.0.sav,baseline,6331.94,0.10,53276
opntitle-1.0.sav,stable,6512.09,0.09,51012
opntitle-1.0.sav,today,7649.67,0.14,32384
opntitle-1.0.sav,yesterday,7659.18,0.34,32256
opntitle-1.1.sav,baseline,10981.08,0.18,79604
opntitle-1.1.sav,stable,8606.32,0.12,81344
opntitle-1.1.sav,today,9126.69,0.12,38704
opntitle-1.1.sav,yesterday,9201.33,0.50,38692
opntitle-1.2.sav,baseline,6488.74,0.12,55488
opntitle-1.2.sav,stable,6734.34,0.13,54260
opntitle-1.2.sav,today,7851.01,0.24,36148
opntitle-1.2.sav,yesterday,7851.58,0.16,36144
opntitle-1.3.sav,baseline,6339.08,0.13,55496
opntitle-1.3.sav,stable,6578.82,0.46,54704
opntitle-1.3.sav,today,7641.22,0.14,35844
opntitle-1.3.sav,yesterday,7638.02,0.17,35764
opntitle-1.4.sav,baseline,9115.09,0.46,82680
opntitle-1.4.sav,stable,8085.53,0.24,83200
opntitle-1.4.sav,today,8994.33,0.30,42008
opntitle-1.4.sav,yesterday,8935.90,0.50,42156
opntitle-1.5.sav,baseline,12642.45,0.20,82140
opntitle-1.5.sav,stable,10778.72,0.31,83536
opntitle-1.5.sav,today,13494.53,0.28,38588
opntitle-1.5.sav,yesterday,13407.98,0.36,40112
opntitle-1.7.sav,baseline,10865.87,0.14,78916
opntitle-1.7.sav,stable,8355.50,0.32,80136
opntitle-1.7.sav,today,9688.47,0.53,38576
opntitle-1.7.sav,yesterday,9715.57,0.57,39216
opntitle-1.9.sav,baseline,6341.27,0.08,53276
opntitle-1.9.sav,stable,6517.98,0.10,51812
opntitle-1.9.sav,today,7641.41,0.12,33712
opntitle-1.9.sav,yesterday,7684.63,0.48,33540
opntitle.sav,baseline,11990.64,0.16,78672
opntitle.sav,stable,10173.19,0.26,81460
opntitle.sav,today,10480.16,0.28,37204
opntitle.sav,yesterday,10519.98,0.44,37244
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,19765.99,0.41,135896
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,19419.94,0.43,138232
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,15858.95,0.60,126284
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,15788.35,0.86,126340
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,10899.08,0.19,88312
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10125.67,0.26,89412
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9859.32,0.20,44964
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9841.72,0.16,44964
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,10699.33,0.17,123172
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12004.82,0.27,123024
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,10069.09,0.28,85456
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,9927.78,0.23,85452
wentbourne.sav,baseline,53038.92,0.72,300772
wentbourne.sav,stable,53555.14,0.35,294980
wentbourne.sav,today,51314.13,0.35,158956
wentbourne.sav,yesterday,49180.70,0.62,160360
