savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8767.00,0.21,86840
PublicServerGame_05_Final.sav,stable,8716.02,0.11,85776
PublicServerGame_05_Final.sav,today,8315.12,0.30,46268
PublicServerGame_05_Final.sav,yesterday,8343.11,0.32,46076
PublicServerGame_326_Final.sav,baseline,10055.99,0.07,84280
PublicServerGame_326_Final.sav,stable,9793.55,0.22,84976
PublicServerGame_326_Final.sav,today,9493.78,0.14,39632
PublicServerGame_326_Final.sav,yesterday,9528.07,0.13,41276
PublicServerGame_329_Final.sav,baseline,10135.41,0.41,111252
PublicServerGame_329_Final.sav,stable,10072.47,0.72,110124
PublicServerGame_329_Final.sav,today,9235.21,0.50,82696
PublicServerGame_329_Final.sav,yesterday,9457.37,0.35,82652
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8288.30,0.15,82972
lordaro_British-Railways-4th-Oct-2082.sav,stable,8123.61,0.10,83664
lordaro_British-Railways-4th-Oct-2082.sav,today,8042.95,0.12,44704
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,8107.50,0.11,45056
lordaro_biggest_town_ever.sav,baseline,5515.98,0.80,101184
lordaro_biggest_town_ever.sav,stable,5605.51,0.20,100036
lordaro_biggest_town_ever.sav,today,6852.36,0.32,86984
lordaro_biggest_town_ever.sav,yesterday,6876.88,0.51,87244
opntitle-1.0.sav,baseline,6331.74,0.03,53276
opntitle-1.0.sav,stable,6505.69,0.11,51176
opntitle-1.0.sav,today,7483.64,0.85,32512
opntitle-1.0.sav,yesterday,7396.92,0.26,32512
opntitle-1.1.sav,baseline,11247.77,0.38,79664
opntitle-1.1.sav,stable,8684.60,0.39,80960
opntitle-1.1.sav,today,9260.46,0.35,38836
opntitle-1.1.sav,yesterday,9340.67,0.71,38968
opntitle-1.2.sav,baseline,6522.54,0.27,55492
opntitle-1.2.sav,stable,6638.63,0.07,54624
opntitle-1.2.sav,today,7538.47,0.09,36156
opntitle-1.2.sav,yesterday,7590.70,0.10,36152
opntitle-1.3.sav,baseline,6341.08,0.03,55492
opntitle-1.3.sav,stable,6520.61,0.29,54136
opntitle-1.3.sav,today,7411.15,0.13,35896
opntitle-1.3.sav,yesterday,7380.06,0.09,35900
opntitle-1.4.sav,baseline,9099.12,0.33,82656
opntitle-1.4.sav,stable,8053.33,0.38,82708
opntitle-1.4.sav,today,8981.98,0.40,41712
opntitle-1.4.sav,yesterday,8931.50,0.41,42180
opntitle-1.5.sav,baseline,12844.03,0.28,82076
opntitle-1.5.sav,stable,10875.38,0.19,83116
opntitle-1.5.sav,today,13685.72,0.20,38852
opntitle-1.5.sav,yesterday,13653.99,0.36,39984
opntitle-1.7.sav,baseline,10879.37,0.30,78812
opntitle-1.7.sav,stable,8287.99,0.22,80308
opntitle-1.7.sav,today,9304.00,0.56,38564
opntitle-1.7.sav,yesterday,9346.32,0.24,38960
opntitle-1.9.sav,baseline,6356.41,0.12,53272
opntitle-1.9.sav,stable,6589.91,0.88,51940
opntitle-1.9.sav,today,7504.17,0.87,33720
opntitle-1.9.sav,yesterday,7429.11,0.32,33852
opntitle.sav,baseline,12039.35,0.35,78736
opntitle.sav,stable,10210.41,0.34,80764
opntitle.sav,today,10768.95,0.17,37248
opntitle.sav,yesterday,10621.44,0.53,37504
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,21750.96,0.88,136196
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,21868.54,0.87,137824
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,17438.90,0.84,128556
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,17969.66,0.51,126428
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11073.77,0.30,88336
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10074.75,0.26,89484
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9859.59,0.15,45100
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9868.29,0.14,45312
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11236.52,0.40,123184
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12659.62,0.52,123332
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,10580.12,0.40,85592
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,10565.73,0.60,85516
wentbourne.sav,baseline,48131.05,0.27,301128
wentbourne.sav,stable,47977.70,0.25,294764
wentbourne.sav,today,46089.41,0.22,157524
wentbourne.sav,yesterday,46114.75,0.24,157748
