savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8744.98,0.12,86960
PublicServerGame_05_Final.sav,stable,8727.41,0.13,85072
PublicServerGame_05_Final.sav,today,8185.66,0.16,84476
PublicServerGame_05_Final.sav,yesterday,8229.12,0.26,84572
PublicServerGame_326_Final.sav,baseline,10065.62,0.12,84332
PublicServerGame_326_Final.sav,stable,9795.11,0.24,85328
PublicServerGame_326_Final.sav,today,9292.42,0.06,85508
PublicServerGame_326_Final.sav,yesterday,9403.65,0.21,85328
PublicServerGame_329_Final.sav,baseline,10164.50,0.24,113128
PublicServerGame_329_Final.sav,stable,10335.42,0.85,109940
PublicServerGame_329_Final.sav,today,9676.22,0.70,112384
PublicServerGame_329_Final.sav,yesterday,9462.30,0.74,112352
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8471.52,0.29,83000
lordaro_British-Railways-4th-Oct-2082.sav,stable,8299.65,0.33,83684
lordaro_British-Railways-4th-Oct-2082.sav,today,8243.03,0.35,83724
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,8206.50,0.30,83856
lordaro_biggest_town_ever.sav,baseline,5563.22,0.37,101300
lordaro_biggest_town_ever.sav,stable,5668.10,0.58,99724
lordaro_biggest_town_ever.sav,today,5723.96,0.35,97568
lordaro_biggest_town_ever.sav,yesterday,5692.88,0.39,97688
opntitle-1.0.sav,baseline,6357.26,0.19,53276
opntitle-1.0.sav,stable,6533.28,0.26,50908
opntitle-1.0.sav,today,6591.06,0.25,47744
opntitle-1.0.sav,yesterday,6501.50,0.10,47740
opntitle-1.1.sav,baseline,11237.12,0.64,79592
opntitle-1.1.sav,stable,8695.45,0.47,81432
opntitle-1.1.sav,today,7320.01,0.57,80948
opntitle-1.1.sav,yesterday,7285.56,0.31,80924
opntitle-1.2.sav,baseline,6494.15,0.08,55492
opntitle-1.2.sav,stable,6670.49,0.21,54364
opntitle-1.2.sav,today,6776.61,0.13,51484
opntitle-1.2.sav,yesterday,6673.38,0.17,51616
opntitle-1.3.sav,baseline,6351.47,0.17,55488
opntitle-1.3.sav,stable,6509.42,0.10,54548
opntitle-1.3.sav,today,6617.49,0.14,51232
opntitle-1.3.sav,yesterday,6533.08,0.21,51232
opntitle-1.4.sav,baseline,9092.07,0.22,82704
opntitle-1.4.sav,stable,8033.17,0.40,82372
opntitle-1.4.sav,today,8365.08,0.44,83256
opntitle-1.4.sav,yesterday,8413.10,0.18,83204
opntitle-1.5.sav,baseline,12903.64,0.34,81992
opntitle-1.5.sav,stable,10918.87,0.36,82792
opntitle-1.5.sav,today,10318.36,0.21,83496
opntitle-1.5.sav,yesterday,10353.50,0.37,83308
opntitle-1.7.sav,baseline,10852.98,0.40,78816
opntitle-1.7.sav,stable,8341.98,0.11,80612
opntitle-1.7.sav,today,6513.19,0.57,80528
opntitle-1.7.sav,yesterday,6521.14,0.18,80628
opntitle-1.9.sav,baseline,6355.75,0.13,53516
opntitle-1.9.sav,stable,6541.91,0.15,53220
opntitle-1.9.sav,today,6618.85,0.39,49184
opntitle-1.9.sav,yesterday,6546.52,0.43,49184
opntitle.sav,baseline,12116.27,0.17,78696
opntitle.sav,stable,10233.21,0.31,80924
opntitle.sav,today,8914.76,0.29,81012
opntitle.sav,yesterday,8926.61,0.14,80872
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,21639.01,0.51,136208
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,22031.64,0.44,137604
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,17138.55,0.36,141048
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,15961.17,0.79,142120
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,10735.85,0.19,88412
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,9977.48,0.18,89532
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,8343.73,0.20,89352
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,8387.08,0.19,90612
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11095.03,0.15,123188
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12702.05,0.84,122984
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,10362.09,0.83,124280
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,10339.87,0.20,124176
wentbourne.sav,baseline,54241.81,0.52,301096
wentbourne.sav,stable,52133.30,0.70,295132
wentbourne.sav,today,49254.37,0.50,298408
wentbourne.sav,yesterday,48240.32,0.82,299128
