savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8918.70,0.22,86944
PublicServerGame_05_Final.sav,stable,8901.58,0.12,85360
PublicServerGame_05_Final.sav,today,8525.62,0.21,42200
PublicServerGame_05_Final.sav,yesterday,8498.34,0.15,42100
PublicServerGame_326_Final.sav,baseline,10360.36,0.27,84228
PublicServerGame_326_Final.sav,stable,10048.28,0.49,84920
PublicServerGame_326_Final.sav,today,10135.53,0.38,39424
PublicServerGame_326_Final.sav,yesterday,10177.12,0.54,39296
PublicServerGame_329_Final.sav,baseline,9917.35,0.61,112912
PublicServerGame_329_Final.sav,stable,9843.98,0.48,110124
PublicServerGame_329_Final.sav,today,9397.18,0.63,77832
PublicServerGame_329_Final.sav,yesterday,9206.40,0.22,78084
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8334.38,0.74,82952
lordaro_British-Railways-4th-Oct-2082.sav,stable,8197.77,0.14,83920
lordaro_British-Railways-4th-Oct-2082.sav,today,1291.23,0.15,42624
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1290.57,0.50,42624
lordaro_biggest_town_ever.sav,baseline,5477.92,0.28,101152
lordaro_biggest_town_ever.sav,stable,5727.15,0.90,99492
lordaro_biggest_town_ever.sav,today,7925.54,0.86,86020
lordaro_biggest_town_ever.sav,yesterday,7423.78,0.39,85888
opntitle-1.0.sav,baseline,6425.20,0.20,53156
opntitle-1.0.sav,stable,6542.76,0.24,51172
opntitle-1.0.sav,today,7412.44,0.20,32512
opntitle-1.0.sav,yesterday,7502.53,0.12,32384
opntitle-1.1.sav,baseline,11189.18,0.14,79568
opntitle-1.1.sav,stable,8698.56,0.19,81216
opntitle-1.1.sav,today,10201.80,0.23,35964
opntitle-1.1.sav,yesterday,10176.07,0.42,35956
opntitle-1.2.sav,baseline,6565.33,0.07,55496
opntitle-1.2.sav,stable,6718.29,0.33,54644
opntitle-1.2.sav,today,7639.90,0.12,36476
opntitle-1.2.sav,yesterday,7684.40,0.12,36596
opntitle-1.3.sav,baseline,6452.51,0.23,55496
opntitle-1.3.sav,stable,6551.54,0.23,50964
opntitle-1.3.sav,today,7419.23,0.30,35964
opntitle-1.3.sav,yesterday,7483.10,0.08,35960
opntitle-1.4.sav,baseline,9222.43,0.30,82752
opntitle-1.4.sav,stable,8189.17,0.38,82444
opntitle-1.4.sav,today,9566.76,0.33,38912
opntitle-1.4.sav,yesterday,9434.22,0.26,38832
opntitle-1.5.sav,baseline,12757.47,0.18,82100
opntitle-1.5.sav,stable,10791.09,0.41,82776
opntitle-1.5.sav,today,14598.81,0.19,37404
opntitle-1.5.sav,yesterday,14369.92,0.23,37268
opntitle-1.7.sav,baseline,10837.32,0.21,78820
opntitle-1.7.sav,stable,8373.26,0.22,80036
opntitle-1.7.sav,today,10052.76,0.21,36332
opntitle-1.7.sav,yesterday,9897.70,0.38,36340
opntitle-1.9.sav,baseline,6442.90,0.37,53432
opntitle-1.9.sav,stable,6568.66,0.17,51776
opntitle-1.9.sav,today,7450.00,0.35,35048
opntitle-1.9.sav,yesterday,7516.50,0.10,33912
opntitle.sav,baseline,12078.61,0.29,78660
opntitle.sav,stable,10142.23,0.31,80820
opntitle.sav,today,7682.91,0.27,35968
opntitle.sav,yesterday,7560.27,0.27,35968
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,20132.48,0.48,136152
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,19731.42,0.53,136904
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,15346.79,0.56,123760
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,15203.16,0.69,123812
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,10940.41,0.25,88440
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10042.32,0.21,88824
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9673.77,0.19,44752
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9801.30,0.59,44876
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,14127.29,0.75,123132
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,15862.38,0.89,123296
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,12807.06,0.72,80344
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,13211.43,0.87,80340
wentbourne.sav,baseline,51361.31,0.68,301244
wentbourne.sav,stable,48910.37,0.70,296404
wentbourne.sav,today,47494.17,0.61,151124
wentbourne.sav,yesterday,46713.92,0.36,151352
