savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8780.93,0.18,86944
PublicServerGame_05_Final.sav,stable,8766.15,0.22,85172
PublicServerGame_05_Final.sav,today,8421.33,0.64,42072
PublicServerGame_05_Final.sav,yesterday,8376.76,0.25,42196
PublicServerGame_326_Final.sav,baseline,10070.25,0.20,84292
PublicServerGame_326_Final.sav,stable,9797.39,0.11,85024
PublicServerGame_326_Final.sav,today,9857.12,0.22,39424
PublicServerGame_326_Final.sav,yesterday,9905.99,0.29,39424
PublicServerGame_329_Final.sav,baseline,10506.44,0.70,112996
PublicServerGame_329_Final.sav,stable,10809.73,0.60,110152
PublicServerGame_329_Final.sav,today,10088.80,0.45,77956
PublicServerGame_329_Final.sav,yesterday,10114.91,0.36,77952
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8250.28,0.10,82788
lordaro_British-Railways-4th-Oct-2082.sav,stable,8220.98,0.25,83988
lordaro_British-Railways-4th-Oct-2082.sav,today,1336.08,0.60,42496
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1327.73,0.68,42752
lordaro_biggest_town_ever.sav,baseline,6901.42,0.47,101184
lordaro_biggest_town_ever.sav,stable,7082.79,0.44,99832
lordaro_biggest_town_ever.sav,today,7056.17,0.83,85888
lordaro_biggest_town_ever.sav,yesterday,7036.02,0.87,86036
opntitle-1.0.sav,baseline,6454.02,0.05,53152
opntitle-1.0.sav,stable,6525.03,0.14,51160
opntitle-1.0.sav,today,7358.89,0.17,32768
opntitle-1.0.sav,yesterday,7345.93,0.13,32256
opntitle-1.1.sav,baseline,11185.86,0.82,79828
opntitle-1.1.sav,stable,8686.60,0.11,80780
opntitle-1.1.sav,today,10070.02,0.57,36084
opntitle-1.1.sav,yesterday,10009.87,0.39,35704
opntitle-1.2.sav,baseline,6576.01,0.38,55488
opntitle-1.2.sav,stable,6727.49,0.29,54000
opntitle-1.2.sav,today,7482.82,0.05,36472
opntitle-1.2.sav,yesterday,7506.35,0.11,36468
opntitle-1.3.sav,baseline,6436.49,0.17,55496
opntitle-1.3.sav,stable,6538.95,0.11,54548
opntitle-1.3.sav,today,7382.17,0.27,35960
opntitle-1.3.sav,yesterday,7392.45,0.16,36084
opntitle-1.4.sav,baseline,9089.71,0.24,82640
opntitle-1.4.sav,stable,8075.08,0.27,83108
opntitle-1.4.sav,today,9457.94,0.35,38700
opntitle-1.4.sav,yesterday,9412.94,0.11,38828
opntitle-1.5.sav,baseline,12998.51,0.33,82108
opntitle-1.5.sav,stable,10911.64,0.09,83356
opntitle-1.5.sav,today,14640.61,0.36,37396
opntitle-1.5.sav,yesterday,14820.79,0.14,37392
opntitle-1.7.sav,baseline,10835.05,0.53,78828
opntitle-1.7.sav,stable,8320.77,0.15,80040
opntitle-1.7.sav,today,10065.35,0.31,36336
opntitle-1.7.sav,yesterday,10098.70,0.32,36212
opntitle-1.9.sav,baseline,6440.46,0.25,53156
opntitle-1.9.sav,stable,6576.03,0.17,52448
opntitle-1.9.sav,today,7414.05,0.53,33656
opntitle-1.9.sav,yesterday,7384.53,0.31,33744
opntitle.sav,baseline,12017.43,0.51,78664
opntitle.sav,stable,10109.29,0.17,81452
opntitle.sav,today,7546.89,0.54,35840
opntitle.sav,yesterday,7443.97,0.38,35840
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,20066.84,0.62,135888
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,21171.62,0.39,138388
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,17071.93,0.54,123812
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,16658.49,0.40,123640
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,10961.64,0.38,88108
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10022.51,0.17,89696
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9712.16,0.59,44876
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9717.10,0.32,44620
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,16551.64,0.68,122656
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,19076.63,0.42,122628
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,16005.26,0.57,80084
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,15911.87,0.66,80092
wentbourne.sav,baseline,46410.94,0.13,303216
wentbourne.sav,stable,45858.64,0.90,296196
wentbourne.sav,today,44359.95,0.62,151880
wentbourne.sav,yesterday,44932.66,0.72,151348
