savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8794.95,0.18,86948
PublicServerGame_05_Final.sav,stable,8806.17,0.46,85176
PublicServerGame_05_Final.sav,today,8562.53,0.22,42208
PublicServerGame_05_Final.sav,yesterday,8520.18,0.12,42460
PublicServerGame_326_Final.sav,baseline,9988.24,0.07,84260
PublicServerGame_326_Final.sav,stable,9752.43,0.06,85196
PublicServerGame_326_Final.sav,today,9717.37,0.16,39424
PublicServerGame_326_Final.sav,yesterday,9777.28,0.33,39424
PublicServerGame_329_Final.sav,baseline,10367.80,0.64,112852
PublicServerGame_329_Final.sav,stable,10762.33,0.38,110100
PublicServerGame_329_Final.sav,today,10080.62,0.59,78088
PublicServerGame_329_Final.sav,yesterday,9160.12,0.52,77960
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8233.01,0.14,82756
lordaro_British-Railways-4th-Oct-2082.sav,stable,8087.95,0.20,83792
lordaro_British-Railways-4th-Oct-2082.sav,today,1291.22,0.55,42624
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1283.81,0.09,42624
lordaro_biggest_town_ever.sav,baseline,5085.03,0.18,101216
lordaro_biggest_town_ever.sav,stable,5128.10,0.30,99876
lordaro_biggest_town_ever.sav,today,6900.43,0.36,85892
lordaro_biggest_town_ever.sav,yesterday,6844.76,0.12,86108
opntitle-1.0.sav,baseline,6427.59,0.32,53156
opntitle-1.0.sav,stable,6552.21,0.28,51004
opntitle-1.0.sav,today,7469.21,0.22,32512
opntitle-1.0.sav,yesterday,7428.61,0.10,32512
opntitle-1.1.sav,baseline,11023.98,0.29,79592
opntitle-1.1.sav,stable,8681.83,0.28,81004
opntitle-1.1.sav,today,9034.72,0.42,35836
opntitle-1.1.sav,yesterday,9056.56,0.31,35960
opntitle-1.2.sav,baseline,6567.29,0.16,55496
opntitle-1.2.sav,stable,6694.07,0.14,54408
opntitle-1.2.sav,today,7674.63,0.62,36360
opntitle-1.2.sav,yesterday,7620.20,0.32,36352
opntitle-1.3.sav,baseline,6418.83,0.09,55492
opntitle-1.3.sav,stable,6577.11,0.15,54004
opntitle-1.3.sav,today,7459.02,0.15,35964
opntitle-1.3.sav,yesterday,7432.11,0.10,35964
opntitle-1.4.sav,baseline,9097.46,0.36,82664
opntitle-1.4.sav,stable,8040.73,0.35,82628
opntitle-1.4.sav,today,9100.66,0.09,38964
opntitle-1.4.sav,yesterday,9266.53,0.55,38956
opntitle-1.5.sav,baseline,12817.81,0.27,82100
opntitle-1.5.sav,stable,10831.94,0.21,83316
opntitle-1.5.sav,today,13391.53,0.39,37400
opntitle-1.5.sav,yesterday,13338.01,0.28,37404
opntitle-1.7.sav,baseline,11065.28,0.19,78788
opntitle-1.7.sav,stable,8371.62,0.10,80316
opntitle-1.7.sav,today,9237.97,0.37,36224
opntitle-1.7.sav,yesterday,9187.79,0.32,36344
opntitle-1.9.sav,baseline,6412.40,0.03,53160
opntitle-1.9.sav,stable,6594.23,0.37,51684
opntitle-1.9.sav,today,7460.66,0.17,33916
opntitle-1.9.sav,yesterday,7441.40,0.15,34172
opntitle.sav,baseline,11285.50,0.38,78664
opntitle.sav,stable,9666.05,0.45,80876
opntitle.sav,today,6805.64,0.33,36096
opntitle.sav,yesterday,6954.71,0.81,35968
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,19558.52,0.34,136368
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,19635.60,0.61,137248
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,15036.34,0.61,123564
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,15299.14,0.90,123820
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11090.87,0.35,88608
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10116.76,0.26,89288
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9279.88,0.27,45008
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9219.44,0.16,44920
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,12377.78,0.66,123156
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,13846.75,0.72,123128
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,11018.74,0.66,80480
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,11179.77,0.72,80472
wentbourne.sav,baseline,43898.30,0.25,301144
wentbourne.sav,stable,44608.29,0.77,294968
wentbourne.sav,today,45436.97,0.41,151696
wentbourne.sav,yesterday,44798.65,0.83,151360
