savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8752.24,0.23,86840
PublicServerGame_05_Final.sav,stable,8774.38,0.28,85332
PublicServerGame_05_Final.sav,today,8538.82,0.36,42204
PublicServerGame_05_Final.sav,yesterday,8462.53,0.09,42332
PublicServerGame_326_Final.sav,baseline,9999.44,0.16,84292
PublicServerGame_326_Final.sav,stable,9749.62,0.15,84800
PublicServerGame_326_Final.sav,today,9710.86,0.11,39552
PublicServerGame_326_Final.sav,yesterday,9757.99,0.06,39424
PublicServerGame_329_Final.sav,baseline,9462.21,0.21,112936
PublicServerGame_329_Final.sav,stable,9441.32,0.19,109740
PublicServerGame_329_Final.sav,today,8726.23,0.25,78092
PublicServerGame_329_Final.sav,yesterday,8813.96,0.39,77832
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8370.08,0.26,82952
lordaro_British-Railways-4th-Oct-2082.sav,stable,8237.55,0.46,83820
lordaro_British-Railways-4th-Oct-2082.sav,today,1313.48,0.56,42496
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1301.00,0.21,42624
lordaro_biggest_town_ever.sav,baseline,5825.60,0.55,101192
lordaro_biggest_town_ever.sav,stable,5965.95,0.59,100000
lordaro_biggest_town_ever.sav,today,8051.55,0.48,87020
lordaro_biggest_town_ever.sav,yesterday,7883.91,0.82,86016
opntitle-1.0.sav,baseline,6423.58,0.27,53192
opntitle-1.0.sav,stable,6606.12,0.84,51244
opntitle-1.0.sav,today,7409.62,0.35,32512
opntitle-1.0.sav,yesterday,7481.77,0.15,32512
opntitle-1.1.sav,baseline,11069.42,0.20,79468
opntitle-1.1.sav,stable,8620.51,0.23,81004
opntitle-1.1.sav,today,9058.20,0.34,35972
opntitle-1.1.sav,yesterday,9138.00,0.34,35964
opntitle-1.2.sav,baseline,6588.57,0.34,55496
opntitle-1.2.sav,stable,6697.83,0.18,54144
opntitle-1.2.sav,today,7521.37,0.14,36472
opntitle-1.2.sav,yesterday,7644.71,0.34,36476
opntitle-1.3.sav,baseline,6412.71,0.16,55496
opntitle-1.3.sav,stable,6583.29,0.49,54476
opntitle-1.3.sav,today,7375.37,0.13,35844
opntitle-1.3.sav,yesterday,7486.91,0.31,35844
opntitle-1.4.sav,baseline,9207.61,0.18,82708
opntitle-1.4.sav,stable,8048.89,0.24,83260
opntitle-1.4.sav,today,9156.56,0.22,38708
opntitle-1.4.sav,yesterday,9229.70,0.09,39096
opntitle-1.5.sav,baseline,12675.16,0.22,82104
opntitle-1.5.sav,stable,10723.61,0.16,82640
opntitle-1.5.sav,today,13373.71,0.26,37404
opntitle-1.5.sav,yesterday,13328.13,0.30,37416
opntitle-1.7.sav,baseline,11289.75,0.42,78816
opntitle-1.7.sav,stable,8473.85,0.15,80412
opntitle-1.7.sav,today,9299.45,0.26,37216
opntitle-1.7.sav,yesterday,9325.18,0.28,36472
opntitle-1.9.sav,baseline,6413.40,0.06,53192
opntitle-1.9.sav,stable,6563.83,0.28,51416
opntitle-1.9.sav,today,7390.53,0.23,33916
opntitle-1.9.sav,yesterday,7517.80,0.41,33916
opntitle.sav,baseline,11905.84,0.15,78704
opntitle.sav,stable,10097.00,0.13,81252
opntitle.sav,today,7315.54,0.18,35840
opntitle.sav,yesterday,7317.33,0.29,36096
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,20211.21,0.51,136256
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,20058.84,0.51,137208
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,15628.74,0.80,123692
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,15460.81,0.58,123816
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,10857.15,0.34,88448
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,9996.21,0.20,89060
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9226.75,0.28,44880
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9218.48,0.20,45016
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,10779.92,0.24,123180
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12101.05,0.20,123652
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,9680.42,0.27,80476
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,9690.68,0.25,80352
wentbourne.sav,baseline,42422.14,0.37,300776
wentbourne.sav,stable,41884.06,0.38,294900
wentbourne.sav,today,40714.65,0.08,151368
wentbourne.sav,yesterday,41158.94,0.57,152772
