savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8887.01,0.34,86940
PublicServerGame_05_Final.sav,stable,8883.64,0.31,85268
PublicServerGame_05_Final.sav,today,8350.85,0.13,42328
PublicServerGame_05_Final.sav,yesterday,8364.40,0.12,42264
PublicServerGame_326_Final.sav,baseline,10084.05,0.17,84272
PublicServerGame_326_Final.sav,stable,9833.89,0.17,85056
PublicServerGame_326_Final.sav,today,9804.02,0.29,39424
PublicServerGame_326_Final.sav,yesterday,9787.57,0.29,39680
PublicServerGame_329_Final.sav,baseline,9973.07,0.39,113008
PublicServerGame_329_Final.sav,stable,9891.53,0.24,110476
PublicServerGame_329_Final.sav,today,9294.74,0.39,77960
PublicServerGame_329_Final.sav,yesterday,9449.07,0.46,77832
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8295.82,0.33,82892
lordaro_British-Railways-4th-Oct-2082.sav,stable,8246.95,0.14,83988
lordaro_British-Railways-4th-Oct-2082.sav,today,1310.08,0.59,42624
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1305.29,0.68,42624
lordaro_biggest_town_ever.sav,baseline,6650.09,0.78,101196
lordaro_biggest_town_ever.sav,stable,6931.38,0.55,100504
lordaro_biggest_town_ever.sav,today,8898.88,0.37,86156
lordaro_biggest_town_ever.sav,yesterday,9178.99,0.78,86340
opntitle-1.0.sav,baseline,6428.11,0.25,53156
opntitle-1.0.sav,stable,6579.88,0.48,50844
opntitle-1.0.sav,today,7475.11,0.09,32640
opntitle-1.0.sav,yesterday,7514.55,0.20,32512
opntitle-1.1.sav,baseline,11134.34,0.25,79516
opntitle-1.1.sav,stable,8632.01,0.18,80912
opntitle-1.1.sav,today,10043.88,0.25,35836
opntitle-1.1.sav,yesterday,10082.15,0.62,36088
opntitle-1.2.sav,baseline,6578.95,0.09,55500
opntitle-1.2.sav,stable,6717.74,0.18,54444
opntitle-1.2.sav,today,7611.02,0.13,36604
opntitle-1.2.sav,yesterday,7604.89,0.09,36348
opntitle-1.3.sav,baseline,6447.60,0.43,55512
opntitle-1.3.sav,stable,6547.76,0.10,54252
opntitle-1.3.sav,today,7542.86,0.54,35836
opntitle-1.3.sav,yesterday,7510.54,0.25,36092
opntitle-1.4.sav,baseline,9165.89,0.24,82712
opntitle-1.4.sav,stable,8118.78,0.34,82656
opntitle-1.4.sav,today,9507.72,0.29,38960
opntitle-1.4.sav,yesterday,9463.30,0.21,38872
opntitle-1.5.sav,baseline,13042.11,0.41,82040
opntitle-1.5.sav,stable,10958.66,0.45,83240
opntitle-1.5.sav,today,14774.15,0.29,37528
opntitle-1.5.sav,yesterday,14818.03,0.38,37660
opntitle-1.7.sav,baseline,11065.37,0.45,78920
opntitle-1.7.sav,stable,8472.59,0.13,80676
opntitle-1.7.sav,today,10443.30,0.61,36340
opntitle-1.7.sav,yesterday,10323.29,0.36,36344
opntitle-1.9.sav,baseline,6424.92,0.19,53440
opntitle-1.9.sav,stable,6572.84,0.23,52800
opntitle-1.9.sav,today,7506.44,0.25,33916
opntitle-1.9.sav,yesterday,7550.81,0.52,34040
opntitle.sav,baseline,12053.00,0.41,78740
opntitle.sav,stable,10105.68,0.23,80988
opntitle.sav,today,7583.98,0.39,35968
opntitle.sav,yesterday,7582.99,0.41,35968
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,22533.45,0.58,136260
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,23109.31,0.40,138504
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,18842.84,0.08,123560
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,18560.75,0.41,123692
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,10976.36,0.23,88336
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10070.01,0.22,90048
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9669.85,0.28,44880
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9684.24,0.36,44880
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,12126.43,0.56,123204
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,14672.87,0.90,124056
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,11433.35,0.62,80284
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,11247.54,0.85,80472
wentbourne.sav,baseline,46439.51,0.68,301144
wentbourne.sav,stable,44388.60,0.76,296252
wentbourne.sav,today,46719.87,0.35,151228
wentbourne.sav,yesterday,46148.56,0.35,151488
