savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8934.84,0.26,87016
PublicServerGame_05_Final.sav,stable,8854.01,0.16,85748
PublicServerGame_05_Final.sav,today,8568.50,0.23,42452
PublicServerGame_05_Final.sav,yesterday,8610.39,0.25,42112
PublicServerGame_326_Final.sav,baseline,10095.60,0.33,84268
PublicServerGame_326_Final.sav,stable,9890.57,0.37,84900
PublicServerGame_326_Final.sav,today,9784.81,0.21,39424
PublicServerGame_326_Final.sav,yesterday,9947.96,0.17,39424
PublicServerGame_329_Final.sav,baseline,13382.57,0.53,112876
PublicServerGame_329_Final.sav,stable,13127.94,0.61,110208
PublicServerGame_329_Final.sav,today,12720.51,0.17,77700
PublicServerGame_329_Final.sav,yesterday,12897.06,0.90,77952
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8398.80,0.16,82872
lordaro_British-Railways-4th-Oct-2082.sav,stable,8256.89,0.07,83468
lordaro_British-Railways-4th-Oct-2082.sav,today,1319.45,0.26,42752
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1314.27,0.32,42624
lordaro_biggest_town_ever.sav,baseline,6359.49,0.56,101208
lordaro_biggest_town_ever.sav,stable,6791.95,0.56,100324
lordaro_biggest_town_ever.sav,today,8950.15,0.54,86140
lordaro_biggest_town_ever.sav,yesterday,9120.09,0.61,86016
opntitle-1.0.sav,baseline,6399.23,0.10,53152
opntitle-1.0.sav,stable,6535.00,0.19,51172
opntitle-1.0.sav,today,7444.16,0.81,32768
opntitle-1.0.sav,yesterday,7675.70,0.86,32384
opntitle-1.1.sav,baseline,11216.22,0.37,79684
opntitle-1.1.sav,stable,8668.71,0.29,81232
opntitle-1.1.sav,today,10178.53,0.41,36088
opntitle-1.1.sav,yesterday,10112.13,0.46,35960
opntitle-1.2.sav,baseline,6538.03,0.05,55488
opntitle-1.2.sav,stable,6697.93,0.22,54548
opntitle-1.2.sav,today,7653.43,0.69,36600
opntitle-1.2.sav,yesterday,7790.91,0.10,36596
opntitle-1.3.sav,baseline,6419.26,0.08,55500
opntitle-1.3.sav,stable,6577.87,0.51,54764
opntitle-1.3.sav,today,7399.13,0.34,35960
opntitle-1.3.sav,yesterday,7622.75,0.34,35956
opntitle-1.4.sav,baseline,9096.11,0.21,82716
opntitle-1.4.sav,stable,8119.18,0.30,82452
opntitle-1.4.sav,today,9406.41,0.18,39056
opntitle-1.4.sav,yesterday,9448.33,0.44,39092
opntitle-1.5.sav,baseline,13063.88,0.42,82040
opntitle-1.5.sav,stable,11113.84,0.44,82896
opntitle-1.5.sav,today,15038.91,0.49,37536
opntitle-1.5.sav,yesterday,15301.43,0.45,37276
opntitle-1.7.sav,baseline,11088.49,0.47,78788
opntitle-1.7.sav,stable,8496.17,0.17,80552
opntitle-1.7.sav,today,10209.66,0.22,36456
opntitle-1.7.sav,yesterday,10510.02,0.61,36464
opntitle-1.9.sav,baseline,6452.57,0.44,53440
opntitle-1.9.sav,stable,6595.92,0.34,51544
opntitle-1.9.sav,today,7394.58,0.19,33784
opntitle-1.9.sav,yesterday,7631.24,0.21,33912
opntitle.sav,baseline,11897.57,0.16,78652
opntitle.sav,stable,10183.66,0.21,81312
opntitle.sav,today,7625.99,0.13,36096
opntitle.sav,yesterday,7593.34,0.37,36096
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,23507.38,0.75,136072
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,24206.17,0.54,137920
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,17038.89,0.63,123820
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,17533.02,0.52,123688
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11075.30,0.15,88648
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10108.98,0.29,89944
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9677.29,0.46,44884
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9782.20,0.29,45004
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11090.71,0.77,123224
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12333.41,0.47,123684
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,10059.13,0.63,80220
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,9964.89,0.36,80344
wentbourne.sav,baseline,53414.85,0.71,301080
wentbourne.sav,stable,52699.17,0.59,295192
wentbourne.sav,today,42103.23,0.64,152124
wentbourne.sav,yesterday,48784.78,0.63,152764
