savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8753.03,0.07,87012
PublicServerGame_05_Final.sav,stable,8777.38,0.11,84944
PublicServerGame_05_Final.sav,today,8356.63,0.19,42448
PublicServerGame_05_Final.sav,yesterday,8356.16,0.19,42452
PublicServerGame_326_Final.sav,baseline,10018.13,0.07,84288
PublicServerGame_326_Final.sav,stable,9745.19,0.09,85180
PublicServerGame_326_Final.sav,today,9904.23,0.33,39552
PublicServerGame_326_Final.sav,yesterday,9833.42,0.18,39424
PublicServerGame_329_Final.sav,baseline,9498.71,0.33,113012
PublicServerGame_329_Final.sav,stable,9455.13,0.17,109620
PublicServerGame_329_Final.sav,today,8746.14,0.34,77948
PublicServerGame_329_Final.sav,yesterday,8881.86,0.38,77732
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8236.18,0.27,82800
lordaro_British-Railways-4th-Oct-2082.sav,stable,8216.05,0.12,83944
lordaro_British-Railways-4th-Oct-2082.sav,today,1287.52,0.24,42368
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1280.95,0.11,42496
lordaro_biggest_town_ever.sav,baseline,4945.78,0.45,101204
lordaro_biggest_town_ever.sav,stable,4982.43,0.23,100064
lordaro_biggest_town_ever.sav,today,6598.97,0.39,85888
lordaro_biggest_town_ever.sav,yesterday,6666.14,0.75,86012
opntitle-1.0.sav,baseline,6403.63,0.06,53152
opntitle-1.0.sav,stable,6570.26,0.49,51252
opntitle-1.0.sav,today,7363.30,0.34,32768
opntitle-1.0.sav,yesterday,7397.76,0.45,32768
opntitle-1.1.sav,baseline,10941.39,0.11,79588
opntitle-1.1.sav,stable,8486.30,0.29,81452
opntitle-1.1.sav,today,9818.42,0.31,35956
opntitle-1.1.sav,yesterday,9741.31,0.56,36088
opntitle-1.2.sav,baseline,6560.17,0.08,55492
opntitle-1.2.sav,stable,6718.55,0.42,54652
opntitle-1.2.sav,today,7557.95,0.89,36600
opntitle-1.2.sav,yesterday,7485.05,0.05,36500
opntitle-1.3.sav,baseline,6436.66,0.37,55492
opntitle-1.3.sav,stable,6536.13,0.12,54324
opntitle-1.3.sav,today,7389.61,0.44,35704
opntitle-1.3.sav,yesterday,7358.81,0.12,35972
opntitle-1.4.sav,baseline,9005.73,0.16,82708
opntitle-1.4.sav,stable,8003.66,0.21,83200
opntitle-1.4.sav,today,9329.91,0.25,38952
opntitle-1.4.sav,yesterday,9308.58,0.20,38956
opntitle-1.5.sav,baseline,12642.90,0.15,82028
opntitle-1.5.sav,stable,10787.52,0.19,82896
opntitle-1.5.sav,today,14402.68,0.10,37396
opntitle-1.5.sav,yesterday,14486.63,0.38,37268
opntitle-1.7.sav,baseline,10742.08,0.30,78948
opntitle-1.7.sav,stable,8342.39,0.26,80112
opntitle-1.7.sav,today,10087.79,0.34,36084
opntitle-1.7.sav,yesterday,10028.80,0.28,36340
opntitle-1.9.sav,baseline,6429.60,0.19,53440
opntitle-1.9.sav,stable,6552.20,0.16,51376
opntitle-1.9.sav,today,7374.22,0.14,33908
opntitle-1.9.sav,yesterday,7370.90,0.13,33912
opntitle.sav,baseline,11936.01,0.50,78788
opntitle.sav,stable,10116.47,0.24,81260
opntitle.sav,today,7629.37,0.75,36096
opntitle.sav,yesterday,7470.92,0.44,35968
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,18947.14,0.40,136008
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,18955.82,0.67,137272
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,14356.27,0.89,123684
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,14448.06,0.54,123812
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11001.40,0.12,88268
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10100.82,0.26,89016
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9805.86,0.35,44876
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9847.07,0.15,44880
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11895.07,0.68,123128
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,13597.15,0.51,123676
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,10861.34,0.84,80332
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,10965.26,0.68,80212
wentbourne.sav,baseline,41700.46,0.32,303020
wentbourne.sav,stable,41414.86,0.14,295244
wentbourne.sav,today,40668.00,0.21,151352
wentbourne.sav,yesterday,39546.85,0.33,152248
