savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8824.44,0.22,86924
PublicServerGame_05_Final.sav,stable,8800.88,0.12,85480
PublicServerGame_05_Final.sav,today,8481.63,0.20,46640
PublicServerGame_05_Final.sav,yesterday,8576.19,0.55,46648
PublicServerGame_326_Final.sav,baseline,10066.16,0.09,84284
PublicServerGame_326_Final.sav,stable,9771.08,0.24,85188
PublicServerGame_326_Final.sav,today,9614.14,0.33,39824
PublicServerGame_326_Final.sav,yesterday,9738.15,0.35,40392
PublicServerGame_329_Final.sav,baseline,9758.87,0.67,113268
PublicServerGame_329_Final.sav,stable,9824.93,0.63,110044
PublicServerGame_329_Final.sav,today,9102.10,0.37,83032
PublicServerGame_329_Final.sav,yesterday,8966.09,0.45,83256
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8278.77,0.19,82908
lordaro_British-Railways-4th-Oct-2082.sav,stable,8117.58,0.16,83940
lordaro_British-Railways-4th-Oct-2082.sav,today,8020.80,0.28,43392
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,8058.44,0.24,45168
lordaro_biggest_town_ever.sav,baseline,5729.70,0.70,101292
lordaro_biggest_town_ever.sav,stable,5784.00,0.77,100360
lordaro_biggest_town_ever.sav,today,7485.58,0.43,87676
lordaro_biggest_town_ever.sav,yesterday,7239.38,0.77,87440
opntitle-1.0.sav,baseline,6333.30,0.08,53276
opntitle-1.0.sav,stable,6531.08,0.10,51296
opntitle-1.0.sav,today,7525.77,0.32,32768
opntitle-1.0.sav,yesterday,7583.07,0.33,32768
opntitle-1.1.sav,baseline,11197.78,0.23,79676
opntitle-1.1.sav,stable,8644.81,0.45,81096
opntitle-1.1.sav,today,9805.35,0.36,40108
opntitle-1.1.sav,yesterday,9767.14,0.14,41180
opntitle-1.2.sav,baseline,6485.80,0.04,55512
opntitle-1.2.sav,stable,6638.82,0.05,54256
opntitle-1.2.sav,today,7751.10,0.14,36596
opntitle-1.2.sav,yesterday,7757.44,0.13,36592
opntitle-1.3.sav,baseline,6345.29,0.08,55492
opntitle-1.3.sav,stable,6514.31,0.21,54124
opntitle-1.3.sav,today,7540.34,0.15,35956
opntitle-1.3.sav,yesterday,7604.74,0.40,36212
opntitle-1.4.sav,baseline,9310.67,0.25,82588
opntitle-1.4.sav,stable,8134.90,0.24,82544
opntitle-1.4.sav,today,9217.99,0.51,40864
opntitle-1.4.sav,yesterday,9253.76,0.61,41116
opntitle-1.5.sav,baseline,12825.71,0.38,82056
opntitle-1.5.sav,stable,10875.97,0.09,83360
opntitle-1.5.sav,today,13743.06,0.26,40960
opntitle-1.5.sav,yesterday,13932.62,0.13,41212
opntitle-1.7.sav,baseline,10928.36,0.43,78824
opntitle-1.7.sav,stable,8375.23,0.61,80048
opntitle-1.7.sav,today,9878.88,0.51,39608
opntitle-1.7.sav,yesterday,9824.49,0.46,38900
opntitle-1.9.sav,baseline,6355.53,0.13,53276
opntitle-1.9.sav,stable,6516.79,0.15,52104
opntitle-1.9.sav,today,7539.96,0.07,34164
opntitle-1.9.sav,yesterday,7526.54,0.35,34156
opntitle.sav,baseline,12284.56,0.60,78720
opntitle.sav,stable,10441.64,0.60,80892
opntitle.sav,today,11241.91,0.70,37632
opntitle.sav,yesterday,10926.18,0.38,37632
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,20326.08,0.55,136056
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,19426.44,0.54,137520
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,15164.83,0.70,128404
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,15041.52,0.57,126776
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11438.12,0.43,88216
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10767.48,0.47,89668
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,10211.99,0.60,45560
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,10078.86,0.80,45644
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11251.88,0.40,123196
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12761.84,0.58,123220
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,10641.01,0.70,85488
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,10562.82,0.83,85836
wentbourne.sav,baseline,44531.09,0.31,301136
wentbourne.sav,stable,44430.30,0.21,295244
wentbourne.sav,today,42481.31,0.23,158332
wentbourne.sav,yesterday,42428.77,0.42,159640
