savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8734.13,0.29,86952
PublicServerGame_05_Final.sav,stable,8690.14,0.26,85448
PublicServerGame_05_Final.sav,today,8350.31,0.11,46140
PublicServerGame_05_Final.sav,yesterday,8425.02,0.77,46276
PublicServerGame_326_Final.sav,baseline,10061.87,0.04,84316
PublicServerGame_326_Final.sav,stable,9812.16,0.17,84744
PublicServerGame_326_Final.sav,today,9833.22,0.08,43560
PublicServerGame_326_Final.sav,yesterday,9843.94,0.14,40228
PublicServerGame_329_Final.sav,baseline,9513.68,0.15,113224
PublicServerGame_329_Final.sav,stable,9485.40,0.16,109908
PublicServerGame_329_Final.sav,today,8738.05,0.09,82192
PublicServerGame_329_Final.sav,yesterday,8708.57,0.27,81996
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8198.27,0.07,82884
lordaro_British-Railways-4th-Oct-2082.sav,stable,8077.59,0.10,83604
lordaro_British-Railways-4th-Oct-2082.sav,today,7855.04,0.07,44556
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,7896.89,0.06,45508
lordaro_biggest_town_ever.sav,baseline,4919.08,0.25,101188
lordaro_biggest_town_ever.sav,stable,4968.21,0.32,100172
lordaro_biggest_town_ever.sav,today,6279.26,0.69,83372
lordaro_biggest_town_ever.sav,yesterday,6237.29,0.33,83372
opntitle-1.0.sav,baseline,6342.14,0.12,53276
opntitle-1.0.sav,stable,6535.66,0.25,51084
opntitle-1.0.sav,today,7403.33,0.20,32640
opntitle-1.0.sav,yesterday,7379.59,0.17,32512
opntitle-1.1.sav,baseline,11116.63,0.43,79664
opntitle-1.1.sav,stable,8563.15,0.23,81328
opntitle-1.1.sav,today,9613.25,0.17,40100
opntitle-1.1.sav,yesterday,9625.65,0.50,40180
opntitle-1.2.sav,baseline,6482.13,0.04,55488
opntitle-1.2.sav,stable,6641.23,0.30,54440
opntitle-1.2.sav,today,7562.69,0.48,36388
opntitle-1.2.sav,yesterday,7520.37,0.15,36520
opntitle-1.3.sav,baseline,6342.41,0.06,55504
opntitle-1.3.sav,stable,6558.81,0.74,54128
opntitle-1.3.sav,today,7400.77,0.22,36008
opntitle-1.3.sav,yesterday,7396.01,0.08,36004
opntitle-1.4.sav,baseline,9137.50,0.32,82668
opntitle-1.4.sav,stable,8067.01,0.25,82596
opntitle-1.4.sav,today,9021.04,0.52,42108
opntitle-1.4.sav,yesterday,9051.23,0.33,40836
opntitle-1.5.sav,baseline,12816.79,0.30,82140
opntitle-1.5.sav,stable,10852.55,0.25,83344
opntitle-1.5.sav,today,13970.86,0.29,40896
opntitle-1.5.sav,yesterday,14309.34,0.44,38988
opntitle-1.7.sav,baseline,10879.76,0.24,78792
opntitle-1.7.sav,stable,8342.55,0.39,80432
opntitle-1.7.sav,today,9845.66,0.66,39204
opntitle-1.7.sav,yesterday,9773.14,0.79,39068
opntitle-1.9.sav,baseline,6362.82,0.19,53440
opntitle-1.9.sav,stable,6539.10,0.32,52348
opntitle-1.9.sav,today,7392.74,0.22,33960
opntitle-1.9.sav,yesterday,7412.77,0.25,33956
opntitle.sav,baseline,11883.43,0.21,78748
opntitle.sav,stable,10075.10,0.18,80872
opntitle.sav,today,10586.58,0.28,37504
opntitle.sav,yesterday,10593.75,0.15,37504
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,20934.80,0.42,136272
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,22015.34,0.79,137296
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,17293.68,0.70,123732
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,17265.39,0.48,123736
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11182.97,0.22,88260
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10359.53,0.60,89800
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,10077.61,0.38,45412
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9977.08,0.43,45304
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11194.28,0.39,123216
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12474.49,0.36,124208
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,10055.25,0.34,83240
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,10248.27,0.65,83236
wentbourne.sav,baseline,50454.48,0.64,300768
wentbourne.sav,stable,41829.53,0.27,296392
wentbourne.sav,today,41693.03,0.40,156352
wentbourne.sav,yesterday,45929.75,0.88,155916
