savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8857.24,0.18,87052
PublicServerGame_05_Final.sav,stable,8799.93,0.27,84988
PublicServerGame_05_Final.sav,today,8442.43,0.28,46360
PublicServerGame_05_Final.sav,yesterday,7987.35,0.19,46264
PublicServerGame_326_Final.sav,baseline,10001.48,0.12,84344
PublicServerGame_326_Final.sav,stable,9768.83,0.35,84836
PublicServerGame_326_Final.sav,today,9708.71,0.36,43716
PublicServerGame_326_Final.sav,yesterday,9656.43,0.39,40256
PublicServerGame_329_Final.sav,baseline,13598.40,0.58,113156
PublicServerGame_329_Final.sav,stable,13888.13,0.83,110244
PublicServerGame_329_Final.sav,today,12600.78,0.52,82248
PublicServerGame_329_Final.sav,yesterday,12694.95,0.83,82056
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8288.76,0.37,82972
lordaro_British-Railways-4th-Oct-2082.sav,stable,8118.10,0.19,84152
lordaro_British-Railways-4th-Oct-2082.sav,today,7918.56,0.28,45348
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,7885.31,0.18,45472
lordaro_biggest_town_ever.sav,baseline,5787.18,0.64,101188
lordaro_biggest_town_ever.sav,stable,5826.51,0.77,99920
lordaro_biggest_town_ever.sav,today,7932.46,0.32,86092
lordaro_biggest_town_ever.sav,yesterday,8066.39,0.68,86664
opntitle-1.0.sav,baseline,6334.52,0.09,53284
opntitle-1.0.sav,stable,6511.21,0.20,50544
opntitle-1.0.sav,today,7515.44,0.12,32768
opntitle-1.0.sav,yesterday,7433.31,0.13,32768
opntitle-1.1.sav,baseline,10840.03,0.23,79492
opntitle-1.1.sav,stable,8415.24,0.40,81508
opntitle-1.1.sav,today,9465.87,0.55,39072
opntitle-1.1.sav,yesterday,9381.61,0.79,40888
opntitle-1.2.sav,baseline,6500.59,0.22,55504
opntitle-1.2.sav,stable,6694.86,0.21,54020
opntitle-1.2.sav,today,7713.84,0.12,36856
opntitle-1.2.sav,yesterday,7636.32,0.26,36480
opntitle-1.3.sav,baseline,6355.67,0.26,55496
opntitle-1.3.sav,stable,6570.91,0.39,54152
opntitle-1.3.sav,today,7529.92,0.11,36216
opntitle-1.3.sav,yesterday,7429.77,0.10,35968
opntitle-1.4.sav,baseline,9105.00,0.25,82648
opntitle-1.4.sav,stable,8038.30,0.56,83264
opntitle-1.4.sav,today,9214.85,0.68,42200
opntitle-1.4.sav,yesterday,9083.41,0.38,41460
opntitle-1.5.sav,baseline,13318.54,0.46,81980
opntitle-1.5.sav,stable,10941.75,0.41,82864
opntitle-1.5.sav,today,13869.32,0.27,41632
opntitle-1.5.sav,yesterday,13733.21,0.38,41244
opntitle-1.7.sav,baseline,10751.50,0.43,78876
opntitle-1.7.sav,stable,8265.72,0.29,80568
opntitle-1.7.sav,today,9572.06,0.46,39288
opntitle-1.7.sav,yesterday,9508.25,0.37,39216
opntitle-1.9.sav,baseline,6390.24,0.49,53280
opntitle-1.9.sav,stable,6518.70,0.16,51792
opntitle-1.9.sav,today,7565.14,0.30,34296
opntitle-1.9.sav,yesterday,7493.54,0.35,33924
opntitle.sav,baseline,12113.86,0.32,78684
opntitle.sav,stable,10188.25,0.22,81340
opntitle.sav,today,10766.80,0.35,37632
opntitle.sav,yesterday,10181.21,0.34,37416
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,18171.49,0.24,136236
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,18361.66,0.71,137232
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,14065.92,0.53,123816
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,14059.73,0.26,123824
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,10965.29,0.33,88268
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10082.38,0.23,89116
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9402.00,0.41,45500
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9341.73,0.25,45440
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11524.46,0.68,123228
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12831.00,0.78,123256
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,10332.06,0.61,83260
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,10558.81,0.50,83328
wentbourne.sav,baseline,49300.25,0.66,300780
wentbourne.sav,stable,50782.58,0.66,295020
wentbourne.sav,today,47634.64,0.69,154536
wentbourne.sav,yesterday,44748.90,0.51,154172
