savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8767.66,0.23,86968
PublicServerGame_05_Final.sav,stable,8786.55,0.18,85184
PublicServerGame_05_Final.sav,today,8088.72,0.21,46240
PublicServerGame_05_Final.sav,yesterday,8081.04,0.37,46180
PublicServerGame_326_Final.sav,baseline,9988.19,0.14,84356
PublicServerGame_326_Final.sav,stable,9786.46,0.38,85304
PublicServerGame_326_Final.sav,today,9683.36,0.15,40044
PublicServerGame_326_Final.sav,yesterday,9702.55,0.19,39696
PublicServerGame_329_Final.sav,baseline,9713.36,0.21,113216
PublicServerGame_329_Final.sav,stable,9780.33,0.24,110044
PublicServerGame_329_Final.sav,today,9078.81,0.61,81880
PublicServerGame_329_Final.sav,yesterday,9251.05,0.48,81376
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8390.76,0.34,83036
lordaro_British-Railways-4th-Oct-2082.sav,stable,8137.22,0.17,83532
lordaro_British-Railways-4th-Oct-2082.sav,today,7896.35,0.27,42880
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,7873.61,0.25,44872
lordaro_biggest_town_ever.sav,baseline,5982.37,0.75,101288
lordaro_biggest_town_ever.sav,stable,6654.31,0.51,99816
lordaro_biggest_town_ever.sav,today,8858.61,0.20,86156
lordaro_biggest_town_ever.sav,yesterday,8769.88,0.40,86136
opntitle-1.0.sav,baseline,6339.52,0.11,53276
opntitle-1.0.sav,stable,6546.57,0.27,50840
opntitle-1.0.sav,today,7486.13,0.27,32512
opntitle-1.0.sav,yesterday,7486.70,0.13,32640
opntitle-1.1.sav,baseline,11297.25,0.29,79648
opntitle-1.1.sav,stable,8719.73,0.14,81240
opntitle-1.1.sav,today,9765.86,0.30,40964
opntitle-1.1.sav,yesterday,9682.88,0.41,41016
opntitle-1.2.sav,baseline,6494.95,0.24,55492
opntitle-1.2.sav,stable,6634.48,0.18,54552
opntitle-1.2.sav,today,7635.74,0.15,36608
opntitle-1.2.sav,yesterday,7639.26,0.05,36480
opntitle-1.3.sav,baseline,6354.19,0.23,55492
opntitle-1.3.sav,stable,6544.89,0.40,54644
opntitle-1.3.sav,today,7465.55,0.45,35976
opntitle-1.3.sav,yesterday,7493.93,0.24,36036
opntitle-1.4.sav,baseline,9162.97,0.43,82644
opntitle-1.4.sav,stable,8082.90,0.31,82096
opntitle-1.4.sav,today,9057.16,0.38,41204
opntitle-1.4.sav,yesterday,9048.73,0.20,39424
opntitle-1.5.sav,baseline,12812.91,0.10,82072
opntitle-1.5.sav,stable,10843.34,0.32,83132
opntitle-1.5.sav,today,13719.53,0.21,40996
opntitle-1.5.sav,yesterday,13718.76,0.20,40508
opntitle-1.7.sav,baseline,10914.38,0.33,78820
opntitle-1.7.sav,stable,8322.67,0.15,80480
opntitle-1.7.sav,today,9690.94,0.33,39036
opntitle-1.7.sav,yesterday,9575.40,0.28,39296
opntitle-1.9.sav,baseline,6404.81,0.45,53276
opntitle-1.9.sav,stable,6516.64,0.07,51684
opntitle-1.9.sav,today,7431.35,0.08,33924
opntitle-1.9.sav,yesterday,7488.00,0.10,33920
opntitle.sav,baseline,11977.98,0.35,78836
opntitle.sav,stable,10102.43,0.24,81404
opntitle.sav,today,10107.56,0.20,37288
opntitle.sav,yesterday,10132.51,0.16,37380
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,20885.53,0.28,135716
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,20736.65,0.44,136916
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,16163.81,0.78,123572
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,16181.63,0.47,123696
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11000.44,0.15,88320
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10042.56,0.27,89240
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9463.26,0.25,45380
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9346.10,0.25,45284
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11437.81,0.29,123232
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12848.03,0.62,123776
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,10451.49,0.60,83440
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,10499.91,0.26,83304
wentbourne.sav,baseline,51263.58,0.42,300768
wentbourne.sav,stable,42903.23,0.55,296132
wentbourne.sav,today,40849.27,0.69,156168
wentbourne.sav,yesterday,41655.88,0.31,154544
