savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8792.07,0.13,86948
PublicServerGame_05_Final.sav,stable,8739.62,0.17,85136
PublicServerGame_05_Final.sav,today,8455.71,0.14,46216
PublicServerGame_05_Final.sav,yesterday,8387.68,0.10,48364
PublicServerGame_326_Final.sav,baseline,9996.71,0.16,84356
PublicServerGame_326_Final.sav,stable,9749.11,0.12,84968
PublicServerGame_326_Final.sav,today,9952.13,0.18,39876
PublicServerGame_326_Final.sav,yesterday,9763.75,0.11,40068
PublicServerGame_329_Final.sav,baseline,9530.97,0.27,113232
PublicServerGame_329_Final.sav,stable,9437.84,0.18,110432
PublicServerGame_329_Final.sav,today,8814.39,0.26,82180
PublicServerGame_329_Final.sav,yesterday,8831.96,0.50,82180
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8252.75,0.08,82924
lordaro_British-Railways-4th-Oct-2082.sav,stable,8077.75,0.21,83560
lordaro_British-Railways-4th-Oct-2082.sav,today,7920.73,0.24,45340
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,7919.93,0.14,45024
lordaro_biggest_town_ever.sav,baseline,5568.85,0.34,101296
lordaro_biggest_town_ever.sav,stable,5694.26,0.46,100256
lordaro_biggest_town_ever.sav,today,7776.35,0.60,86348
lordaro_biggest_town_ever.sav,yesterday,8088.28,0.68,86412
opntitle-1.0.sav,baseline,6349.43,0.22,53152
opntitle-1.0.sav,stable,6499.66,0.11,50604
opntitle-1.0.sav,today,7512.53,0.13,32640
opntitle-1.0.sav,yesterday,7430.73,0.07,32768
opntitle-1.1.sav,baseline,11189.20,0.41,79532
opntitle-1.1.sav,stable,8621.84,0.26,81448
opntitle-1.1.sav,today,9769.75,0.53,38800
opntitle-1.1.sav,yesterday,9665.98,0.47,38968
opntitle-1.2.sav,baseline,6495.69,0.19,55500
opntitle-1.2.sav,stable,6666.67,0.07,54556
opntitle-1.2.sav,today,7665.25,0.17,36548
opntitle-1.2.sav,yesterday,7607.72,0.13,36864
opntitle-1.3.sav,baseline,6341.01,0.12,55492
opntitle-1.3.sav,stable,6532.04,0.13,54220
opntitle-1.3.sav,today,7518.17,0.23,35948
opntitle-1.3.sav,yesterday,7459.47,0.31,35972
opntitle-1.4.sav,baseline,9175.07,0.57,82732
opntitle-1.4.sav,stable,8139.56,0.24,82896
opntitle-1.4.sav,today,9043.43,0.52,42040
opntitle-1.4.sav,yesterday,9031.70,0.19,41224
opntitle-1.5.sav,baseline,12689.38,0.20,82144
opntitle-1.5.sav,stable,10797.36,0.15,82880
opntitle-1.5.sav,today,13840.48,0.24,41048
opntitle-1.5.sav,yesterday,13678.16,0.31,41388
opntitle-1.7.sav,baseline,10654.32,0.29,78800
opntitle-1.7.sav,stable,8241.44,0.05,80628
opntitle-1.7.sav,today,9705.84,0.42,39108
opntitle-1.7.sav,yesterday,9580.68,0.32,39360
opntitle-1.9.sav,baseline,6364.57,0.16,53444
opntitle-1.9.sav,stable,6514.12,0.07,51768
opntitle-1.9.sav,today,7549.25,0.39,33856
opntitle-1.9.sav,yesterday,7445.46,0.12,34048
opntitle.sav,baseline,11897.89,0.27,78740
opntitle.sav,stable,10155.26,0.14,81328
opntitle.sav,today,10682.18,0.27,37624
opntitle.sav,yesterday,10545.65,0.34,37760
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,21961.01,0.33,136080
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,22239.32,0.16,137992
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,18005.05,0.37,125396
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,17860.14,0.51,123836
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,10778.97,0.06,88220
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,9960.81,0.26,89636
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9354.37,0.33,45424
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9195.69,0.31,45428
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11103.20,0.54,123232
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12401.21,0.54,123800
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,10092.52,0.68,83428
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,10073.37,0.53,83532
wentbourne.sav,baseline,44800.72,0.29,301064
wentbourne.sav,stable,44306.31,0.10,295232
wentbourne.sav,today,42747.70,0.21,154636
wentbourne.sav,yesterday,42397.40,0.39,155276
