savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8715.98,0.31,86964
PublicServerGame_05_Final.sav,stable,8725.69,0.20,85064
PublicServerGame_05_Final.sav,today,7974.19,0.27,46136
PublicServerGame_05_Final.sav,yesterday,7946.58,0.11,46248
PublicServerGame_326_Final.sav,baseline,10298.05,0.22,84256
PublicServerGame_326_Final.sav,stable,9938.24,0.19,85224
PublicServerGame_326_Final.sav,today,9900.16,0.20,43548
PublicServerGame_326_Final.sav,yesterday,crash,crash,crash
PublicServerGame_329_Final.sav,baseline,9903.71,0.73,113164
PublicServerGame_329_Final.sav,stable,9890.93,0.64,110096
PublicServerGame_329_Final.sav,today,9292.81,0.26,81852
PublicServerGame_329_Final.sav,yesterday,crash,crash,crash
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8256.46,0.19,82964
lordaro_British-Railways-4th-Oct-2082.sav,stable,8075.50,0.09,83988
lordaro_British-Railways-4th-Oct-2082.sav,today,7805.47,0.32,43392
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,crash,crash,crash
lordaro_biggest_town_ever.sav,baseline,7184.58,0.30,101192
lordaro_biggest_town_ever.sav,stable,7437.64,0.27,100232
lordaro_biggest_town_ever.sav,today,10317.36,0.23,86148
lordaro_biggest_town_ever.sav,yesterday,10351.69,0.72,86184
opntitle-1.0.sav,baseline,6343.91,0.10,53148
opntitle-1.0.sav,stable,6551.37,0.38,51160
opntitle-1.0.sav,today,7509.65,0.20,32640
opntitle-1.0.sav,yesterday,7437.14,0.14,32512
opntitle-1.1.sav,baseline,11464.75,0.63,79796
opntitle-1.1.sav,stable,8824.98,0.57,81100
opntitle-1.1.sav,today,9882.15,0.23,40092
opntitle-1.1.sav,yesterday,9954.48,0.30,41080
opntitle-1.2.sav,baseline,6477.55,0.14,55496
opntitle-1.2.sav,stable,6663.17,0.19,54644
opntitle-1.2.sav,today,7652.95,0.15,36480
opntitle-1.2.sav,yesterday,7619.83,0.40,36512
opntitle-1.3.sav,baseline,6368.81,0.29,55492
opntitle-1.3.sav,stable,6526.03,0.23,54252
opntitle-1.3.sav,today,7481.14,0.13,35844
opntitle-1.3.sav,yesterday,7429.65,0.07,36000
opntitle-1.4.sav,baseline,9083.61,0.21,82700
opntitle-1.4.sav,stable,8145.30,0.43,82380
opntitle-1.4.sav,today,9160.13,0.32,41324
opntitle-1.4.sav,yesterday,9257.20,0.25,42088
opntitle-1.5.sav,baseline,12843.17,0.18,82104
opntitle-1.5.sav,stable,10835.28,0.25,83344
opntitle-1.5.sav,today,13769.22,0.59,40632
opntitle-1.5.sav,yesterday,13926.16,0.40,40220
opntitle-1.7.sav,baseline,11202.10,0.30,78828
opntitle-1.7.sav,stable,8635.87,0.39,80292
opntitle-1.7.sav,today,9920.24,0.33,39292
opntitle-1.7.sav,yesterday,10069.44,0.46,39068
opntitle-1.9.sav,baseline,6350.35,0.05,53276
opntitle-1.9.sav,stable,6534.78,0.15,51752
opntitle-1.9.sav,today,7486.99,0.10,34176
opntitle-1.9.sav,yesterday,7539.43,0.48,34020
opntitle.sav,baseline,12039.88,0.18,78784
opntitle.sav,stable,10193.53,0.19,80944
opntitle.sav,today,10278.28,0.28,37280
opntitle.sav,yesterday,10254.88,0.49,37432
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,20871.59,0.57,135960
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,20925.19,0.69,136768
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,16792.72,0.47,125712
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,16974.12,0.77,123584
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11149.96,0.69,88532
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10117.80,0.47,90000
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9527.06,0.52,45540
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9265.89,0.35,45392
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11577.17,0.49,123156
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,13203.70,0.64,123408
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,10655.01,0.89,82920
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,10836.19,0.39,83800
wentbourne.sav,baseline,49574.74,0.28,301140
wentbourne.sav,stable,49346.66,0.41,294860
wentbourne.sav,today,46223.20,0.66,155948
wentbourne.sav,yesterday,45210.53,0.35,155960
