savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8951.69,0.33,87028
PublicServerGame_05_Final.sav,stable,8972.10,0.53,85140
PublicServerGame_05_Final.sav,today,8135.74,0.31,46044
PublicServerGame_05_Final.sav,yesterday,8136.38,0.21,47788
PublicServerGame_326_Final.sav,baseline,10081.10,0.19,84308
PublicServerGame_326_Final.sav,stable,9799.93,0.13,85148
PublicServerGame_326_Final.sav,today,9863.06,0.27,43708
PublicServerGame_326_Final.sav,yesterday,9771.01,0.17,39724
PublicServerGame_329_Final.sav,baseline,9788.55,0.81,113212
PublicServerGame_329_Final.sav,stable,9734.29,0.56,109684
PublicServerGame_329_Final.sav,today,8932.84,0.17,82052
PublicServerGame_329_Final.sav,yesterday,8805.27,0.25,82268
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8329.12,0.27,82880
lordaro_British-Railways-4th-Oct-2082.sav,stable,8200.85,0.45,83776
lordaro_British-Railways-4th-Oct-2082.sav,today,7852.70,0.30,45116
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,7873.67,0.31,45080
lordaro_biggest_town_ever.sav,baseline,5154.43,0.31,101300
lordaro_biggest_town_ever.sav,stable,5191.01,0.34,99988
lordaro_biggest_town_ever.sav,today,7178.75,0.51,86144
lordaro_biggest_town_ever.sav,yesterday,7113.26,0.49,86400
opntitle-1.0.sav,baseline,6337.37,0.06,53148
opntitle-1.0.sav,stable,6512.21,0.22,51096
opntitle-1.0.sav,today,7517.95,0.57,32768
opntitle-1.0.sav,yesterday,7594.99,0.09,32768
opntitle-1.1.sav,baseline,11260.95,0.27,79708
opntitle-1.1.sav,stable,8702.06,0.31,81040
opntitle-1.1.sav,today,9872.41,0.50,40796
opntitle-1.1.sav,yesterday,9697.69,0.57,40264
opntitle-1.2.sav,baseline,6500.98,0.13,55496
opntitle-1.2.sav,stable,6648.36,0.07,54300
opntitle-1.2.sav,today,7604.74,0.22,36732
opntitle-1.2.sav,yesterday,7745.16,0.08,36600
opntitle-1.3.sav,baseline,6340.93,0.03,55496
opntitle-1.3.sav,stable,6541.08,0.41,54728
opntitle-1.3.sav,today,7455.45,0.10,36212
opntitle-1.3.sav,yesterday,7613.29,0.35,35960
opntitle-1.4.sav,baseline,9063.15,0.39,82744
opntitle-1.4.sav,stable,8080.43,0.35,82924
opntitle-1.4.sav,today,9159.67,0.22,42332
opntitle-1.4.sav,yesterday,9079.46,0.23,42192
opntitle-1.5.sav,baseline,14056.73,0.48,81964
opntitle-1.5.sav,stable,11835.13,0.62,83036
opntitle-1.5.sav,today,15359.50,0.80,41076
opntitle-1.5.sav,yesterday,14965.32,0.45,40524
opntitle-1.7.sav,baseline,10686.66,0.25,78876
opntitle-1.7.sav,stable,8296.22,0.23,80268
opntitle-1.7.sav,today,9576.77,0.22,39156
opntitle-1.7.sav,yesterday,9607.10,0.29,39140
opntitle-1.9.sav,baseline,6346.44,0.08,53272
opntitle-1.9.sav,stable,6521.15,0.10,51940
opntitle-1.9.sav,today,7454.22,0.08,33912
opntitle-1.9.sav,yesterday,7631.10,0.32,33908
opntitle.sav,baseline,11907.74,0.37,78804
opntitle.sav,stable,10079.76,0.23,81880
opntitle.sav,today,10241.21,0.37,37416
opntitle.sav,yesterday,10140.35,0.26,37376
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,18810.60,0.60,135920
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,18873.47,0.77,137904
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,14896.33,0.47,125424
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,14880.97,0.42,124076
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,10795.02,0.30,88468
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10098.07,0.12,89292
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9491.40,0.41,45404
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9350.27,0.20,45396
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11866.44,0.61,123188
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,13532.06,0.75,123868
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,11217.10,0.84,83800
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,10995.60,0.64,83704
wentbourne.sav,baseline,49662.86,0.71,301136
wentbourne.sav,stable,43072.58,0.61,296396
wentbourne.sav,today,44069.04,0.26,155576
wentbourne.sav,yesterday,44434.43,0.60,155548
