savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8714.11,0.06,86912
PublicServerGame_05_Final.sav,stable,8726.34,0.05,85504
PublicServerGame_05_Final.sav,today,7935.04,0.30,46128
PublicServerGame_05_Final.sav,yesterday,8017.11,0.15,46136
PublicServerGame_326_Final.sav,baseline,9993.32,0.13,84332
PublicServerGame_326_Final.sav,stable,9764.26,0.17,85120
PublicServerGame_326_Final.sav,today,crash,crash,crash
PublicServerGame_326_Final.sav,yesterday,9771.11,0.34,39504
PublicServerGame_329_Final.sav,baseline,10049.98,0.36,113208
PublicServerGame_329_Final.sav,stable,10175.25,0.62,110080
PublicServerGame_329_Final.sav,today,crash,crash,crash
PublicServerGame_329_Final.sav,yesterday,9751.75,0.73,81992
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8405.44,0.23,83012
lordaro_British-Railways-4th-Oct-2082.sav,stable,8143.62,0.21,83724
lordaro_British-Railways-4th-Oct-2082.sav,today,crash,crash,crash
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,7913.73,0.16,45028
lordaro_biggest_town_ever.sav,baseline,5150.88,0.38,101300
lordaro_biggest_town_ever.sav,stable,5231.69,0.37,100128
lordaro_biggest_town_ever.sav,today,7220.38,0.35,86184
lordaro_biggest_town_ever.sav,yesterday,7142.85,0.13,86060
opntitle-1.0.sav,baseline,6341.02,0.08,53280
opntitle-1.0.sav,stable,6507.27,0.11,51296
opntitle-1.0.sav,today,7426.86,0.14,32512
opntitle-1.0.sav,yesterday,7506.38,0.12,32512
opntitle-1.1.sav,baseline,11234.16,0.28,79660
opntitle-1.1.sav,stable,8674.70,0.18,81752
opntitle-1.1.sav,today,9712.59,0.24,41108
opntitle-1.1.sav,yesterday,9795.31,0.42,40884
opntitle-1.2.sav,baseline,6546.14,0.49,55508
opntitle-1.2.sav,stable,6651.62,0.14,55020
opntitle-1.2.sav,today,7582.64,0.20,36588
opntitle-1.2.sav,yesterday,7638.17,0.11,36388
opntitle-1.3.sav,baseline,6352.07,0.17,55492
opntitle-1.3.sav,stable,6516.72,0.17,54952
opntitle-1.3.sav,today,7445.74,0.20,36004
opntitle-1.3.sav,yesterday,7508.43,0.27,35876
opntitle-1.4.sav,baseline,9114.28,0.29,82676
opntitle-1.4.sav,stable,8167.29,0.15,82216
opntitle-1.4.sav,today,9351.54,0.70,42348
opntitle-1.4.sav,yesterday,9204.72,0.45,41924
opntitle-1.5.sav,baseline,12726.61,0.47,82112
opntitle-1.5.sav,stable,10879.84,0.22,83364
opntitle-1.5.sav,today,13873.75,0.35,41000
opntitle-1.5.sav,yesterday,13921.53,0.26,39792
opntitle-1.7.sav,baseline,11201.86,0.75,78916
opntitle-1.7.sav,stable,8554.35,0.36,80100
opntitle-1.7.sav,today,9949.95,0.56,39124
opntitle-1.7.sav,yesterday,10044.65,0.51,38992
opntitle-1.9.sav,baseline,6354.21,0.06,53276
opntitle-1.9.sav,stable,6529.83,0.21,51816
opntitle-1.9.sav,today,7437.68,0.18,33824
opntitle-1.9.sav,yesterday,7501.75,0.11,33832
opntitle.sav,baseline,12143.49,0.26,78784
opntitle.sav,stable,10200.67,0.43,81160
opntitle.sav,today,10293.49,0.45,37328
opntitle.sav,yesterday,10469.10,0.24,37248
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,20572.46,0.44,136312
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,22397.49,0.78,137896
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,18375.80,0.90,125820
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,18970.31,0.38,123476
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,10953.10,0.14,88272
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10017.39,0.12,89476
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9395.98,0.40,45312
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9411.88,0.39,45184
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11240.16,0.26,123248
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12666.02,0.46,123768
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,10247.92,0.41,83276
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,10168.33,0.23,83432
wentbourne.sav,baseline,42175.27,0.19,301124
wentbourne.sav,stable,42565.32,0.59,295080
wentbourne.sav,today,41119.89,0.15,155444
wentbourne.sav,yesterday,44659.78,0.55,154672
