savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8756.64,0.05,87016
PublicServerGame_05_Final.sav,stable,8765.30,0.19,85188
PublicServerGame_05_Final.sav,today,8560.79,0.19,42332
PublicServerGame_05_Final.sav,yesterday,8482.56,0.08,42344
PublicServerGame_326_Final.sav,baseline,11215.01,0.87,84300
PublicServerGame_326_Final.sav,stable,10591.62,0.61,85028
PublicServerGame_326_Final.sav,today,9889.11,0.32,39424
PublicServerGame_326_Final.sav,yesterday,9808.50,0.28,39552
PublicServerGame_329_Final.sav,baseline,9680.70,0.10,112996
PublicServerGame_329_Final.sav,stable,9616.74,0.31,110140
PublicServerGame_329_Final.sav,today,9039.95,0.31,77964
PublicServerGame_329_Final.sav,yesterday,9028.61,0.24,78080
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8257.56,0.19,82880
lordaro_British-Railways-4th-Oct-2082.sav,stable,8121.90,0.17,83832
lordaro_British-Railways-4th-Oct-2082.sav,today,1312.66,0.44,42496
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1296.12,0.11,42496
lordaro_biggest_town_ever.sav,baseline,6740.14,0.23,101188
lordaro_biggest_town_ever.sav,stable,6889.21,0.63,99936
lordaro_biggest_town_ever.sav,today,9331.25,0.52,86156
lordaro_biggest_town_ever.sav,yesterday,9273.36,0.87,86152
opntitle-1.0.sav,baseline,6450.37,0.36,53156
opntitle-1.0.sav,stable,6545.46,0.26,51172
opntitle-1.0.sav,today,7356.85,0.15,32640
opntitle-1.0.sav,yesterday,7378.78,0.09,32512
opntitle-1.1.sav,baseline,11188.96,0.17,79684
opntitle-1.1.sav,stable,8622.35,0.24,81080
opntitle-1.1.sav,today,9216.38,0.35,35972
opntitle-1.1.sav,yesterday,9180.42,0.25,35972
opntitle-1.2.sav,baseline,6577.06,0.21,55496
opntitle-1.2.sav,stable,6732.35,0.23,54680
opntitle-1.2.sav,today,7525.39,0.15,36484
opntitle-1.2.sav,yesterday,7559.66,0.11,36484
opntitle-1.3.sav,baseline,6405.14,0.07,55492
opntitle-1.3.sav,stable,6547.25,0.24,54756
opntitle-1.3.sav,today,7385.41,0.17,36096
opntitle-1.3.sav,yesterday,7399.21,0.26,35972
opntitle-1.4.sav,baseline,9083.43,0.37,82676
opntitle-1.4.sav,stable,8044.53,0.20,82404
opntitle-1.4.sav,today,9280.83,0.20,39096
opntitle-1.4.sav,yesterday,9178.78,0.23,39032
opntitle-1.5.sav,baseline,12912.46,0.46,82060
opntitle-1.5.sav,stable,10818.39,0.23,82860
opntitle-1.5.sav,today,13587.02,0.16,37412
opntitle-1.5.sav,yesterday,13664.86,0.18,37536
opntitle-1.7.sav,baseline,11151.77,0.73,78824
opntitle-1.7.sav,stable,8480.01,0.35,80516
opntitle-1.7.sav,today,9549.20,0.21,36220
opntitle-1.7.sav,yesterday,9444.11,0.42,36224
opntitle-1.9.sav,baseline,6430.01,0.20,53152
opntitle-1.9.sav,stable,6575.28,0.45,51924
opntitle-1.9.sav,today,7401.86,0.43,34052
opntitle-1.9.sav,yesterday,7400.09,0.28,33796
opntitle.sav,baseline,12073.25,0.38,78688
opntitle.sav,stable,10142.79,0.10,81184
opntitle.sav,today,7530.93,0.34,35968
opntitle.sav,yesterday,7387.18,0.43,36096
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,19907.60,0.61,136000
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,21937.50,0.35,136792
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,17462.99,0.78,123712
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,17584.09,0.72,123680
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,10916.74,0.19,88296
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,9980.34,0.06,88932
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9193.38,0.31,45012
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9206.94,0.31,44884
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11705.48,0.81,123300
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,13189.17,0.29,122812
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,10783.40,0.72,80272
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,10558.60,0.85,80288
wentbourne.sav,baseline,50274.78,0.62,303240
wentbourne.sav,stable,49400.45,0.44,294792
wentbourne.sav,today,47204.08,0.58,151212
wentbourne.sav,yesterday,47677.84,0.53,152232
