savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8742.94,0.17,87056
PublicServerGame_05_Final.sav,stable,8767.55,0.36,85628
PublicServerGame_05_Final.sav,today,8537.69,0.39,42336
PublicServerGame_05_Final.sav,yesterday,8554.20,0.37,42224
PublicServerGame_326_Final.sav,baseline,10107.28,0.27,84184
PublicServerGame_326_Final.sav,stable,9883.85,0.38,85108
PublicServerGame_326_Final.sav,today,9793.70,0.22,39424
PublicServerGame_326_Final.sav,yesterday,9842.55,0.42,39552
PublicServerGame_329_Final.sav,baseline,9737.09,0.52,113028
PublicServerGame_329_Final.sav,stable,9659.28,0.47,109988
PublicServerGame_329_Final.sav,today,9292.64,0.48,77212
PublicServerGame_329_Final.sav,yesterday,9089.19,0.69,78092
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8230.11,0.13,82916
lordaro_British-Railways-4th-Oct-2082.sav,stable,8049.93,0.19,83908
lordaro_British-Railways-4th-Oct-2082.sav,today,1286.61,0.09,42624
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1294.45,0.14,42624
lordaro_biggest_town_ever.sav,baseline,5689.07,0.54,101208
lordaro_biggest_town_ever.sav,stable,5896.41,0.83,99988
lordaro_biggest_town_ever.sav,today,7953.42,0.73,85896
lordaro_biggest_town_ever.sav,yesterday,8077.32,0.43,86224
opntitle-1.0.sav,baseline,6402.11,0.02,53152
opntitle-1.0.sav,stable,6635.64,0.75,51160
opntitle-1.0.sav,today,7350.96,0.23,32768
opntitle-1.0.sav,yesterday,7385.00,0.30,32640
opntitle-1.1.sav,baseline,11014.71,0.37,79660
opntitle-1.1.sav,stable,8644.36,0.22,81440
opntitle-1.1.sav,today,9144.81,0.31,35956
opntitle-1.1.sav,yesterday,9256.07,0.36,36096
opntitle-1.2.sav,baseline,6558.38,0.05,55492
opntitle-1.2.sav,stable,6700.21,0.14,54224
opntitle-1.2.sav,today,7482.64,0.12,36356
opntitle-1.2.sav,yesterday,7540.98,0.27,36436
opntitle-1.3.sav,baseline,6421.77,0.05,55500
opntitle-1.3.sav,stable,6577.98,0.18,55024
opntitle-1.3.sav,today,7367.01,0.61,36132
opntitle-1.3.sav,yesterday,7373.36,0.08,36096
opntitle-1.4.sav,baseline,9067.35,0.34,82696
opntitle-1.4.sav,stable,8068.04,0.28,82860
opntitle-1.4.sav,today,9171.11,0.26,38968
opntitle-1.4.sav,yesterday,9320.18,0.56,38964
opntitle-1.5.sav,baseline,12936.73,0.12,82124
opntitle-1.5.sav,stable,10930.00,0.19,83060
opntitle-1.5.sav,today,13838.27,0.14,37412
opntitle-1.5.sav,yesterday,13792.27,0.33,37532
opntitle-1.7.sav,baseline,10744.15,0.23,78820
opntitle-1.7.sav,stable,8327.67,0.29,80584
opntitle-1.7.sav,today,9393.07,0.62,36288
opntitle-1.7.sav,yesterday,9317.06,0.10,36224
opntitle-1.9.sav,baseline,6436.04,0.25,53152
opntitle-1.9.sav,stable,6603.30,0.27,51180
opntitle-1.9.sav,today,7351.76,0.17,34048
opntitle-1.9.sav,yesterday,7368.89,0.13,34044
opntitle.sav,baseline,11972.58,0.33,78660
opntitle.sav,stable,10188.25,0.35,80752
opntitle.sav,today,7396.18,0.24,35840
opntitle.sav,yesterday,7473.86,0.20,35968
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,20311.07,0.53,136036
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,19974.03,0.65,137304
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,15572.95,0.39,123036
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,15803.82,0.45,123812
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11050.97,0.28,88384
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10091.96,0.26,89796
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9279.18,0.48,44496
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9359.00,0.34,45084
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,10967.64,0.21,123184
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12270.95,0.32,124216
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,9876.83,0.30,79728
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,9830.68,0.54,80316
wentbourne.sav,baseline,48767.56,0.84,303156
wentbourne.sav,stable,48395.35,0.77,295220
wentbourne.sav,today,47788.47,0.64,151460
wentbourne.sav,yesterday,45594.47,0.67,152744
