savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8824.83,0.24,86860
PublicServerGame_05_Final.sav,stable,8752.76,0.23,85524
PublicServerGame_05_Final.sav,today,8493.91,0.21,42340
PublicServerGame_05_Final.sav,yesterday,8478.39,0.12,42372
PublicServerGame_326_Final.sav,baseline,9988.43,0.14,84304
PublicServerGame_326_Final.sav,stable,9782.85,0.19,84660
PublicServerGame_326_Final.sav,today,9756.91,0.27,39424
PublicServerGame_326_Final.sav,yesterday,9773.95,0.57,39424
PublicServerGame_329_Final.sav,baseline,10374.67,0.30,113004
PublicServerGame_329_Final.sav,stable,10444.82,0.53,109860
PublicServerGame_329_Final.sav,today,9565.04,0.29,77304
PublicServerGame_329_Final.sav,yesterday,9620.57,0.49,77340
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8228.09,0.11,82888
lordaro_British-Railways-4th-Oct-2082.sav,stable,8073.22,0.07,83888
lordaro_British-Railways-4th-Oct-2082.sav,today,1292.00,0.16,42496
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1294.14,0.29,42496
lordaro_biggest_town_ever.sav,baseline,5266.14,0.53,101084
lordaro_biggest_town_ever.sav,stable,5388.05,0.66,100088
lordaro_biggest_town_ever.sav,today,7367.17,0.76,85896
lordaro_biggest_town_ever.sav,yesterday,7404.10,0.52,85768
opntitle-1.0.sav,baseline,6388.86,0.13,53156
opntitle-1.0.sav,stable,6566.65,0.31,50948
opntitle-1.0.sav,today,7324.31,0.18,32768
opntitle-1.0.sav,yesterday,7306.47,0.03,32512
opntitle-1.1.sav,baseline,11165.70,0.20,79552
opntitle-1.1.sav,stable,8654.25,0.18,81276
opntitle-1.1.sav,today,9189.13,0.50,36096
opntitle-1.1.sav,yesterday,9217.45,0.34,35840
opntitle-1.2.sav,baseline,6569.65,0.09,55500
opntitle-1.2.sav,stable,6711.60,0.33,54284
opntitle-1.2.sav,today,7466.99,0.12,36588
opntitle-1.2.sav,yesterday,7483.65,0.26,36608
opntitle-1.3.sav,baseline,6420.31,0.08,55492
opntitle-1.3.sav,stable,6566.05,0.14,50320
opntitle-1.3.sav,today,7379.59,0.56,35844
opntitle-1.3.sav,yesterday,7309.20,0.04,35840
opntitle-1.4.sav,baseline,9309.24,0.21,82704
opntitle-1.4.sav,stable,8175.10,0.50,82440
opntitle-1.4.sav,today,9359.52,0.38,38836
opntitle-1.4.sav,yesterday,9448.62,0.41,38712
opntitle-1.5.sav,baseline,12775.71,0.19,82084
opntitle-1.5.sav,stable,10878.67,0.30,82944
opntitle-1.5.sav,today,13675.66,0.27,37508
opntitle-1.5.sav,yesterday,13481.71,0.21,37280
opntitle-1.7.sav,baseline,10811.16,0.31,78940
opntitle-1.7.sav,stable,8306.88,0.28,80364
opntitle-1.7.sav,today,9378.86,0.41,36220
opntitle-1.7.sav,yesterday,9304.33,0.34,36220
opntitle-1.9.sav,baseline,6451.78,0.25,53440
opntitle-1.9.sav,stable,6611.68,0.44,51640
opntitle-1.9.sav,today,7313.19,0.05,33956
opntitle-1.9.sav,yesterday,7344.64,0.28,34176
opntitle.sav,baseline,12008.36,0.24,78784
opntitle.sav,stable,10179.30,0.27,80500
opntitle.sav,today,7524.79,0.36,35968
opntitle.sav,yesterday,7507.31,0.14,35840
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,20070.29,0.41,136296
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,19625.20,0.74,138568
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,15244.60,0.48,122904
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,15211.26,0.56,123036
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,10800.99,0.87,88332
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,9992.27,0.19,89232
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9177.11,0.29,44752
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9188.51,0.14,44752
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,10875.53,0.49,123176
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12141.56,0.28,123544
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,9697.45,0.21,79876
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,9795.77,0.13,79776
wentbourne.sav,baseline,45102.42,0.41,300760
wentbourne.sav,stable,45269.12,0.20,295232
wentbourne.sav,today,43548.50,0.31,151264
wentbourne.sav,yesterday,43711.33,0.66,151212
