savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8265.03,0.32,86996
PublicServerGame_05_Final.sav,stable,8263.48,0.23,85844
PublicServerGame_05_Final.sav,today,8023.86,0.17,42196
PublicServerGame_05_Final.sav,yesterday,8004.87,0.22,42324
PublicServerGame_326_Final.sav,baseline,10048.01,0.14,84276
PublicServerGame_326_Final.sav,stable,9795.08,0.16,84856
PublicServerGame_326_Final.sav,today,9785.30,0.22,39552
PublicServerGame_326_Final.sav,yesterday,9877.24,0.20,39296
PublicServerGame_329_Final.sav,baseline,10008.35,0.60,112976
PublicServerGame_329_Final.sav,stable,9762.06,0.14,109940
PublicServerGame_329_Final.sav,today,9125.36,0.56,77352
PublicServerGame_329_Final.sav,yesterday,9306.11,0.54,77260
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8411.02,0.17,82884
lordaro_British-Railways-4th-Oct-2082.sav,stable,8483.48,0.39,83748
lordaro_British-Railways-4th-Oct-2082.sav,today,1331.68,0.28,42624
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1335.58,0.36,42624
lordaro_biggest_town_ever.sav,baseline,4851.21,0.43,101084
lordaro_biggest_town_ever.sav,stable,4836.38,0.20,100048
lordaro_biggest_town_ever.sav,today,6554.08,0.39,85864
lordaro_biggest_town_ever.sav,yesterday,6524.38,0.48,85880
opntitle-1.0.sav,baseline,6416.05,0.21,53156
opntitle-1.0.sav,stable,6588.91,0.29,50936
opntitle-1.0.sav,today,7407.39,0.25,32512
opntitle-1.0.sav,yesterday,7351.14,0.23,32512
opntitle-1.1.sav,baseline,11165.34,0.23,79476
opntitle-1.1.sav,stable,8581.28,0.18,81344
opntitle-1.1.sav,today,9168.18,0.27,35700
opntitle-1.1.sav,yesterday,9179.55,0.42,36080
opntitle-1.2.sav,baseline,6583.48,0.39,55500
opntitle-1.2.sav,stable,6697.67,0.06,54232
opntitle-1.2.sav,today,7569.76,0.40,36720
opntitle-1.2.sav,yesterday,7529.43,0.11,36716
opntitle-1.3.sav,baseline,6441.42,0.37,55504
opntitle-1.3.sav,stable,6590.91,0.36,54140
opntitle-1.3.sav,today,7386.86,0.19,36208
opntitle-1.3.sav,yesterday,7390.89,0.28,36080
opntitle-1.4.sav,baseline,9131.24,0.40,82692
opntitle-1.4.sav,stable,8062.76,0.29,82484
opntitle-1.4.sav,today,9217.76,0.13,38944
opntitle-1.4.sav,yesterday,9180.48,0.22,38940
opntitle-1.5.sav,baseline,13025.14,0.34,82128
opntitle-1.5.sav,stable,10998.63,0.10,83252
opntitle-1.5.sav,today,13776.53,0.38,37516
opntitle-1.5.sav,yesterday,13659.95,0.39,37644
opntitle-1.7.sav,baseline,11107.14,0.11,78788
opntitle-1.7.sav,stable,8423.34,0.40,80240
opntitle-1.7.sav,today,9334.10,0.28,36204
opntitle-1.7.sav,yesterday,9383.55,0.35,36456
opntitle-1.9.sav,baseline,6426.53,0.15,53156
opntitle-1.9.sav,stable,6599.59,0.41,51684
opntitle-1.9.sav,today,7392.03,0.25,34032
opntitle-1.9.sav,yesterday,7378.77,0.28,34156
opntitle.sav,baseline,13031.69,0.42,78660
opntitle.sav,stable,10949.22,0.24,80764
opntitle.sav,today,8223.28,0.83,35840
opntitle.sav,yesterday,8172.95,0.37,35840
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,19797.10,0.75,136196
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,19802.88,0.69,136944
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,15481.88,0.86,122892
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,15549.99,0.85,122892
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,10838.99,0.09,88284
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,9977.55,0.27,89504
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9040.11,0.56,44652
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9072.52,0.36,44608
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11367.62,0.22,123256
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12927.02,0.69,123256
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,10422.12,0.90,79756
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,10261.72,0.16,79760
wentbourne.sav,baseline,49720.23,0.29,301116
wentbourne.sav,stable,50128.49,0.87,296344
wentbourne.sav,today,45987.11,0.52,152848
wentbourne.sav,yesterday,46380.81,0.56,152340
