savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8738.80,0.08,86936
PublicServerGame_05_Final.sav,stable,8850.68,0.36,85404
PublicServerGame_05_Final.sav,today,8584.63,0.35,42464
PublicServerGame_05_Final.sav,yesterday,8529.47,0.20,42208
PublicServerGame_326_Final.sav,baseline,10084.42,0.22,84248
PublicServerGame_326_Final.sav,stable,9930.97,0.18,84884
PublicServerGame_326_Final.sav,today,10083.14,0.39,39680
PublicServerGame_326_Final.sav,yesterday,9847.54,0.09,39424
PublicServerGame_329_Final.sav,baseline,10588.37,0.80,113004
PublicServerGame_329_Final.sav,stable,9676.34,0.49,110096
PublicServerGame_329_Final.sav,today,8806.99,0.31,77960
PublicServerGame_329_Final.sav,yesterday,8778.68,0.54,77964
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8367.27,0.08,82892
lordaro_British-Railways-4th-Oct-2082.sav,stable,8238.22,0.36,84068
lordaro_British-Railways-4th-Oct-2082.sav,today,1333.86,0.61,42496
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1312.66,0.29,42496
lordaro_biggest_town_ever.sav,baseline,5307.64,0.14,101200
lordaro_biggest_town_ever.sav,stable,5398.10,0.38,99932
lordaro_biggest_town_ever.sav,today,7419.68,0.74,86280
lordaro_biggest_town_ever.sav,yesterday,7354.71,0.62,85984
opntitle-1.0.sav,baseline,6408.32,0.08,53160
opntitle-1.0.sav,stable,6564.21,0.48,51028
opntitle-1.0.sav,today,7457.55,0.20,32768
opntitle-1.0.sav,yesterday,7480.82,0.74,32512
opntitle-1.1.sav,baseline,11158.86,0.27,79636
opntitle-1.1.sav,stable,8650.50,0.11,80912
opntitle-1.1.sav,today,9145.05,0.57,35968
opntitle-1.1.sav,yesterday,9007.97,0.47,35968
opntitle-1.2.sav,baseline,6560.18,0.08,55368
opntitle-1.2.sav,stable,6715.28,0.26,54004
opntitle-1.2.sav,today,7623.91,0.20,36612
opntitle-1.2.sav,yesterday,7548.26,0.09,36608
opntitle-1.3.sav,baseline,6436.00,0.34,55496
opntitle-1.3.sav,stable,6546.92,0.11,54100
opntitle-1.3.sav,today,7485.57,0.23,36424
opntitle-1.3.sav,yesterday,7442.43,0.51,35876
opntitle-1.4.sav,baseline,9188.39,0.39,82680
opntitle-1.4.sav,stable,8093.75,0.31,82372
opntitle-1.4.sav,today,9238.70,0.33,38968
opntitle-1.4.sav,yesterday,9266.27,0.47,38964
opntitle-1.5.sav,baseline,12802.68,0.18,82112
opntitle-1.5.sav,stable,10833.69,0.19,83256
opntitle-1.5.sav,today,13452.75,0.19,37284
opntitle-1.5.sav,yesterday,13498.70,0.41,37408
opntitle-1.7.sav,baseline,10942.64,0.37,78792
opntitle-1.7.sav,stable,8299.96,0.13,80548
opntitle-1.7.sav,today,9284.33,0.31,36096
opntitle-1.7.sav,yesterday,9222.28,0.34,36224
opntitle-1.9.sav,baseline,6460.03,0.14,53444
opntitle-1.9.sav,stable,6589.56,0.73,51940
opntitle-1.9.sav,today,7499.92,0.64,34180
opntitle-1.9.sav,yesterday,7413.59,0.23,33920
opntitle.sav,baseline,12042.93,0.35,78676
opntitle.sav,stable,10121.35,0.39,81060
opntitle.sav,today,7429.45,0.33,36224
opntitle.sav,yesterday,7346.92,0.43,35968
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,21068.47,0.51,136184
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,20876.90,0.59,136732
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,16656.69,0.46,123680
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,16303.91,0.40,123712
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11443.90,0.44,88108
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10335.32,0.22,89656
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9645.78,0.22,44888
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9687.61,0.34,44892
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11266.11,0.49,123172
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12550.03,0.18,123416
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,10341.21,0.75,80480
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,10149.90,0.61,80244
wentbourne.sav,baseline,48141.55,0.70,301140
wentbourne.sav,stable,46303.68,0.31,295232
wentbourne.sav,today,44460.02,0.13,151844
wentbourne.sav,yesterday,44353.28,0.76,152136
