savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8695.86,0.11,86932
PublicServerGame_05_Final.sav,stable,8677.31,0.06,85452
PublicServerGame_05_Final.sav,today,8458.06,0.14,42316
PublicServerGame_05_Final.sav,yesterday,8521.78,0.12,42328
PublicServerGame_326_Final.sav,baseline,10121.44,0.18,84288
PublicServerGame_326_Final.sav,stable,9846.50,0.16,85104
PublicServerGame_326_Final.sav,today,9916.84,0.26,39552
PublicServerGame_326_Final.sav,yesterday,9978.23,0.27,39552
PublicServerGame_329_Final.sav,baseline,9681.87,0.64,112968
PublicServerGame_329_Final.sav,stable,9498.04,0.17,110384
PublicServerGame_329_Final.sav,today,8769.28,0.31,77204
PublicServerGame_329_Final.sav,yesterday,8912.25,0.90,77328
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8287.81,0.16,82892
lordaro_British-Railways-4th-Oct-2082.sav,stable,8258.11,0.36,83648
lordaro_British-Railways-4th-Oct-2082.sav,today,1292.95,0.37,42752
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1291.81,0.28,42624
lordaro_biggest_town_ever.sav,baseline,5575.44,0.90,101096
lordaro_biggest_town_ever.sav,stable,5773.76,0.72,100240
lordaro_biggest_town_ever.sav,today,7969.88,0.82,85752
lordaro_biggest_town_ever.sav,yesterday,8530.31,0.29,85880
opntitle-1.0.sav,baseline,6426.94,0.12,53188
opntitle-1.0.sav,stable,6550.23,0.13,50800
opntitle-1.0.sav,today,7514.80,0.69,32512
opntitle-1.0.sav,yesterday,7533.41,0.69,32640
opntitle-1.1.sav,baseline,11071.23,0.53,79420
opntitle-1.1.sav,stable,8654.13,0.22,80940
opntitle-1.1.sav,today,9173.87,0.36,36084
opntitle-1.1.sav,yesterday,9215.80,0.18,36080
opntitle-1.2.sav,baseline,6561.62,0.05,55496
opntitle-1.2.sav,stable,6711.09,0.34,53872
opntitle-1.2.sav,today,7753.97,0.18,36336
opntitle-1.2.sav,yesterday,7590.04,0.23,36728
opntitle-1.3.sav,baseline,6423.98,0.25,55500
opntitle-1.3.sav,stable,6569.04,0.48,54156
opntitle-1.3.sav,today,7470.40,0.23,35980
opntitle-1.3.sav,yesterday,7439.11,0.07,35820
opntitle-1.4.sav,baseline,9191.79,0.22,82720
opntitle-1.4.sav,stable,8138.60,0.50,82584
opntitle-1.4.sav,today,9268.46,0.15,39016
opntitle-1.4.sav,yesterday,9208.26,0.28,38936
opntitle-1.5.sav,baseline,12709.74,0.33,82116
opntitle-1.5.sav,stable,10780.97,0.14,82844
opntitle-1.5.sav,today,13562.69,0.35,37260
opntitle-1.5.sav,yesterday,13418.05,0.21,37260
opntitle-1.7.sav,baseline,10725.73,0.24,78828
opntitle-1.7.sav,stable,8316.93,0.16,80260
opntitle-1.7.sav,today,9270.54,0.17,36336
opntitle-1.7.sav,yesterday,9232.86,0.36,36076
opntitle-1.9.sav,baseline,6414.32,0.05,53156
opntitle-1.9.sav,stable,6549.65,0.08,51404
opntitle-1.9.sav,today,7484.12,0.39,34028
opntitle-1.9.sav,yesterday,7520.84,0.21,34156
opntitle.sav,baseline,12189.99,0.46,78684
opntitle.sav,stable,10216.52,0.50,81124
opntitle.sav,today,7444.13,0.15,35840
opntitle.sav,yesterday,7487.31,0.39,35968
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,18959.41,0.89,136352
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,18419.86,0.54,137772
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,14238.98,0.42,122888
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,14140.99,0.52,122888
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11004.14,0.46,88540
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10107.11,0.29,88444
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9268.67,0.35,44728
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9168.18,0.36,44532
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11188.55,0.37,123172
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12683.52,0.36,123128
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,10227.62,0.35,79700
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,10143.36,0.56,79956
wentbourne.sav,baseline,48594.31,0.55,301116
wentbourne.sav,stable,47868.70,0.76,294672
wentbourne.sav,today,46635.38,0.56,151312
wentbourne.sav,yesterday,46323.75,0.46,151312
