savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8817.57,0.25,86932
PublicServerGame_05_Final.sav,stable,8771.63,0.21,85612
PublicServerGame_05_Final.sav,today,8319.37,0.20,42060
PublicServerGame_05_Final.sav,yesterday,8329.99,0.28,42060
PublicServerGame_326_Final.sav,baseline,10150.72,0.21,84188
PublicServerGame_326_Final.sav,stable,9853.73,0.18,85412
PublicServerGame_326_Final.sav,today,9815.59,0.17,39296
PublicServerGame_326_Final.sav,yesterday,9781.62,0.27,39680
PublicServerGame_329_Final.sav,baseline,9877.66,0.17,110984
PublicServerGame_329_Final.sav,stable,9873.29,0.21,110468
PublicServerGame_329_Final.sav,today,9193.90,0.43,77972
PublicServerGame_329_Final.sav,yesterday,9053.70,0.36,78140
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8827.26,0.66,82872
lordaro_British-Railways-4th-Oct-2082.sav,stable,8100.59,0.30,83472
lordaro_British-Railways-4th-Oct-2082.sav,today,1289.34,0.61,42496
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1286.21,0.20,42496
lordaro_biggest_town_ever.sav,baseline,6441.18,0.60,101080
lordaro_biggest_town_ever.sav,stable,6533.94,0.80,99484
lordaro_biggest_town_ever.sav,today,8450.39,0.28,86128
lordaro_biggest_town_ever.sav,yesterday,8631.74,0.77,86000
opntitle-1.0.sav,baseline,6397.55,0.05,53280
opntitle-1.0.sav,stable,6567.08,0.48,50880
opntitle-1.0.sav,today,7538.46,0.17,32512
opntitle-1.0.sav,yesterday,7518.13,0.40,32512
opntitle-1.1.sav,baseline,11448.92,0.26,79676
opntitle-1.1.sav,stable,8720.50,0.15,80888
opntitle-1.1.sav,today,10066.46,0.45,35948
opntitle-1.1.sav,yesterday,10085.58,0.50,36072
opntitle-1.2.sav,baseline,6559.33,0.10,55500
opntitle-1.2.sav,stable,6698.13,0.24,54900
opntitle-1.2.sav,today,7875.94,0.13,36460
opntitle-1.2.sav,yesterday,7722.67,0.24,36460
opntitle-1.3.sav,baseline,6405.03,0.05,55488
opntitle-1.3.sav,stable,6555.68,0.17,54172
opntitle-1.3.sav,today,7546.43,0.13,35944
opntitle-1.3.sav,yesterday,7506.01,0.37,35948
opntitle-1.4.sav,baseline,9171.45,0.54,82720
opntitle-1.4.sav,stable,8166.63,0.38,82540
opntitle-1.4.sav,today,9392.71,0.52,39076
opntitle-1.4.sav,yesterday,9343.98,0.20,39108
opntitle-1.5.sav,baseline,12903.18,0.30,82120
opntitle-1.5.sav,stable,11047.53,0.21,83248
opntitle-1.5.sav,today,14482.67,0.17,37648
opntitle-1.5.sav,yesterday,14558.32,0.23,37520
opntitle-1.7.sav,baseline,10760.03,0.21,78832
opntitle-1.7.sav,stable,8288.41,0.17,80488
opntitle-1.7.sav,today,10139.26,0.35,36200
opntitle-1.7.sav,yesterday,10151.85,0.34,36328
opntitle-1.9.sav,baseline,6441.10,0.17,53156
opntitle-1.9.sav,stable,6600.91,0.50,51792
opntitle-1.9.sav,today,7575.39,0.50,33896
opntitle-1.9.sav,yesterday,7495.32,0.08,33900
opntitle.sav,baseline,11974.96,0.10,78652
opntitle.sav,stable,10214.82,0.42,81268
opntitle.sav,today,7767.58,0.32,35968
opntitle.sav,yesterday,7750.61,0.38,35968
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,20012.34,0.63,135552
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,19555.14,0.27,138016
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,15177.62,0.64,123804
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,14947.78,0.63,123548
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11204.22,0.79,88260
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10122.06,0.20,89284
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9767.56,0.40,44864
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9772.42,0.54,45112
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,13023.50,0.74,123128
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,14022.73,0.63,123076
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,12017.43,0.75,80456
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,11686.01,0.60,80328
wentbourne.sav,baseline,50047.01,0.65,301144
wentbourne.sav,stable,49397.46,0.65,295912
wentbourne.sav,today,47064.31,0.89,152200
wentbourne.sav,yesterday,47255.92,0.81,151444
