savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8774.68,0.07,86940
PublicServerGame_05_Final.sav,stable,8777.01,0.09,85248
PublicServerGame_05_Final.sav,today,8419.75,0.34,42120
PublicServerGame_05_Final.sav,yesterday,8392.11,0.13,42128
PublicServerGame_326_Final.sav,baseline,9988.29,0.16,84316
PublicServerGame_326_Final.sav,stable,9756.62,0.09,84988
PublicServerGame_326_Final.sav,today,9704.04,0.30,39296
PublicServerGame_326_Final.sav,yesterday,9854.62,0.61,39424
PublicServerGame_329_Final.sav,baseline,9668.66,0.90,113208
PublicServerGame_329_Final.sav,stable,9599.28,0.89,109980
PublicServerGame_329_Final.sav,today,8853.20,0.44,77880
PublicServerGame_329_Final.sav,yesterday,8778.24,0.81,77884
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8233.54,0.17,83020
lordaro_British-Railways-4th-Oct-2082.sav,stable,8162.31,0.59,84076
lordaro_British-Railways-4th-Oct-2082.sav,today,1300.34,0.31,42624
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1294.94,0.26,42624
lordaro_biggest_town_ever.sav,baseline,4848.85,0.39,101208
lordaro_biggest_town_ever.sav,stable,4960.10,0.19,99988
lordaro_biggest_town_ever.sav,today,6598.09,0.18,86068
lordaro_biggest_town_ever.sav,yesterday,6705.82,0.14,85948
opntitle-1.0.sav,baseline,6319.60,0.10,53320
opntitle-1.0.sav,stable,6509.43,0.21,51020
opntitle-1.0.sav,today,7522.80,0.69,32384
opntitle-1.0.sav,yesterday,7350.56,0.27,32384
opntitle-1.1.sav,baseline,11199.14,0.19,79604
opntitle-1.1.sav,stable,8603.58,0.24,80936
opntitle-1.1.sav,today,9491.91,0.39,35884
opntitle-1.1.sav,yesterday,9595.99,0.37,35952
opntitle-1.2.sav,baseline,6483.44,0.16,55516
opntitle-1.2.sav,stable,6698.19,0.69,54892
opntitle-1.2.sav,today,7629.88,0.43,36392
opntitle-1.2.sav,yesterday,7520.01,0.15,36404
opntitle-1.3.sav,baseline,6355.66,0.16,55496
opntitle-1.3.sav,stable,6520.30,0.07,54592
opntitle-1.3.sav,today,7480.19,0.18,36008
opntitle-1.3.sav,yesterday,7353.74,0.10,35892
opntitle-1.4.sav,baseline,9002.11,0.23,82672
opntitle-1.4.sav,stable,7992.60,0.30,83052
opntitle-1.4.sav,today,9077.74,0.27,39060
opntitle-1.4.sav,yesterday,9067.18,0.12,38956
opntitle-1.5.sav,baseline,12803.51,0.13,82100
opntitle-1.5.sav,stable,10883.85,0.10,83000
opntitle-1.5.sav,today,13601.35,0.18,37580
opntitle-1.5.sav,yesterday,13623.54,0.11,37400
opntitle-1.7.sav,baseline,10830.17,0.24,78828
opntitle-1.7.sav,stable,8310.50,0.19,80328
opntitle-1.7.sav,today,9639.48,0.36,37008
opntitle-1.7.sav,yesterday,9610.20,0.35,36268
opntitle-1.9.sav,baseline,6341.25,0.03,53276
opntitle-1.9.sav,stable,6528.87,0.31,51584
opntitle-1.9.sav,today,7497.04,0.21,33708
opntitle-1.9.sav,yesterday,7360.43,0.09,33716
opntitle.sav,baseline,11911.54,0.22,78724
opntitle.sav,stable,10095.56,0.32,81564
opntitle.sav,today,7706.48,0.40,35968
opntitle.sav,yesterday,7717.47,0.26,35968
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,21202.69,0.35,135240
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,21154.77,0.49,138688
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,17005.64,0.31,123608
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,16641.51,0.81,123488
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11049.82,0.56,88200
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10113.56,0.39,89744
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9487.10,0.19,44924
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9519.74,0.25,44936
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,10737.63,0.11,123172
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12172.44,0.41,123336
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,9691.35,0.36,80396
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,9591.67,0.22,80400
wentbourne.sav,baseline,45019.19,0.17,300912
wentbourne.sav,stable,45066.37,0.37,295016
wentbourne.sav,today,42972.59,0.48,151272
wentbourne.sav,yesterday,43200.28,0.57,151156
