savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8748.05,0.24,86972
PublicServerGame_05_Final.sav,stable,8757.35,0.18,85460
PublicServerGame_05_Final.sav,today,8403.02,0.35,42284
PublicServerGame_05_Final.sav,yesterday,8444.88,0.33,42280
PublicServerGame_326_Final.sav,baseline,10026.35,0.07,84260
PublicServerGame_326_Final.sav,stable,9759.52,0.11,84860
PublicServerGame_326_Final.sav,today,9771.03,0.12,39424
PublicServerGame_326_Final.sav,yesterday,9819.55,0.19,39424
PublicServerGame_329_Final.sav,baseline,9974.85,0.30,113188
PublicServerGame_329_Final.sav,stable,10134.61,0.57,110312
PublicServerGame_329_Final.sav,today,9583.46,0.64,78044
PublicServerGame_329_Final.sav,yesterday,9451.56,0.30,78040
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8343.71,0.30,83064
lordaro_British-Railways-4th-Oct-2082.sav,stable,8124.97,0.17,83852
lordaro_British-Railways-4th-Oct-2082.sav,today,7873.41,0.20,43264
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,7966.42,0.09,42880
lordaro_biggest_town_ever.sav,baseline,6182.67,0.50,101200
lordaro_biggest_town_ever.sav,stable,6257.48,0.25,100112
lordaro_biggest_town_ever.sav,today,8833.41,0.63,86224
lordaro_biggest_town_ever.sav,yesterday,9003.97,0.66,86224
opntitle-1.0.sav,baseline,6358.92,0.37,53280
opntitle-1.0.sav,stable,6517.81,0.15,51056
opntitle-1.0.sav,today,7482.65,0.08,32512
opntitle-1.0.sav,yesterday,7368.62,0.12,32640
opntitle-1.1.sav,baseline,10944.97,0.18,79512
opntitle-1.1.sav,stable,8579.05,0.25,81260
opntitle-1.1.sav,today,9569.45,0.37,36044
opntitle-1.1.sav,yesterday,9463.46,0.13,36172
opntitle-1.2.sav,baseline,6503.22,0.28,55496
opntitle-1.2.sav,stable,6674.64,0.16,54804
opntitle-1.2.sav,today,7609.19,0.04,36556
opntitle-1.2.sav,yesterday,7529.71,0.26,36688
opntitle-1.3.sav,baseline,6345.70,0.08,55496
opntitle-1.3.sav,stable,6536.65,0.07,54260
opntitle-1.3.sav,today,7466.49,0.05,36040
opntitle-1.3.sav,yesterday,7424.48,0.33,36236
opntitle-1.4.sav,baseline,9090.57,0.34,82664
opntitle-1.4.sav,stable,8033.90,0.42,82508
opntitle-1.4.sav,today,9170.29,0.15,39044
opntitle-1.4.sav,yesterday,9086.48,0.06,39044
opntitle-1.5.sav,baseline,12650.52,0.18,82104
opntitle-1.5.sav,stable,10821.78,0.14,82896
opntitle-1.5.sav,today,13625.21,0.20,37616
opntitle-1.5.sav,yesterday,13599.08,0.18,38492
opntitle-1.7.sav,baseline,10642.15,0.30,78960
opntitle-1.7.sav,stable,8280.92,0.24,80472
opntitle-1.7.sav,today,9495.86,0.47,36428
opntitle-1.7.sav,yesterday,9425.53,0.22,36420
opntitle-1.9.sav,baseline,6351.99,0.03,53276
opntitle-1.9.sav,stable,6522.50,0.19,51828
opntitle-1.9.sav,today,7517.18,0.48,34120
opntitle-1.9.sav,yesterday,7376.50,0.07,33996
opntitle.sav,baseline,11987.27,0.28,78824
opntitle.sav,stable,10162.97,0.25,81056
opntitle.sav,today,10578.75,0.38,36224
opntitle.sav,yesterday,10656.68,0.37,36352
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,21035.47,0.86,135780
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,20552.33,0.61,137164
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,17479.10,0.46,125056
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,17299.36,0.83,123776
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,10872.72,0.27,88332
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10067.36,0.16,88676
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9415.29,0.13,44712
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9443.92,0.17,44968
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11425.98,0.88,123200
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12809.97,0.26,123784
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,10410.12,0.25,80424
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,10226.05,0.50,80300
wentbourne.sav,baseline,53246.51,0.62,302484
wentbourne.sav,stable,52264.09,0.63,296380
wentbourne.sav,today,50014.79,0.22,153100
wentbourne.sav,yesterday,47458.16,0.69,152464
