savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8843.73,0.15,86952
PublicServerGame_05_Final.sav,stable,8869.35,0.31,85128
PublicServerGame_05_Final.sav,today,8558.79,0.10,42252
PublicServerGame_05_Final.sav,yesterday,8546.58,0.17,42256
PublicServerGame_326_Final.sav,baseline,9996.17,0.13,84316
PublicServerGame_326_Final.sav,stable,9780.14,0.25,85164
PublicServerGame_326_Final.sav,today,9676.88,0.29,40112
PublicServerGame_326_Final.sav,yesterday,9700.76,0.34,39552
PublicServerGame_329_Final.sav,baseline,9708.36,0.24,112980
PublicServerGame_329_Final.sav,stable,9659.67,0.16,110216
PublicServerGame_329_Final.sav,today,9145.61,0.56,77884
PublicServerGame_329_Final.sav,yesterday,8952.01,0.18,77752
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8258.80,0.20,82812
lordaro_British-Railways-4th-Oct-2082.sav,stable,8216.28,0.18,83852
lordaro_British-Railways-4th-Oct-2082.sav,today,1285.97,0.09,42624
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1287.59,0.22,42496
lordaro_biggest_town_ever.sav,baseline,4990.94,0.46,101200
lordaro_biggest_town_ever.sav,stable,5038.16,0.23,99844
lordaro_biggest_town_ever.sav,today,6666.12,0.22,86196
lordaro_biggest_town_ever.sav,yesterday,6773.07,0.39,86072
opntitle-1.0.sav,baseline,6404.87,0.04,53152
opntitle-1.0.sav,stable,6551.87,0.22,50996
opntitle-1.0.sav,today,7484.72,0.07,32512
opntitle-1.0.sav,yesterday,7492.17,0.07,32512
opntitle-1.1.sav,baseline,11189.45,0.40,79768
opntitle-1.1.sav,stable,8707.61,0.18,81524
opntitle-1.1.sav,today,9710.41,0.39,35760
opntitle-1.1.sav,yesterday,9722.51,0.38,35888
opntitle-1.2.sav,baseline,6570.22,0.13,55496
opntitle-1.2.sav,stable,6745.94,0.46,54340
opntitle-1.2.sav,today,7698.52,0.45,36524
opntitle-1.2.sav,yesterday,7624.63,0.03,36396
opntitle-1.3.sav,baseline,6414.77,0.10,55492
opntitle-1.3.sav,stable,6554.01,0.13,54032
opntitle-1.3.sav,today,7483.58,0.10,35888
opntitle-1.3.sav,yesterday,7496.38,0.19,35884
opntitle-1.4.sav,baseline,9049.90,0.28,82696
opntitle-1.4.sav,stable,8079.33,0.35,82012
opntitle-1.4.sav,today,9145.60,0.36,38884
opntitle-1.4.sav,yesterday,9112.51,0.20,39008
opntitle-1.5.sav,baseline,13460.85,0.21,81984
opntitle-1.5.sav,stable,11272.83,0.10,83172
opntitle-1.5.sav,today,14323.89,0.22,37404
opntitle-1.5.sav,yesterday,14181.07,0.29,37392
opntitle-1.7.sav,baseline,10971.54,0.15,78784
opntitle-1.7.sav,stable,8450.58,0.21,80596
opntitle-1.7.sav,today,9877.91,0.27,36268
opntitle-1.7.sav,yesterday,9918.62,0.59,36268
opntitle-1.9.sav,baseline,6352.63,0.11,53156
opntitle-1.9.sav,stable,6499.37,0.32,52740
opntitle-1.9.sav,today,7424.53,0.16,33836
opntitle-1.9.sav,yesterday,7424.79,0.37,33712
opntitle.sav,baseline,12082.31,0.50,78672
opntitle.sav,stable,10208.41,0.33,81016
opntitle.sav,today,7706.73,0.46,35968
opntitle.sav,yesterday,7778.45,0.35,36096
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,18766.55,0.38,135944
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,19127.76,0.55,136652
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,14288.26,0.48,123488
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,14348.27,0.36,123616
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,10946.37,0.41,88272
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10050.39,0.15,88880
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9359.45,0.08,44964
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9333.22,0.16,44676
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11320.09,0.14,123240
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12664.33,0.61,123256
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,10297.31,0.28,80128
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,10105.97,0.39,80136
wentbourne.sav,baseline,42958.03,0.53,301032
wentbourne.sav,stable,42692.37,0.56,295376
wentbourne.sav,today,41023.28,0.30,151280
wentbourne.sav,yesterday,41678.16,0.49,151408
