savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8791.14,0.05,86956
PublicServerGame_05_Final.sav,stable,8803.80,0.18,85448
PublicServerGame_05_Final.sav,today,8565.24,0.25,41784
PublicServerGame_05_Final.sav,yesterday,8574.84,0.28,41780
PublicServerGame_326_Final.sav,baseline,10159.89,0.43,84240
PublicServerGame_326_Final.sav,stable,9882.21,0.12,85044
PublicServerGame_326_Final.sav,today,9929.86,0.18,39040
PublicServerGame_326_Final.sav,yesterday,9859.92,0.19,39040
PublicServerGame_329_Final.sav,baseline,10148.11,0.41,112956
PublicServerGame_329_Final.sav,stable,10345.47,0.88,109780
PublicServerGame_329_Final.sav,today,9598.28,0.31,75616
PublicServerGame_329_Final.sav,yesterday,9503.58,0.62,75616
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8246.09,0.15,82856
lordaro_British-Railways-4th-Oct-2082.sav,stable,8078.56,0.24,83584
lordaro_British-Railways-4th-Oct-2082.sav,today,1299.97,0.59,42112
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1290.58,0.39,42112
lordaro_biggest_town_ever.sav,baseline,5389.18,0.38,101196
lordaro_biggest_town_ever.sav,stable,5541.57,0.51,100112
lordaro_biggest_town_ever.sav,today,7682.79,0.87,85260
lordaro_biggest_town_ever.sav,yesterday,7574.24,0.61,85468
opntitle-1.0.sav,baseline,6426.97,0.18,53152
opntitle-1.0.sav,stable,6560.70,0.27,50952
opntitle-1.0.sav,today,7423.82,0.36,32512
opntitle-1.0.sav,yesterday,7445.41,0.59,32384
opntitle-1.1.sav,baseline,11237.54,0.37,79660
opntitle-1.1.sav,stable,8663.22,0.18,81288
opntitle-1.1.sav,today,9101.87,0.11,35796
opntitle-1.1.sav,yesterday,9187.53,0.28,35892
opntitle-1.2.sav,baseline,6651.44,0.64,55500
opntitle-1.2.sav,stable,6687.84,0.19,53972
opntitle-1.2.sav,today,7553.77,0.22,36248
opntitle-1.2.sav,yesterday,7533.31,0.15,36244
opntitle-1.3.sav,baseline,6462.32,0.46,55496
opntitle-1.3.sav,stable,6558.79,0.25,54528
opntitle-1.3.sav,today,7402.89,0.16,35860
opntitle-1.3.sav,yesterday,7390.91,0.16,35796
opntitle-1.4.sav,baseline,9390.22,0.32,82636
opntitle-1.4.sav,stable,8260.05,0.28,82596
opntitle-1.4.sav,today,9653.83,0.18,37996
opntitle-1.4.sav,yesterday,9659.75,0.33,37996
opntitle-1.5.sav,baseline,12869.89,0.10,82080
opntitle-1.5.sav,stable,10856.17,0.39,83232
opntitle-1.5.sav,today,13964.19,0.49,36780
opntitle-1.5.sav,yesterday,13891.01,0.18,36656
opntitle-1.7.sav,baseline,10830.22,0.26,78912
opntitle-1.7.sav,stable,8378.94,0.31,80280
opntitle-1.7.sav,today,9263.39,0.66,35664
opntitle-1.7.sav,yesterday,9181.51,0.39,35668
opntitle-1.9.sav,baseline,6454.73,0.46,53164
opntitle-1.9.sav,stable,6585.75,0.22,51176
opntitle-1.9.sav,today,7424.53,0.26,33752
opntitle-1.9.sav,yesterday,7398.42,0.11,33872
opntitle.sav,baseline,12317.47,0.32,78664
opntitle.sav,stable,10261.98,0.46,81336
opntitle.sav,today,7495.87,0.66,35584
opntitle.sav,yesterday,7420.93,0.33,35584
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,21427.10,0.55,135792
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,21961.36,0.53,136504
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,16935.53,0.57,122084
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,16684.85,0.39,122080
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11143.22,0.48,88404
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10336.17,0.38,88740
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9124.58,0.36,43888
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9151.69,0.51,43864
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11730.98,0.89,123152
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12796.06,0.70,123512
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,7922.23,0.86,78576
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,8022.88,0.34,78832
wentbourne.sav,baseline,42381.71,0.27,301112
wentbourne.sav,stable,41993.39,0.23,295512
wentbourne.sav,today,39457.42,0.22,138896
wentbourne.sav,yesterday,39554.28,0.39,139024
