savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8901.92,0.40,86760
PublicServerGame_05_Final.sav,stable,8861.54,0.13,85288
PublicServerGame_05_Final.sav,today,8527.26,0.21,42056
PublicServerGame_05_Final.sav,yesterday,8605.86,0.24,41544
PublicServerGame_326_Final.sav,baseline,10194.33,0.06,84092
PublicServerGame_326_Final.sav,stable,9936.16,0.22,84868
PublicServerGame_326_Final.sav,today,10092.63,0.12,39424
PublicServerGame_326_Final.sav,yesterday,10067.34,0.09,38784
PublicServerGame_329_Final.sav,baseline,9676.59,0.36,113496
PublicServerGame_329_Final.sav,stable,9640.10,0.63,109952
PublicServerGame_329_Final.sav,today,8801.54,0.84,76364
PublicServerGame_329_Final.sav,yesterday,8714.49,0.65,77012
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8456.44,0.56,83348
lordaro_British-Railways-4th-Oct-2082.sav,stable,8427.86,0.20,83720
lordaro_British-Railways-4th-Oct-2082.sav,today,1321.16,0.86,42880
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1343.35,0.67,41856
lordaro_biggest_town_ever.sav,baseline,5185.46,0.40,101028
lordaro_biggest_town_ever.sav,stable,5136.91,0.10,99860
lordaro_biggest_town_ever.sav,today,7079.93,0.22,86088
lordaro_biggest_town_ever.sav,yesterday,7214.01,0.35,86344
opntitle-1.0.sav,baseline,6452.12,0.11,51208
opntitle-1.0.sav,stable,6615.69,0.79,50780
opntitle-1.0.sav,today,7510.79,0.12,33024
opntitle-1.0.sav,yesterday,7452.82,0.27,32128
opntitle-1.1.sav,baseline,11260.90,0.28,80148
opntitle-1.1.sav,stable,8720.84,0.32,80976
opntitle-1.1.sav,today,8984.70,0.64,35664
opntitle-1.1.sav,yesterday,8967.62,0.56,35408
opntitle-1.2.sav,baseline,6606.12,0.15,53284
opntitle-1.2.sav,stable,6702.11,0.30,52368
opntitle-1.2.sav,today,7608.61,0.10,33996
opntitle-1.2.sav,yesterday,7572.15,0.09,33868
opntitle-1.3.sav,baseline,6460.70,0.30,53280
opntitle-1.3.sav,stable,6550.13,0.14,52436
opntitle-1.3.sav,today,7511.46,0.20,33612
opntitle-1.3.sav,yesterday,7441.09,0.20,33608
opntitle-1.4.sav,baseline,9405.25,0.22,82496
opntitle-1.4.sav,stable,8384.64,0.71,82280
opntitle-1.4.sav,today,9209.45,0.57,38772
opntitle-1.4.sav,yesterday,9288.54,0.35,37744
opntitle-1.5.sav,baseline,13028.51,0.25,81884
opntitle-1.5.sav,stable,10967.78,0.24,83020
opntitle-1.5.sav,today,13380.58,0.38,37072
opntitle-1.5.sav,yesterday,13599.81,0.19,36488
opntitle-1.7.sav,baseline,10907.38,0.30,79240
opntitle-1.7.sav,stable,8397.03,0.26,80264
opntitle-1.7.sav,today,9086.48,0.70,36172
opntitle-1.7.sav,yesterday,9090.33,0.13,35532
opntitle-1.9.sav,baseline,6498.22,0.31,52064
opntitle-1.9.sav,stable,6568.85,0.32,51560
opntitle-1.9.sav,today,7525.05,0.11,33484
opntitle-1.9.sav,yesterday,7462.62,0.20,33484
opntitle.sav,baseline,12770.86,0.35,78648
opntitle.sav,stable,10733.55,0.44,81124
opntitle.sav,today,7563.47,0.66,35840
opntitle.sav,yesterday,7613.04,0.18,35072
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,18826.58,0.19,135772
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,20409.59,0.50,138972
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,16024.73,0.53,122608
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,15886.93,0.73,121744
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11071.09,0.38,88128
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10148.92,0.23,88996
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9135.28,0.53,43748
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9294.29,0.45,43520
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11572.58,0.28,122908
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12981.79,0.50,123356
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,8058.17,0.66,79740
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,8079.60,0.44,79420
wentbourne.sav,baseline,51206.64,0.83,304340
wentbourne.sav,stable,50492.93,0.47,295616
wentbourne.sav,today,45967.01,0.45,140184
wentbourne.sav,yesterday,45761.98,0.20,139596
