savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,9026.84,0.04,86800
PublicServerGame_05_Final.sav,stable,9017.16,0.26,85276
PublicServerGame_05_Final.sav,today,8748.54,0.21,42112
PublicServerGame_05_Final.sav,yesterday,8650.15,0.20,41544
PublicServerGame_326_Final.sav,baseline,10549.27,0.63,84160
PublicServerGame_326_Final.sav,stable,10274.41,0.86,84948
PublicServerGame_326_Final.sav,today,10292.15,0.41,39808
PublicServerGame_326_Final.sav,yesterday,10193.66,0.34,38784
PublicServerGame_329_Final.sav,baseline,10101.24,0.29,113104
PublicServerGame_329_Final.sav,stable,10098.59,0.55,109932
PublicServerGame_329_Final.sav,today,9172.98,0.65,77320
PublicServerGame_329_Final.sav,yesterday,9237.41,0.59,76432
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8301.98,0.08,82836
lordaro_British-Railways-4th-Oct-2082.sav,stable,8388.07,0.12,83680
lordaro_British-Railways-4th-Oct-2082.sav,today,1307.33,0.17,42368
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1305.61,0.29,41856
lordaro_biggest_town_ever.sav,baseline,6405.00,0.86,101152
lordaro_biggest_town_ever.sav,stable,6278.32,0.37,99984
lordaro_biggest_town_ever.sav,today,8591.40,0.88,87296
lordaro_biggest_town_ever.sav,yesterday,8657.35,0.80,86380
opntitle-1.0.sav,baseline,6450.86,0.10,51292
opntitle-1.0.sav,stable,6540.19,0.09,50792
opntitle-1.0.sav,today,7562.11,0.13,33792
opntitle-1.0.sav,yesterday,7507.18,0.19,32128
opntitle-1.1.sav,baseline,11280.31,0.18,79648
opntitle-1.1.sav,stable,8651.27,0.10,81200
opntitle-1.1.sav,today,9128.73,0.31,36996
opntitle-1.1.sav,yesterday,8974.33,0.38,35604
opntitle-1.2.sav,baseline,6590.49,0.03,53276
opntitle-1.2.sav,stable,6674.44,0.14,52448
opntitle-1.2.sav,today,7707.18,0.09,34436
opntitle-1.2.sav,yesterday,7633.74,0.24,33996
opntitle-1.3.sav,baseline,6444.79,0.11,53276
opntitle-1.3.sav,stable,6552.18,0.26,52436
opntitle-1.3.sav,today,7563.46,0.16,34052
opntitle-1.3.sav,yesterday,7518.02,0.14,33484
opntitle-1.4.sav,baseline,9273.91,0.31,83148
opntitle-1.4.sav,stable,8499.62,0.21,82904
opntitle-1.4.sav,today,9306.74,0.36,39208
opntitle-1.4.sav,yesterday,9316.40,0.20,37744
opntitle-1.5.sav,baseline,12950.28,0.25,82636
opntitle-1.5.sav,stable,10975.49,0.29,83092
opntitle-1.5.sav,today,13533.16,0.24,38120
opntitle-1.5.sav,yesterday,13480.34,0.35,36524
opntitle-1.7.sav,baseline,11038.50,0.36,78764
opntitle-1.7.sav,stable,8370.14,0.23,80272
opntitle-1.7.sav,today,9263.14,0.46,36224
opntitle-1.7.sav,yesterday,9170.77,0.52,35408
opntitle-1.9.sav,baseline,6453.47,0.14,52828
opntitle-1.9.sav,stable,6566.33,0.20,51676
opntitle-1.9.sav,today,7548.25,0.13,34176
opntitle-1.9.sav,yesterday,7536.96,0.16,33612
opntitle.sav,baseline,11949.52,0.32,78576
opntitle.sav,stable,10248.22,0.17,81252
opntitle.sav,today,7315.93,0.56,36480
opntitle.sav,yesterday,7254.24,0.52,35328
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,21456.66,0.56,136112
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,21283.79,0.57,137496
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,16426.24,0.66,123364
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,16326.58,0.72,123540
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11535.38,0.68,88284
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10144.22,0.07,89176
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9191.92,0.69,45204
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9328.13,0.85,43620
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,12091.53,0.33,123016
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,13609.00,0.38,123392
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,8537.86,0.66,79944
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,8356.00,0.36,79428
wentbourne.sav,baseline,42136.06,0.36,301400
wentbourne.sav,stable,41910.43,0.24,295748
wentbourne.sav,today,38664.49,0.24,140232
wentbourne.sav,yesterday,38448.99,0.16,139660
