savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8851.12,0.15,86772
PublicServerGame_05_Final.sav,stable,8799.31,0.09,85180
PublicServerGame_05_Final.sav,today,8505.35,0.22,43024
PublicServerGame_05_Final.sav,yesterday,8517.79,0.32,42008
PublicServerGame_326_Final.sav,baseline,10222.09,0.04,84172
PublicServerGame_326_Final.sav,stable,9953.28,0.12,84860
PublicServerGame_326_Final.sav,today,10178.92,0.11,40192
PublicServerGame_326_Final.sav,yesterday,10193.06,0.29,39424
PublicServerGame_329_Final.sav,baseline,9889.57,0.55,113068
PublicServerGame_329_Final.sav,stable,9757.93,0.30,110152
PublicServerGame_329_Final.sav,today,9131.30,0.85,76160
PublicServerGame_329_Final.sav,yesterday,9071.07,0.41,77088
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8334.71,0.09,82836
lordaro_British-Railways-4th-Oct-2082.sav,stable,8391.60,0.24,83552
lordaro_British-Railways-4th-Oct-2082.sav,today,1324.00,0.90,42368
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1313.82,0.87,42368
lordaro_biggest_town_ever.sav,baseline,5758.65,0.44,101028
lordaro_biggest_town_ever.sav,stable,5687.96,0.50,99860
lordaro_biggest_town_ever.sav,today,8110.80,0.72,87704
lordaro_biggest_town_ever.sav,yesterday,8050.84,0.67,88480
opntitle-1.0.sav,baseline,6438.22,0.05,51204
opntitle-1.0.sav,stable,6564.49,0.30,50656
opntitle-1.0.sav,today,7394.91,0.15,33536
opntitle-1.0.sav,yesterday,7398.83,0.10,32896
opntitle-1.1.sav,baseline,11238.30,0.39,79568
opntitle-1.1.sav,stable,8726.59,0.36,81264
opntitle-1.1.sav,today,9094.57,0.46,37132
opntitle-1.1.sav,yesterday,9093.72,0.15,36120
opntitle-1.2.sav,baseline,6582.18,0.03,53276
opntitle-1.2.sav,stable,6678.77,0.16,52448
opntitle-1.2.sav,today,7521.51,0.27,34580
opntitle-1.2.sav,yesterday,7658.55,0.23,34456
opntitle-1.3.sav,baseline,6471.69,0.15,53276
opntitle-1.3.sav,stable,6544.77,0.14,52444
opntitle-1.3.sav,today,7384.02,0.08,34324
opntitle-1.3.sav,yesterday,7409.49,0.16,34072
opntitle-1.4.sav,baseline,9236.46,0.57,82492
opntitle-1.4.sav,stable,8295.24,0.51,82448
opntitle-1.4.sav,today,9071.87,0.86,39380
opntitle-1.4.sav,yesterday,9134.29,0.17,38344
opntitle-1.5.sav,baseline,13345.58,0.83,82536
opntitle-1.5.sav,stable,11151.99,0.44,82968
opntitle-1.5.sav,today,13572.41,0.26,37692
opntitle-1.5.sav,yesterday,13655.41,0.18,36988
opntitle-1.7.sav,baseline,10769.97,0.51,79088
opntitle-1.7.sav,stable,8297.80,0.49,80144
opntitle-1.7.sav,today,9110.85,0.49,36252
opntitle-1.7.sav,yesterday,9173.83,0.21,36124
opntitle-1.9.sav,baseline,6501.79,0.42,53276
opntitle-1.9.sav,stable,6574.10,0.25,51424
opntitle-1.9.sav,today,7382.45,0.08,34076
opntitle-1.9.sav,yesterday,7396.67,0.08,34196
opntitle.sav,baseline,12126.11,0.14,79172
opntitle.sav,stable,10323.91,0.22,81124
opntitle.sav,today,7435.32,0.26,36608
opntitle.sav,yesterday,7404.17,0.34,35840
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,21697.20,0.36,137196
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,21646.13,0.65,137704
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,16129.45,0.43,124004
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,16374.28,0.74,123400
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11421.81,0.19,87976
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10205.00,0.21,89320
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9469.64,0.12,44540
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9432.24,0.46,44204
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11306.79,0.27,123708
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12412.85,0.25,124064
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,7848.02,0.52,79764
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,7873.40,0.53,80144
wentbourne.sav,baseline,45932.40,0.72,301416
wentbourne.sav,stable,47146.81,0.71,295364
wentbourne.sav,today,42662.73,0.84,140260
wentbourne.sav,yesterday,41719.12,0.20,140380
