savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8780.22,0.18,86960
PublicServerGame_05_Final.sav,stable,8797.78,0.43,85044
PublicServerGame_05_Final.sav,today,8513.58,0.17,42364
PublicServerGame_05_Final.sav,yesterday,8478.57,0.21,42192
PublicServerGame_326_Final.sav,baseline,10090.11,0.23,84232
PublicServerGame_326_Final.sav,stable,9842.00,0.11,84988
PublicServerGame_326_Final.sav,today,9990.58,0.15,39552
PublicServerGame_326_Final.sav,yesterday,9928.40,0.18,39296
PublicServerGame_329_Final.sav,baseline,9685.68,0.04,112932
PublicServerGame_329_Final.sav,stable,9628.91,0.35,109920
PublicServerGame_329_Final.sav,today,9041.46,0.23,77240
PublicServerGame_329_Final.sav,yesterday,9022.64,0.46,77620
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8309.20,0.19,82812
lordaro_British-Railways-4th-Oct-2082.sav,stable,8097.59,0.22,83836
lordaro_British-Railways-4th-Oct-2082.sav,today,1300.05,0.23,42496
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1307.54,0.34,42444
lordaro_biggest_town_ever.sav,baseline,4950.64,0.34,101188
lordaro_biggest_town_ever.sav,stable,4967.51,0.43,99996
lordaro_biggest_town_ever.sav,today,6650.54,0.80,85752
lordaro_biggest_town_ever.sav,yesterday,6610.18,0.37,85752
opntitle-1.0.sav,baseline,6412.89,0.09,53152
opntitle-1.0.sav,stable,6580.44,0.06,50912
opntitle-1.0.sav,today,7325.70,0.14,32384
opntitle-1.0.sav,yesterday,7358.11,0.10,32256
opntitle-1.1.sav,baseline,11306.17,0.28,79696
opntitle-1.1.sav,stable,8772.13,0.31,81096
opntitle-1.1.sav,today,9215.05,0.38,36080
opntitle-1.1.sav,yesterday,9288.12,0.35,36084
opntitle-1.2.sav,baseline,6560.23,0.05,55496
opntitle-1.2.sav,stable,6686.19,0.19,54488
opntitle-1.2.sav,today,7617.91,0.37,36720
opntitle-1.2.sav,yesterday,7521.66,0.06,36460
opntitle-1.3.sav,baseline,6424.34,0.17,55500
opntitle-1.3.sav,stable,6532.19,0.13,54752
opntitle-1.3.sav,today,7344.91,0.16,36080
opntitle-1.3.sav,yesterday,7384.88,0.19,36080
opntitle-1.4.sav,baseline,9115.12,0.25,82688
opntitle-1.4.sav,stable,8058.19,0.26,82684
opntitle-1.4.sav,today,9442.37,0.18,38948
opntitle-1.4.sav,yesterday,9494.29,0.32,39140
opntitle-1.5.sav,baseline,12971.12,0.23,82116
opntitle-1.5.sav,stable,10949.97,0.12,83416
opntitle-1.5.sav,today,13729.91,0.15,37388
opntitle-1.5.sav,yesterday,13756.33,0.29,37292
opntitle-1.7.sav,baseline,10822.82,0.25,78832
opntitle-1.7.sav,stable,8320.86,0.22,80240
opntitle-1.7.sav,today,9325.00,0.44,36208
opntitle-1.7.sav,yesterday,9260.77,0.54,36204
opntitle-1.9.sav,baseline,6413.89,0.03,53152
opntitle-1.9.sav,stable,6564.44,0.25,51776
opntitle-1.9.sav,today,7362.19,0.16,33908
opntitle-1.9.sav,yesterday,7371.47,0.08,34032
opntitle.sav,baseline,11904.19,0.24,78720
opntitle.sav,stable,10132.43,0.16,81540
opntitle.sav,today,7238.98,0.35,35968
opntitle.sav,yesterday,7262.09,0.24,35968
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,20461.54,0.55,136060
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,20513.06,0.20,137888
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,15884.97,0.88,122804
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,15637.65,0.86,123020
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,10877.49,0.27,88296
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,9969.78,0.07,89828
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9195.21,0.27,44992
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9132.65,0.30,44860
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11671.37,0.64,123152
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,13164.17,0.38,123460
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,10582.32,0.68,80012
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,10473.34,0.43,79748
wentbourne.sav,baseline,51692.62,0.54,303156
wentbourne.sav,stable,50279.75,0.29,294900
wentbourne.sav,today,48414.21,0.72,151188
wentbourne.sav,yesterday,48316.83,0.66,151440
