savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8878.41,0.16,86864
PublicServerGame_05_Final.sav,stable,8856.34,0.25,85756
PublicServerGame_05_Final.sav,today,8587.29,0.19,43496
PublicServerGame_05_Final.sav,yesterday,8623.90,0.17,42344
PublicServerGame_326_Final.sav,baseline,10149.60,0.09,84188
PublicServerGame_326_Final.sav,stable,9946.08,0.12,84832
PublicServerGame_326_Final.sav,today,9912.22,0.11,40064
PublicServerGame_326_Final.sav,yesterday,9884.13,0.07,39552
PublicServerGame_329_Final.sav,baseline,9594.55,0.26,112996
PublicServerGame_329_Final.sav,stable,9595.30,0.29,110184
PublicServerGame_329_Final.sav,today,8851.84,0.25,78476
PublicServerGame_329_Final.sav,yesterday,8737.61,0.47,78668
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8364.34,0.20,82864
lordaro_British-Railways-4th-Oct-2082.sav,stable,8314.13,0.19,83964
lordaro_British-Railways-4th-Oct-2082.sav,today,1324.85,0.28,42624
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1323.25,0.38,42624
lordaro_biggest_town_ever.sav,baseline,4979.09,0.10,101156
lordaro_biggest_town_ever.sav,stable,5045.29,0.16,100244
lordaro_biggest_town_ever.sav,today,6800.90,0.02,85868
lordaro_biggest_town_ever.sav,yesterday,6825.83,0.07,85992
opntitle-1.0.sav,baseline,6448.42,0.11,51308
opntitle-1.0.sav,stable,6593.13,0.18,51176
opntitle-1.0.sav,today,7457.72,0.07,32512
opntitle-1.0.sav,yesterday,7449.68,0.04,32384
opntitle-1.1.sav,baseline,11422.36,0.41,79832
opntitle-1.1.sav,stable,8862.01,0.06,81492
opntitle-1.1.sav,today,9507.21,0.34,35692
opntitle-1.1.sav,yesterday,9528.72,0.40,37104
opntitle-1.2.sav,baseline,6633.59,0.14,53408
opntitle-1.2.sav,stable,6703.36,0.07,52336
opntitle-1.2.sav,today,7642.41,0.10,34536
opntitle-1.2.sav,yesterday,7630.36,0.06,34536
opntitle-1.3.sav,baseline,6369.37,0.18,53412
opntitle-1.3.sav,stable,6520.83,0.20,52168
opntitle-1.3.sav,today,7427.12,0.22,34020
opntitle-1.3.sav,yesterday,7436.82,0.59,33892
opntitle-1.4.sav,baseline,8628.08,0.90,82688
opntitle-1.4.sav,stable,7706.92,0.52,83240
opntitle-1.4.sav,today,9482.25,0.81,39068
opntitle-1.4.sav,yesterday,9335.91,0.65,39708
opntitle-1.5.sav,baseline,13140.37,0.11,81960
opntitle-1.5.sav,stable,11147.61,0.34,82992
opntitle-1.5.sav,today,14343.46,0.72,38288
opntitle-1.5.sav,yesterday,14391.95,0.38,37372
opntitle-1.7.sav,baseline,11156.44,0.15,78864
opntitle-1.7.sav,stable,8516.78,0.17,80540
opntitle-1.7.sav,today,9758.26,0.20,36972
opntitle-1.7.sav,yesterday,9674.78,0.31,36328
opntitle-1.9.sav,baseline,6461.47,0.11,52192
opntitle-1.9.sav,stable,6572.59,0.17,51488
opntitle-1.9.sav,today,7479.76,0.15,34024
opntitle-1.9.sav,yesterday,7482.47,0.08,33768
opntitle.sav,baseline,12301.38,0.17,78656
opntitle.sav,stable,10398.45,0.29,80764
opntitle.sav,today,7657.12,0.22,35968
opntitle.sav,yesterday,7607.13,0.47,36908
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,21038.38,0.63,136244
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,20775.21,0.47,138148
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,15790.03,0.69,124120
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,15437.89,0.41,124608
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11296.81,0.15,88344
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10249.80,0.32,89064
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9428.61,0.57,46648
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9544.26,0.33,45112
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,10705.99,0.20,123144
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12084.77,0.16,123504
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,9522.02,0.14,80656
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,9548.29,0.38,80656
wentbourne.sav,baseline,45219.68,0.52,300920
wentbourne.sav,stable,43900.14,0.37,296296
wentbourne.sav,today,43094.89,0.11,151828
wentbourne.sav,yesterday,42120.46,0.80,151892
