savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8823.40,0.12,86904
PublicServerGame_05_Final.sav,stable,8804.29,0.14,85468
PublicServerGame_05_Final.sav,today,8519.89,0.12,42484
PublicServerGame_05_Final.sav,yesterday,8534.54,0.22,42224
PublicServerGame_326_Final.sav,baseline,10203.79,0.10,84220
PublicServerGame_326_Final.sav,stable,9957.78,0.18,85212
PublicServerGame_326_Final.sav,today,9914.96,0.07,40064
PublicServerGame_326_Final.sav,yesterday,9914.16,0.54,39424
PublicServerGame_329_Final.sav,baseline,10929.19,0.51,112912
PublicServerGame_329_Final.sav,stable,10992.85,0.67,110212
PublicServerGame_329_Final.sav,today,10132.06,0.41,78052
PublicServerGame_329_Final.sav,yesterday,10183.92,0.53,78564
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8361.86,0.23,82840
lordaro_British-Railways-4th-Oct-2082.sav,stable,8370.85,0.16,83956
lordaro_British-Railways-4th-Oct-2082.sav,today,1313.67,0.19,42624
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1314.82,0.26,42624
lordaro_biggest_town_ever.sav,baseline,4842.03,0.16,101160
lordaro_biggest_town_ever.sav,stable,4915.39,0.13,100252
lordaro_biggest_town_ever.sav,today,6674.78,0.18,86132
lordaro_biggest_town_ever.sav,yesterday,6636.77,0.15,86004
opntitle-1.0.sav,baseline,6463.16,0.17,51292
opntitle-1.0.sav,stable,6578.51,0.14,51016
opntitle-1.0.sav,today,7588.35,0.28,32640
opntitle-1.0.sav,yesterday,7593.07,0.22,32640
opntitle-1.1.sav,baseline,11557.62,0.18,79832
opntitle-1.1.sav,stable,8928.76,0.24,81476
opntitle-1.1.sav,today,9619.37,0.32,35572
opntitle-1.1.sav,yesterday,9495.61,0.56,36340
opntitle-1.2.sav,baseline,6605.94,0.11,53408
opntitle-1.2.sav,stable,6786.26,0.76,52164
opntitle-1.2.sav,today,7851.82,0.27,34424
opntitle-1.2.sav,yesterday,7841.78,0.31,35080
opntitle-1.3.sav,baseline,6433.71,0.03,53412
opntitle-1.3.sav,stable,6562.15,0.12,52340
opntitle-1.3.sav,today,7649.21,0.27,34032
opntitle-1.3.sav,yesterday,7620.20,0.22,34160
opntitle-1.4.sav,baseline,9283.63,0.43,82652
opntitle-1.4.sav,stable,8285.61,0.47,82780
opntitle-1.4.sav,today,10126.06,0.25,40432
opntitle-1.4.sav,yesterday,10105.82,0.17,38952
opntitle-1.5.sav,baseline,13034.46,0.12,82016
opntitle-1.5.sav,stable,11057.09,0.15,83124
opntitle-1.5.sav,today,14115.56,0.31,37520
opntitle-1.5.sav,yesterday,14163.05,0.21,37396
opntitle-1.7.sav,baseline,10996.73,0.12,78828
opntitle-1.7.sav,stable,8595.49,0.28,80196
opntitle-1.7.sav,today,9656.77,0.28,36468
opntitle-1.7.sav,yesterday,9581.38,0.24,36336
opntitle-1.9.sav,baseline,6453.60,0.05,52192
opntitle-1.9.sav,stable,6612.70,0.64,51480
opntitle-1.9.sav,today,7668.68,0.40,34164
opntitle-1.9.sav,yesterday,7598.65,0.29,34028
opntitle.sav,baseline,12750.42,0.64,78656
opntitle.sav,stable,10678.46,0.62,81152
opntitle.sav,today,7882.35,0.76,36736
opntitle.sav,yesterday,8062.24,0.81,35968
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,19167.51,0.38,136056
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,19109.25,0.45,137972
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,14731.02,0.19,123716
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,14613.46,0.47,123716
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11071.51,0.71,88280
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10170.14,0.22,89972
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9398.96,0.37,46532
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9426.87,0.46,45896
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,10874.23,0.16,123144
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12289.77,0.05,123520
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,9722.53,0.28,80400
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,9718.31,0.26,80540
wentbourne.sav,baseline,46727.55,0.59,301660
wentbourne.sav,stable,46622.23,0.83,296452
wentbourne.sav,today,44847.01,0.54,152864
wentbourne.sav,yesterday,46224.09,0.70,152740
