savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8961.95,0.17,86904
PublicServerGame_05_Final.sav,stable,8855.28,0.19,85420
PublicServerGame_05_Final.sav,today,8744.65,0.75,42472
PublicServerGame_05_Final.sav,yesterday,8687.92,0.32,42192
PublicServerGame_326_Final.sav,baseline,10138.86,0.33,84208
PublicServerGame_326_Final.sav,stable,9890.63,0.25,85020
PublicServerGame_326_Final.sav,today,9890.71,0.14,39552
PublicServerGame_326_Final.sav,yesterday,9999.96,0.16,39296
PublicServerGame_329_Final.sav,baseline,12935.03,0.24,112808
PublicServerGame_329_Final.sav,stable,13079.16,0.33,109772
PublicServerGame_329_Final.sav,today,12152.35,0.47,77368
PublicServerGame_329_Final.sav,yesterday,12272.82,0.41,77340
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8259.50,0.12,82824
lordaro_British-Railways-4th-Oct-2082.sav,stable,8088.94,0.20,83468
lordaro_British-Railways-4th-Oct-2082.sav,today,1299.81,0.22,42624
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1294.76,0.29,42624
lordaro_biggest_town_ever.sav,baseline,5361.88,0.83,101192
lordaro_biggest_town_ever.sav,stable,5325.52,0.58,100188
lordaro_biggest_town_ever.sav,today,7126.05,0.38,85748
lordaro_biggest_town_ever.sav,yesterday,8098.82,0.66,86008
opntitle-1.0.sav,baseline,6402.74,0.10,53192
opntitle-1.0.sav,stable,6572.57,0.30,50408
opntitle-1.0.sav,today,7428.10,0.20,32384
opntitle-1.0.sav,yesterday,7375.65,0.16,32640
opntitle-1.1.sav,baseline,11034.36,0.17,79476
opntitle-1.1.sav,stable,8618.54,0.20,80912
opntitle-1.1.sav,today,9109.47,0.16,36208
opntitle-1.1.sav,yesterday,9136.40,0.39,36080
opntitle-1.2.sav,baseline,6592.70,0.44,55496
opntitle-1.2.sav,stable,6668.68,0.07,54000
opntitle-1.2.sav,today,7564.55,0.07,36588
opntitle-1.2.sav,yesterday,7519.67,0.14,36720
opntitle-1.3.sav,baseline,6435.79,0.34,55500
opntitle-1.3.sav,stable,6545.03,0.14,54748
opntitle-1.3.sav,today,7465.06,0.22,36084
opntitle-1.3.sav,yesterday,7367.29,0.04,35952
opntitle-1.4.sav,baseline,9172.10,0.44,82712
opntitle-1.4.sav,stable,8086.55,0.17,82488
opntitle-1.4.sav,today,9449.86,0.25,38940
opntitle-1.4.sav,yesterday,9405.54,0.22,39072
opntitle-1.5.sav,baseline,12901.77,0.22,82080
opntitle-1.5.sav,stable,10903.56,0.12,83252
opntitle-1.5.sav,today,13574.16,0.28,37388
opntitle-1.5.sav,yesterday,13444.24,0.22,37512
opntitle-1.7.sav,baseline,10841.42,0.28,78832
opntitle-1.7.sav,stable,8355.45,0.32,80608
opntitle-1.7.sav,today,9232.59,0.27,36368
opntitle-1.7.sav,yesterday,9210.85,0.28,36204
opntitle-1.9.sav,baseline,6466.62,0.66,53156
opntitle-1.9.sav,stable,6572.99,0.24,51664
opntitle-1.9.sav,today,7436.68,0.10,33904
opntitle-1.9.sav,yesterday,7374.52,0.10,34032
opntitle.sav,baseline,12003.11,0.38,78680
opntitle.sav,stable,10224.58,0.21,80844
opntitle.sav,today,7263.64,0.24,36096
opntitle.sav,yesterday,7282.22,0.43,36096
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,22560.17,0.60,136036
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,22572.82,0.49,136884
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,18008.89,0.80,123020
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,17659.80,0.82,122892
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11034.61,0.20,88348
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10215.84,0.19,88892
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9408.92,0.21,45116
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9351.95,0.18,45120
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,10774.19,0.57,123176
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,11990.18,0.82,123112
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,9728.26,0.42,79888
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,9478.35,0.55,79756
wentbourne.sav,baseline,45490.80,0.33,301180
wentbourne.sav,stable,45281.12,0.24,295020
wentbourne.sav,today,43214.56,0.22,151208
wentbourne.sav,yesterday,43744.48,0.21,151308
