savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8809.01,0.13,86944
PublicServerGame_05_Final.sav,stable,8805.92,0.08,85564
PublicServerGame_05_Final.sav,today,8574.28,0.43,42224
PublicServerGame_05_Final.sav,yesterday,8819.82,0.65,42992
PublicServerGame_326_Final.sav,baseline,10133.81,0.07,84204
PublicServerGame_326_Final.sav,stable,9910.40,0.30,85204
PublicServerGame_326_Final.sav,today,9860.31,0.13,39296
PublicServerGame_326_Final.sav,yesterday,9810.26,0.16,39680
PublicServerGame_329_Final.sav,baseline,9808.87,0.45,112860
PublicServerGame_329_Final.sav,stable,9757.42,0.56,109688
PublicServerGame_329_Final.sav,today,9163.01,0.72,77416
PublicServerGame_329_Final.sav,yesterday,9103.32,0.18,77924
lordaro_British-Railways-4th-Oct-2082.sav,baseline,7722.98,0.11,82876
lordaro_British-Railways-4th-Oct-2082.sav,stable,7592.60,0.15,83672
lordaro_British-Railways-4th-Oct-2082.sav,today,1198.92,0.18,42752
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1202.18,0.30,42624
lordaro_biggest_town_ever.sav,baseline,5001.39,0.34,101156
lordaro_biggest_town_ever.sav,stable,5073.76,0.34,100120
lordaro_biggest_town_ever.sav,today,6910.43,0.26,86000
lordaro_biggest_town_ever.sav,yesterday,6878.76,0.45,86772
opntitle-1.0.sav,baseline,6442.66,0.15,51308
opntitle-1.0.sav,stable,6587.69,0.26,51252
opntitle-1.0.sav,today,7646.41,0.77,32640
opntitle-1.0.sav,yesterday,7601.93,0.35,32640
opntitle-1.1.sav,baseline,11489.21,0.20,79728
opntitle-1.1.sav,stable,8839.42,0.24,81244
opntitle-1.1.sav,today,9660.72,0.28,35700
opntitle-1.1.sav,yesterday,9663.36,0.76,35824
opntitle-1.2.sav,baseline,6405.56,0.31,53408
opntitle-1.2.sav,stable,6512.30,0.15,51968
opntitle-1.2.sav,today,7585.38,0.32,34672
opntitle-1.2.sav,yesterday,7745.05,0.57,34552
opntitle-1.3.sav,baseline,6467.59,0.21,53412
opntitle-1.3.sav,stable,6594.03,0.35,52468
opntitle-1.3.sav,today,7644.02,0.42,34184
opntitle-1.3.sav,yesterday,7664.88,0.30,34040
opntitle-1.4.sav,baseline,9352.57,0.54,82572
opntitle-1.4.sav,stable,8254.61,0.20,82640
opntitle-1.4.sav,today,10095.26,0.10,39076
opntitle-1.4.sav,yesterday,10036.84,0.37,39712
opntitle-1.5.sav,baseline,12960.52,0.14,82096
opntitle-1.5.sav,stable,11020.82,0.23,83152
opntitle-1.5.sav,today,14050.26,0.31,38420
opntitle-1.5.sav,yesterday,14151.56,0.23,37396
opntitle-1.7.sav,baseline,11383.42,0.40,78868
opntitle-1.7.sav,stable,8673.23,0.36,80052
opntitle-1.7.sav,today,9833.71,0.34,36212
opntitle-1.7.sav,yesterday,9796.18,0.36,36464
opntitle-1.9.sav,baseline,6457.52,0.09,52188
opntitle-1.9.sav,stable,6587.94,0.25,51272
opntitle-1.9.sav,today,7599.95,0.20,33912
opntitle-1.9.sav,yesterday,7598.49,0.31,34032
opntitle.sav,baseline,12629.12,0.21,78644
opntitle.sav,stable,10475.65,0.34,80964
opntitle.sav,today,7732.47,0.74,36480
opntitle.sav,yesterday,7737.30,0.13,35840
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,19096.88,0.46,135700
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,19266.02,0.44,137380
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,14828.30,0.73,122972
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,14677.17,0.52,123716
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11232.23,0.13,88080
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10234.63,0.24,89264
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9543.13,0.27,45000
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9416.20,0.26,45644
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,12034.97,0.44,123172
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,13278.90,0.74,123844
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,10779.45,0.55,81176
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,10780.40,0.55,79900
wentbourne.sav,baseline,45735.85,0.77,301564
wentbourne.sav,stable,44955.06,0.61,296336
wentbourne.sav,today,42457.67,0.37,152604
wentbourne.sav,yesterday,42964.92,0.36,151324
