savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8859.95,0.40,86904
PublicServerGame_05_Final.sav,stable,8844.67,0.32,85508
PublicServerGame_05_Final.sav,today,8507.90,0.18,42576
PublicServerGame_05_Final.sav,yesterday,8469.33,0.23,42940
PublicServerGame_326_Final.sav,baseline,9745.49,0.05,84240
PublicServerGame_326_Final.sav,stable,9536.38,0.14,85076
PublicServerGame_326_Final.sav,today,9561.36,0.30,39424
PublicServerGame_326_Final.sav,yesterday,9554.27,0.19,39296
PublicServerGame_329_Final.sav,baseline,10465.39,0.40,112944
PublicServerGame_329_Final.sav,stable,10396.81,0.48,109920
PublicServerGame_329_Final.sav,today,9075.66,0.47,77424
PublicServerGame_329_Final.sav,yesterday,8965.54,0.28,77240
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8230.65,0.13,82804
lordaro_British-Railways-4th-Oct-2082.sav,stable,8223.26,0.23,83564
lordaro_British-Railways-4th-Oct-2082.sav,today,1304.21,0.17,42880
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1300.72,0.32,42496
lordaro_biggest_town_ever.sav,baseline,5254.20,0.40,101084
lordaro_biggest_town_ever.sav,stable,5365.62,0.33,99872
lordaro_biggest_town_ever.sav,today,7095.52,0.36,86008
lordaro_biggest_town_ever.sav,yesterday,7653.67,0.71,85884
opntitle-1.0.sav,baseline,6449.41,0.28,53156
opntitle-1.0.sav,stable,6530.99,0.19,51168
opntitle-1.0.sav,today,7431.10,0.07,32768
opntitle-1.0.sav,yesterday,7444.46,0.16,32384
opntitle-1.1.sav,baseline,11405.38,0.38,79692
opntitle-1.1.sav,stable,8675.41,0.20,81340
opntitle-1.1.sav,today,9316.63,0.21,35956
opntitle-1.1.sav,yesterday,9228.83,0.37,36212
opntitle-1.2.sav,baseline,6571.90,0.24,55492
opntitle-1.2.sav,stable,6734.41,0.43,54304
opntitle-1.2.sav,today,7613.81,0.09,36376
opntitle-1.2.sav,yesterday,7658.79,0.44,36852
opntitle-1.3.sav,baseline,6443.71,0.18,55500
opntitle-1.3.sav,stable,6585.71,0.39,54660
opntitle-1.3.sav,today,7448.91,0.17,35700
opntitle-1.3.sav,yesterday,7442.15,0.05,36216
opntitle-1.4.sav,baseline,9104.76,0.35,82652
opntitle-1.4.sav,stable,8074.42,0.55,82088
opntitle-1.4.sav,today,9759.30,0.50,38952
opntitle-1.4.sav,yesterday,9529.78,0.30,38816
opntitle-1.5.sav,baseline,12820.16,0.13,81996
opntitle-1.5.sav,stable,10849.02,0.13,82852
opntitle-1.5.sav,today,13541.50,0.54,37524
opntitle-1.5.sav,yesterday,13477.78,0.16,37388
opntitle-1.7.sav,baseline,10861.62,0.30,78832
opntitle-1.7.sav,stable,8325.06,0.16,80228
opntitle-1.7.sav,today,9299.71,0.26,36464
opntitle-1.7.sav,yesterday,9231.85,0.46,36464
opntitle-1.9.sav,baseline,6436.20,0.08,53444
opntitle-1.9.sav,stable,6597.58,0.75,52904
opntitle-1.9.sav,today,7466.74,0.19,34168
opntitle-1.9.sav,yesterday,7481.08,0.17,33908
opntitle.sav,baseline,12012.26,0.30,78684
opntitle.sav,stable,10187.72,0.46,80944
opntitle.sav,today,7390.94,0.43,36096
opntitle.sav,yesterday,7383.61,0.32,35968
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,21072.41,0.74,136192
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,20336.14,0.84,137468
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,15294.44,0.63,123152
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,15334.70,0.76,122836
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,10939.89,0.20,88164
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10029.39,0.29,88900
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9245.69,0.18,44988
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9244.08,0.38,44988
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11918.89,0.47,123212
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,13463.29,0.68,122648
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,10675.41,0.47,79764
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,10827.74,0.77,79760
wentbourne.sav,baseline,45564.21,0.29,300776
wentbourne.sav,stable,45325.62,0.50,294876
wentbourne.sav,today,44160.86,0.35,151448
wentbourne.sav,yesterday,44627.84,0.42,151576
