savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8776.40,0.20,87012
PublicServerGame_05_Final.sav,stable,8962.73,0.37,85200
PublicServerGame_05_Final.sav,today,8706.67,0.29,42448
PublicServerGame_05_Final.sav,yesterday,8577.36,0.17,42200
PublicServerGame_326_Final.sav,baseline,10290.06,0.69,84296
PublicServerGame_326_Final.sav,stable,10147.59,0.36,84824
PublicServerGame_326_Final.sav,today,10015.60,0.55,39552
PublicServerGame_326_Final.sav,yesterday,9980.52,0.45,39552
PublicServerGame_329_Final.sav,baseline,9808.14,0.58,112804
PublicServerGame_329_Final.sav,stable,9852.03,0.52,109772
PublicServerGame_329_Final.sav,today,9084.14,0.33,77292
PublicServerGame_329_Final.sav,yesterday,9093.50,0.54,77300
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8194.90,0.06,82916
lordaro_British-Railways-4th-Oct-2082.sav,stable,8059.03,0.17,84004
lordaro_British-Railways-4th-Oct-2082.sav,today,1285.55,0.22,42752
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1291.95,0.36,42752
lordaro_biggest_town_ever.sav,baseline,5579.11,0.59,101212
lordaro_biggest_town_ever.sav,stable,5949.26,0.23,100252
lordaro_biggest_town_ever.sav,today,8054.34,0.58,86140
lordaro_biggest_town_ever.sav,yesterday,7643.58,0.43,86136
opntitle-1.0.sav,baseline,6437.10,0.47,53152
opntitle-1.0.sav,stable,6541.87,0.20,51168
opntitle-1.0.sav,today,7460.95,0.26,32512
opntitle-1.0.sav,yesterday,7442.69,0.22,32768
opntitle-1.1.sav,baseline,11325.01,0.30,79724
opntitle-1.1.sav,stable,8712.36,0.24,81180
opntitle-1.1.sav,today,9244.09,0.17,35828
opntitle-1.1.sav,yesterday,9216.89,0.53,36212
opntitle-1.2.sav,baseline,6577.81,0.24,55496
opntitle-1.2.sav,stable,6713.31,0.37,54140
opntitle-1.2.sav,today,7697.05,0.18,36468
opntitle-1.2.sav,yesterday,7652.33,0.15,36724
opntitle-1.3.sav,baseline,6408.69,0.08,55496
opntitle-1.3.sav,stable,6576.60,0.34,54880
opntitle-1.3.sav,today,7512.30,0.35,35952
opntitle-1.3.sav,yesterday,7453.08,0.33,36172
opntitle-1.4.sav,baseline,8988.82,0.14,82596
opntitle-1.4.sav,stable,8070.28,0.30,82276
opntitle-1.4.sav,today,9398.89,0.17,38816
opntitle-1.4.sav,yesterday,9405.71,0.18,38932
opntitle-1.5.sav,baseline,12821.69,0.23,82100
opntitle-1.5.sav,stable,10814.02,0.12,83228
opntitle-1.5.sav,today,13434.41,0.15,37384
opntitle-1.5.sav,yesterday,13464.58,0.23,37396
opntitle-1.7.sav,baseline,10630.91,0.32,78788
opntitle-1.7.sav,stable,8314.76,0.37,80368
opntitle-1.7.sav,today,9150.96,0.20,36204
opntitle-1.7.sav,yesterday,9320.13,0.39,36332
opntitle-1.9.sav,baseline,6457.74,0.46,53156
opntitle-1.9.sav,stable,6612.31,0.46,51460
opntitle-1.9.sav,today,7474.47,0.26,34164
opntitle-1.9.sav,yesterday,7478.30,0.17,33944
opntitle.sav,baseline,11994.18,0.21,78784
opntitle.sav,stable,10198.57,0.11,81172
opntitle.sav,today,7458.62,0.27,35968
opntitle.sav,yesterday,7424.44,0.40,36096
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,20559.70,0.81,136256
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,19929.62,0.73,137332
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,15462.53,0.43,123152
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,15051.83,0.31,123148
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11107.58,0.59,88384
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10141.88,0.27,90064
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9471.00,0.38,45128
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9439.15,0.12,44992
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,13607.07,0.40,123180
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,15584.82,0.44,123532
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,12874.90,0.86,79984
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,12943.41,0.70,79888
wentbourne.sav,baseline,48009.83,0.40,301132
wentbourne.sav,stable,47800.88,0.57,294812
wentbourne.sav,today,46363.67,0.58,151316
wentbourne.sav,yesterday,46663.44,0.59,152216
