savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8774.98,0.30,86788
PublicServerGame_05_Final.sav,stable,8757.62,0.20,85592
PublicServerGame_05_Final.sav,today,8489.08,0.19,42196
PublicServerGame_05_Final.sav,yesterday,8473.88,0.17,42228
PublicServerGame_326_Final.sav,baseline,9978.74,0.11,84288
PublicServerGame_326_Final.sav,stable,9745.83,0.28,85224
PublicServerGame_326_Final.sav,today,9815.53,0.45,39680
PublicServerGame_326_Final.sav,yesterday,9749.16,0.27,39552
PublicServerGame_329_Final.sav,baseline,10292.30,0.41,112864
PublicServerGame_329_Final.sav,stable,10272.04,0.33,109676
PublicServerGame_329_Final.sav,today,9567.36,0.52,77356
PublicServerGame_329_Final.sav,yesterday,9672.26,0.61,77488
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8346.36,0.25,82880
lordaro_British-Railways-4th-Oct-2082.sav,stable,8229.59,0.35,83552
lordaro_British-Railways-4th-Oct-2082.sav,today,1317.29,0.25,42624
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1312.52,0.33,42496
lordaro_biggest_town_ever.sav,baseline,5236.67,0.36,101216
lordaro_biggest_town_ever.sav,stable,5309.89,0.49,100180
lordaro_biggest_town_ever.sav,today,7141.43,0.23,86012
lordaro_biggest_town_ever.sav,yesterday,7143.80,0.66,85752
opntitle-1.0.sav,baseline,6418.61,0.17,53164
opntitle-1.0.sav,stable,6548.74,0.33,50696
opntitle-1.0.sav,today,7501.30,0.23,32768
opntitle-1.0.sav,yesterday,7549.72,0.24,32512
opntitle-1.1.sav,baseline,11666.72,0.52,79636
opntitle-1.1.sav,stable,8953.06,0.14,81408
opntitle-1.1.sav,today,9506.61,0.55,35960
opntitle-1.1.sav,yesterday,9641.67,0.53,35960
opntitle-1.2.sav,baseline,6568.76,0.11,55492
opntitle-1.2.sav,stable,6699.03,0.23,54156
opntitle-1.2.sav,today,7723.63,0.21,36340
opntitle-1.2.sav,yesterday,7671.05,0.09,36348
opntitle-1.3.sav,baseline,6405.49,0.07,55496
opntitle-1.3.sav,stable,6544.04,0.24,54884
opntitle-1.3.sav,today,7551.97,0.33,36084
opntitle-1.3.sav,yesterday,7560.46,0.38,36212
opntitle-1.4.sav,baseline,9088.69,0.34,82728
opntitle-1.4.sav,stable,8100.86,0.49,82940
opntitle-1.4.sav,today,9540.12,0.37,38948
opntitle-1.4.sav,yesterday,9603.86,0.27,38948
opntitle-1.5.sav,baseline,12769.96,0.13,82064
opntitle-1.5.sav,stable,10821.09,0.23,83480
opntitle-1.5.sav,today,13592.14,0.20,37248
opntitle-1.5.sav,yesterday,13449.53,0.08,37392
opntitle-1.7.sav,baseline,10831.48,0.14,78852
opntitle-1.7.sav,stable,8287.56,0.44,80240
opntitle-1.7.sav,today,9227.38,0.23,36336
opntitle-1.7.sav,yesterday,9203.39,0.57,36208
opntitle-1.9.sav,baseline,6446.29,0.24,53152
opntitle-1.9.sav,stable,6568.16,0.09,52484
opntitle-1.9.sav,today,7543.99,0.25,33920
opntitle-1.9.sav,yesterday,7512.51,0.17,34164
opntitle.sav,baseline,11871.20,0.12,78788
opntitle.sav,stable,10131.42,0.22,81468
opntitle.sav,today,7278.44,0.50,35968
opntitle.sav,yesterday,7306.71,0.32,35968
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,21438.65,0.50,135740
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,21235.44,0.32,138416
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,16609.41,0.60,122776
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,16293.33,0.71,122772
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,10974.35,0.18,88380
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10057.86,0.15,89464
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9285.03,0.28,44992
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9239.60,0.39,44868
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,10773.09,0.19,123252
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12188.64,0.39,123492
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,9679.30,0.55,79752
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,9618.22,0.27,79884
wentbourne.sav,baseline,49441.31,0.45,303196
wentbourne.sav,stable,50415.18,0.66,294780
wentbourne.sav,today,47866.51,0.28,151444
wentbourne.sav,yesterday,47701.68,0.43,152088
