savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8751.88,0.13,86948
PublicServerGame_05_Final.sav,stable,8769.42,0.35,85356
PublicServerGame_05_Final.sav,today,8490.86,0.20,42448
PublicServerGame_05_Final.sav,yesterday,8507.66,0.09,42320
PublicServerGame_326_Final.sav,baseline,10031.30,0.18,84260
PublicServerGame_326_Final.sav,stable,9777.13,0.08,85408
PublicServerGame_326_Final.sav,today,9744.69,0.08,39680
PublicServerGame_326_Final.sav,yesterday,9771.13,0.20,39552
PublicServerGame_329_Final.sav,baseline,9493.89,0.11,113044
PublicServerGame_329_Final.sav,stable,9519.53,0.13,109872
PublicServerGame_329_Final.sav,today,8752.84,0.34,77292
PublicServerGame_329_Final.sav,yesterday,8735.74,0.30,77188
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8221.62,0.08,82820
lordaro_British-Railways-4th-Oct-2082.sav,stable,8050.00,0.12,83604
lordaro_British-Railways-4th-Oct-2082.sav,today,1282.61,0.18,42880
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1282.71,0.20,42752
lordaro_biggest_town_ever.sav,baseline,5038.09,0.47,101088
lordaro_biggest_town_ever.sav,stable,5084.62,0.49,99896
lordaro_biggest_town_ever.sav,today,6816.97,0.18,85756
lordaro_biggest_town_ever.sav,yesterday,6863.51,0.13,86012
opntitle-1.0.sav,baseline,6428.25,0.34,53152
opntitle-1.0.sav,stable,6552.54,0.37,50824
opntitle-1.0.sav,today,7410.43,0.16,32768
opntitle-1.0.sav,yesterday,7417.11,0.28,32896
opntitle-1.1.sav,baseline,11833.80,0.77,79880
opntitle-1.1.sav,stable,9026.15,0.29,81348
opntitle-1.1.sav,today,9640.78,0.74,36212
opntitle-1.1.sav,yesterday,9516.55,0.40,36412
opntitle-1.2.sav,baseline,6562.81,0.12,55516
opntitle-1.2.sav,stable,6692.64,0.16,54664
opntitle-1.2.sav,today,7575.62,0.19,36468
opntitle-1.2.sav,yesterday,7577.88,0.18,36468
opntitle-1.3.sav,baseline,6504.41,0.47,55496
opntitle-1.3.sav,stable,6550.90,0.12,54652
opntitle-1.3.sav,today,7436.09,0.37,36216
opntitle-1.3.sav,yesterday,7448.87,0.24,36208
opntitle-1.4.sav,baseline,9002.59,0.17,82736
opntitle-1.4.sav,stable,8002.67,0.24,83136
opntitle-1.4.sav,today,9322.31,0.29,38888
opntitle-1.4.sav,yesterday,9357.39,0.22,39068
opntitle-1.5.sav,baseline,12786.93,0.21,82140
opntitle-1.5.sav,stable,10821.59,0.18,82940
opntitle-1.5.sav,today,13381.28,0.24,37388
opntitle-1.5.sav,yesterday,13351.96,0.25,37260
opntitle-1.7.sav,baseline,10752.01,0.31,78816
opntitle-1.7.sav,stable,8264.48,0.17,80108
opntitle-1.7.sav,today,9234.94,0.18,36464
opntitle-1.7.sav,yesterday,9230.75,0.45,36464
opntitle-1.9.sav,baseline,6466.95,0.49,53440
opntitle-1.9.sav,stable,6575.65,0.20,51308
opntitle-1.9.sav,today,7449.06,0.26,34160
opntitle-1.9.sav,yesterday,7402.50,0.09,34164
opntitle.sav,baseline,11942.08,0.09,78700
opntitle.sav,stable,10155.61,0.23,81284
opntitle.sav,today,7307.66,0.79,35840
opntitle.sav,yesterday,7248.14,0.38,35840
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,18288.96,0.43,135836
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,18081.25,0.47,137828
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,13846.72,0.65,122904
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,13778.29,0.35,123148
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,10938.71,0.34,88280
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10132.96,0.36,89264
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9288.13,0.11,44992
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9265.89,0.42,44864
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11736.14,0.35,123180
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,13328.34,0.24,123420
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,10381.04,0.56,80012
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,10644.65,0.30,80016
wentbourne.sav,baseline,45205.05,0.12,301144
wentbourne.sav,stable,45175.61,0.31,294700
wentbourne.sav,today,43676.41,0.29,151576
wentbourne.sav,yesterday,43819.79,0.74,151324
