savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8726.98,0.23,86948
PublicServerGame_05_Final.sav,stable,8708.07,0.11,84968
PublicServerGame_05_Final.sav,today,8447.31,0.19,42192
PublicServerGame_05_Final.sav,yesterday,8456.22,0.17,42340
PublicServerGame_326_Final.sav,baseline,10069.64,0.22,84276
PublicServerGame_326_Final.sav,stable,9797.10,0.32,84732
PublicServerGame_326_Final.sav,today,9834.34,0.22,39552
PublicServerGame_326_Final.sav,yesterday,9831.04,0.12,39552
PublicServerGame_329_Final.sav,baseline,9837.91,0.84,112916
PublicServerGame_329_Final.sav,stable,9793.77,0.24,109628
PublicServerGame_329_Final.sav,today,8989.91,0.19,77548
PublicServerGame_329_Final.sav,yesterday,8769.58,0.29,77424
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8278.49,0.20,82860
lordaro_British-Railways-4th-Oct-2082.sav,stable,8107.00,0.19,83676
lordaro_British-Railways-4th-Oct-2082.sav,today,1296.73,0.24,42752
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1309.18,0.67,42624
lordaro_biggest_town_ever.sav,baseline,6297.28,0.76,101192
lordaro_biggest_town_ever.sav,stable,6591.64,0.32,100016
lordaro_biggest_town_ever.sav,today,8839.66,0.42,86268
lordaro_biggest_town_ever.sav,yesterday,9183.19,0.63,86080
opntitle-1.0.sav,baseline,6411.19,0.06,53152
opntitle-1.0.sav,stable,6524.69,0.08,50996
opntitle-1.0.sav,today,7440.89,0.17,32256
opntitle-1.0.sav,yesterday,7445.91,0.16,32512
opntitle-1.1.sav,baseline,11243.91,0.27,79640
opntitle-1.1.sav,stable,8664.62,0.27,80948
opntitle-1.1.sav,today,9114.24,0.31,35720
opntitle-1.1.sav,yesterday,9158.64,0.34,35860
opntitle-1.2.sav,baseline,6569.86,0.06,55500
opntitle-1.2.sav,stable,6685.24,0.16,54764
opntitle-1.2.sav,today,7568.01,0.21,36728
opntitle-1.2.sav,yesterday,7588.05,0.36,36724
opntitle-1.3.sav,baseline,6434.49,0.19,55496
opntitle-1.3.sav,stable,6547.35,0.34,54884
opntitle-1.3.sav,today,7474.76,0.23,35960
opntitle-1.3.sav,yesterday,7421.67,0.22,36212
opntitle-1.4.sav,baseline,9283.78,0.22,82660
opntitle-1.4.sav,stable,8169.47,0.41,82072
opntitle-1.4.sav,today,9527.17,0.27,39100
opntitle-1.4.sav,yesterday,9577.90,0.28,39200
opntitle-1.5.sav,baseline,12765.67,0.27,82124
opntitle-1.5.sav,stable,10855.79,0.23,83072
opntitle-1.5.sav,today,13468.60,0.28,37516
opntitle-1.5.sav,yesterday,13387.63,0.31,38016
opntitle-1.7.sav,baseline,10820.64,0.29,78796
opntitle-1.7.sav,stable,8349.57,0.27,80556
opntitle-1.7.sav,today,9176.34,0.34,36464
opntitle-1.7.sav,yesterday,9230.07,0.75,36332
opntitle-1.9.sav,baseline,6427.49,0.08,53152
opntitle-1.9.sav,stable,6583.65,0.09,51340
opntitle-1.9.sav,today,7437.05,0.23,34164
opntitle-1.9.sav,yesterday,7446.94,0.35,34164
opntitle.sav,baseline,12045.91,0.34,78664
opntitle.sav,stable,10214.79,0.32,81024
opntitle.sav,today,7441.84,0.33,36096
opntitle.sav,yesterday,7430.67,0.57,36224
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,23274.42,0.64,135904
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,21783.61,0.42,136744
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,17236.81,0.45,123156
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,18386.96,0.79,123152
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11249.32,0.27,88372
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10247.62,0.43,89608
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9461.52,0.29,44988
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9555.74,0.35,44864
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,10230.21,0.70,123320
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,11261.25,0.55,124188
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,9037.55,0.79,80012
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,8867.04,0.23,80024
wentbourne.sav,baseline,49821.03,0.46,305180
wentbourne.sav,stable,49262.20,0.46,294736
wentbourne.sav,today,47202.30,0.77,151324
wentbourne.sav,yesterday,46922.41,0.50,151832
