savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8790.17,0.13,86848
PublicServerGame_05_Final.sav,stable,8778.17,0.17,85060
PublicServerGame_05_Final.sav,today,8535.56,0.26,42196
PublicServerGame_05_Final.sav,yesterday,8466.61,0.16,42316
PublicServerGame_326_Final.sav,baseline,10044.79,0.04,84288
PublicServerGame_326_Final.sav,stable,9753.78,0.14,85192
PublicServerGame_326_Final.sav,today,9819.08,0.32,39424
PublicServerGame_326_Final.sav,yesterday,9689.67,0.17,39552
PublicServerGame_329_Final.sav,baseline,9511.65,0.15,112924
PublicServerGame_329_Final.sav,stable,9607.07,0.41,109936
PublicServerGame_329_Final.sav,today,8875.19,0.55,77360
PublicServerGame_329_Final.sav,yesterday,8778.02,0.35,77376
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8193.51,0.14,82932
lordaro_British-Railways-4th-Oct-2082.sav,stable,8171.40,0.14,83724
lordaro_British-Railways-4th-Oct-2082.sav,today,1287.28,0.12,42472
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1293.10,0.36,42624
lordaro_biggest_town_ever.sav,baseline,6871.35,0.34,101196
lordaro_biggest_town_ever.sav,stable,6945.18,0.42,100252
lordaro_biggest_town_ever.sav,today,9633.84,0.72,85880
lordaro_biggest_town_ever.sav,yesterday,9142.11,0.67,86272
opntitle-1.0.sav,baseline,6447.16,0.50,53152
opntitle-1.0.sav,stable,6601.40,0.22,51092
opntitle-1.0.sav,today,7530.61,0.34,32768
opntitle-1.0.sav,yesterday,7603.51,0.18,32384
opntitle-1.1.sav,baseline,10920.00,0.44,79424
opntitle-1.1.sav,stable,8504.64,0.19,81460
opntitle-1.1.sav,today,8986.89,0.40,35956
opntitle-1.1.sav,yesterday,8938.89,0.48,36208
opntitle-1.2.sav,baseline,6564.90,0.09,55488
opntitle-1.2.sav,stable,6702.14,0.30,54116
opntitle-1.2.sav,today,7700.09,0.39,36464
opntitle-1.2.sav,yesterday,7758.79,0.35,36720
opntitle-1.3.sav,baseline,6451.10,0.41,55488
opntitle-1.3.sav,stable,6558.98,0.16,54756
opntitle-1.3.sav,today,7501.68,0.21,36216
opntitle-1.3.sav,yesterday,7557.29,0.04,36212
opntitle-1.4.sav,baseline,9065.52,0.36,82656
opntitle-1.4.sav,stable,8015.85,0.19,82524
opntitle-1.4.sav,today,9413.37,0.13,38980
opntitle-1.4.sav,yesterday,9344.02,0.27,39080
opntitle-1.5.sav,baseline,12889.92,0.48,82108
opntitle-1.5.sav,stable,10865.43,0.26,83112
opntitle-1.5.sav,today,13736.55,0.74,37460
opntitle-1.5.sav,yesterday,13458.21,0.09,37140
opntitle-1.7.sav,baseline,10813.33,0.15,78960
opntitle-1.7.sav,stable,8351.25,0.30,80484
opntitle-1.7.sav,today,9247.76,0.12,36084
opntitle-1.7.sav,yesterday,9092.12,0.11,36212
opntitle-1.9.sav,baseline,6420.82,0.16,53444
opntitle-1.9.sav,stable,6559.31,0.13,51620
opntitle-1.9.sav,today,7496.18,0.07,33924
opntitle-1.9.sav,yesterday,7614.36,0.31,33780
opntitle.sav,baseline,12079.39,0.26,78692
opntitle.sav,stable,10206.16,0.27,81252
opntitle.sav,today,7350.45,0.80,35968
opntitle.sav,yesterday,7272.27,0.42,36096
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,18315.50,0.11,135908
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,18070.84,0.27,138048
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,13867.41,0.26,123028
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,13812.37,0.42,123156
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11049.94,0.20,88400
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10034.51,0.21,88608
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9335.90,0.38,44872
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9271.77,0.27,45248
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,10927.62,0.31,123204
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12254.12,0.46,123560
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,9753.37,0.38,79880
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,9760.50,0.24,80152
wentbourne.sav,baseline,45851.94,0.26,301080
wentbourne.sav,stable,43544.83,0.26,294924
wentbourne.sav,today,43422.36,0.31,151420
wentbourne.sav,yesterday,42562.12,0.56,151196
