savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8799.71,0.17,86996
PublicServerGame_05_Final.sav,stable,8791.36,0.12,85224
PublicServerGame_05_Final.sav,today,8521.26,0.15,42196
PublicServerGame_05_Final.sav,yesterday,8563.55,0.21,42568
PublicServerGame_326_Final.sav,baseline,10013.86,0.07,84344
PublicServerGame_326_Final.sav,stable,9795.07,0.22,85164
PublicServerGame_326_Final.sav,today,9782.37,0.13,39552
PublicServerGame_326_Final.sav,yesterday,9931.96,0.33,39552
PublicServerGame_329_Final.sav,baseline,10478.44,0.41,112900
PublicServerGame_329_Final.sav,stable,10594.45,0.46,109788
PublicServerGame_329_Final.sav,today,9727.37,0.81,77296
PublicServerGame_329_Final.sav,yesterday,9837.75,0.42,77040
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8273.67,0.12,82876
lordaro_British-Railways-4th-Oct-2082.sav,stable,8273.98,0.33,83432
lordaro_British-Railways-4th-Oct-2082.sav,today,1301.27,0.77,42752
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1291.74,0.08,42752
lordaro_biggest_town_ever.sav,baseline,5131.12,0.26,101196
lordaro_biggest_town_ever.sav,stable,5106.76,0.30,100252
lordaro_biggest_town_ever.sav,today,6922.29,0.16,86136
lordaro_biggest_town_ever.sav,yesterday,6960.25,0.25,86144
opntitle-1.0.sav,baseline,6454.74,0.17,53160
opntitle-1.0.sav,stable,6538.93,0.06,51144
opntitle-1.0.sav,today,7399.23,0.14,32384
opntitle-1.0.sav,yesterday,7461.52,0.33,32640
opntitle-1.1.sav,baseline,11230.23,0.39,79680
opntitle-1.1.sav,stable,8606.09,0.29,81216
opntitle-1.1.sav,today,9138.62,0.16,36216
opntitle-1.1.sav,yesterday,9144.34,0.26,35696
opntitle-1.2.sav,baseline,6145.36,0.32,55504
opntitle-1.2.sav,stable,6239.90,0.41,54356
opntitle-1.2.sav,today,7045.01,0.31,36720
opntitle-1.2.sav,yesterday,7156.06,0.28,36372
opntitle-1.3.sav,baseline,6419.13,0.14,55504
opntitle-1.3.sav,stable,6590.86,0.71,54688
opntitle-1.3.sav,today,7429.50,0.20,36216
opntitle-1.3.sav,yesterday,7474.70,0.28,36252
opntitle-1.4.sav,baseline,9173.83,0.38,82608
opntitle-1.4.sav,stable,8142.06,0.58,82832
opntitle-1.4.sav,today,9450.39,0.09,39208
opntitle-1.4.sav,yesterday,9476.45,0.31,38944
opntitle-1.5.sav,baseline,12690.48,0.16,82064
opntitle-1.5.sav,stable,10852.20,0.13,83220
opntitle-1.5.sav,today,13522.93,0.36,37640
opntitle-1.5.sav,yesterday,13444.76,0.03,37644
opntitle-1.7.sav,baseline,10779.20,0.31,78824
opntitle-1.7.sav,stable,8309.64,0.18,80360
opntitle-1.7.sav,today,9160.83,0.40,36464
opntitle-1.7.sav,yesterday,9270.04,0.26,36464
opntitle-1.9.sav,baseline,6429.15,0.12,53156
opntitle-1.9.sav,stable,6591.67,0.20,51228
opntitle-1.9.sav,today,7459.11,0.17,34164
opntitle-1.9.sav,yesterday,7469.03,0.21,34164
opntitle.sav,baseline,12004.95,0.11,78696
opntitle.sav,stable,10084.15,0.17,81232
opntitle.sav,today,7317.97,0.25,35712
opntitle.sav,yesterday,7503.60,0.67,35968
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,20824.16,0.36,135624
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,20424.92,0.36,137048
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,16483.19,0.48,122772
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,16505.93,0.66,122964
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11093.58,0.29,88448
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10038.11,0.13,89204
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9330.55,0.12,45248
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9295.03,0.23,44880
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11282.62,0.87,123316
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12649.47,0.55,123796
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,10168.64,0.78,80024
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,10156.54,0.53,80140
wentbourne.sav,baseline,45039.83,0.80,303056
wentbourne.sav,stable,45097.38,0.89,296248
wentbourne.sav,today,42190.92,0.33,152084
wentbourne.sav,yesterday,42290.63,0.40,152216
