savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8688.71,0.09,86964
PublicServerGame_05_Final.sav,stable,8712.84,0.15,85028
PublicServerGame_05_Final.sav,today,8433.06,0.08,42452
PublicServerGame_05_Final.sav,yesterday,8443.85,0.07,42200
PublicServerGame_326_Final.sav,baseline,10038.82,0.13,84260
PublicServerGame_326_Final.sav,stable,9778.10,0.15,85096
PublicServerGame_326_Final.sav,today,9789.49,0.17,39680
PublicServerGame_326_Final.sav,yesterday,9795.60,0.24,39424
PublicServerGame_329_Final.sav,baseline,9510.21,0.33,112860
PublicServerGame_329_Final.sav,stable,9807.29,0.85,110348
PublicServerGame_329_Final.sav,today,9222.69,0.59,77616
PublicServerGame_329_Final.sav,yesterday,9512.58,0.67,77724
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8242.85,0.11,82832
lordaro_British-Railways-4th-Oct-2082.sav,stable,8263.40,0.37,83876
lordaro_British-Railways-4th-Oct-2082.sav,today,1294.15,0.21,42752
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1297.04,0.13,42624
lordaro_biggest_town_ever.sav,baseline,5586.31,0.65,101080
lordaro_biggest_town_ever.sav,stable,5643.73,0.58,99620
lordaro_biggest_town_ever.sav,today,7644.93,0.34,86012
lordaro_biggest_town_ever.sav,yesterday,7754.39,0.64,85756
opntitle-1.0.sav,baseline,6403.23,0.07,53192
opntitle-1.0.sav,stable,6536.42,0.14,50572
opntitle-1.0.sav,today,7498.87,0.20,32768
opntitle-1.0.sav,yesterday,7515.22,0.22,32640
opntitle-1.1.sav,baseline,11293.58,0.13,79596
opntitle-1.1.sav,stable,8697.90,0.25,80956
opntitle-1.1.sav,today,9244.01,0.22,36192
opntitle-1.1.sav,yesterday,9216.35,0.15,35952
opntitle-1.2.sav,baseline,6577.17,0.22,55500
opntitle-1.2.sav,stable,6719.94,0.43,54664
opntitle-1.2.sav,today,7680.84,0.27,36720
opntitle-1.2.sav,yesterday,7692.19,0.13,36724
opntitle-1.3.sav,baseline,6414.35,0.09,55496
opntitle-1.3.sav,stable,6552.42,0.21,54780
opntitle-1.3.sav,today,7515.20,0.28,35952
opntitle-1.3.sav,yesterday,7549.99,0.48,35956
opntitle-1.4.sav,baseline,9099.47,0.39,82624
opntitle-1.4.sav,stable,8016.15,0.31,82528
opntitle-1.4.sav,today,9376.15,0.17,39072
opntitle-1.4.sav,yesterday,9376.86,0.19,39012
opntitle-1.5.sav,baseline,12854.38,0.16,82060
opntitle-1.5.sav,stable,10930.91,0.20,83008
opntitle-1.5.sav,today,13592.23,0.25,37392
opntitle-1.5.sav,yesterday,13567.66,0.07,37260
opntitle-1.7.sav,baseline,10896.52,0.18,78820
opntitle-1.7.sav,stable,8307.98,0.24,80340
opntitle-1.7.sav,today,9275.24,0.22,36312
opntitle-1.7.sav,yesterday,9285.10,0.36,36336
opntitle-1.9.sav,baseline,6483.76,0.47,53164
opntitle-1.9.sav,stable,6578.66,0.29,52964
opntitle-1.9.sav,today,7534.04,0.36,33652
opntitle-1.9.sav,yesterday,7522.71,0.11,34036
opntitle.sav,baseline,11924.21,0.27,78700
opntitle.sav,stable,10108.65,0.20,81252
opntitle.sav,today,7240.26,0.17,36096
opntitle.sav,yesterday,7237.37,0.38,35968
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,18390.41,0.37,136000
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,18140.64,0.46,137232
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,13944.48,0.26,123028
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,14009.00,0.72,122772
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11054.63,0.26,88164
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10101.58,0.29,89164
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9261.28,0.21,44996
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9317.67,0.26,44996
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11066.76,0.19,123232
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12463.04,0.36,123320
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,9877.98,0.49,79756
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,10055.06,0.80,79668
wentbourne.sav,baseline,41336.08,0.29,301020
wentbourne.sav,stable,41265.95,0.36,295180
wentbourne.sav,today,39992.61,0.35,151064
wentbourne.sav,yesterday,40568.69,0.24,151320
