savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8685.97,0.29,86932
PublicServerGame_05_Final.sav,stable,8758.45,0.35,85440
PublicServerGame_05_Final.sav,today,8009.29,0.20,42144
PublicServerGame_05_Final.sav,yesterday,8000.99,0.34,40076
PublicServerGame_326_Final.sav,baseline,10103.62,0.13,84320
PublicServerGame_326_Final.sav,stable,9838.96,0.18,84756
PublicServerGame_326_Final.sav,today,9135.51,0.23,37312
PublicServerGame_326_Final.sav,yesterday,9115.28,0.22,37120
PublicServerGame_329_Final.sav,baseline,9972.22,0.66,113152
PublicServerGame_329_Final.sav,stable,9971.73,0.64,110068
PublicServerGame_329_Final.sav,today,8883.82,0.30,76640
PublicServerGame_329_Final.sav,yesterday,8996.36,0.75,76604
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8236.07,0.17,83040
lordaro_British-Railways-4th-Oct-2082.sav,stable,8159.46,0.52,84000
lordaro_British-Railways-4th-Oct-2082.sav,today,8221.61,0.57,42084
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,8153.29,0.19,42216
lordaro_biggest_town_ever.sav,baseline,5555.06,0.51,101188
lordaro_biggest_town_ever.sav,stable,6128.42,0.68,100172
lordaro_biggest_town_ever.sav,today,5726.17,0.41,84376
lordaro_biggest_town_ever.sav,yesterday,5669.06,0.68,84756
opntitle-1.0.sav,baseline,6322.82,0.14,53312
opntitle-1.0.sav,stable,6557.13,0.44,50416
opntitle-1.0.sav,today,7389.79,0.27,30080
opntitle-1.0.sav,yesterday,7368.71,0.06,29952
opntitle-1.1.sav,baseline,11314.04,0.44,79876
opntitle-1.1.sav,stable,8840.30,0.30,81168
opntitle-1.1.sav,today,6915.70,0.19,33976
opntitle-1.1.sav,yesterday,6911.55,0.10,33412
opntitle-1.2.sav,baseline,6488.24,0.59,55488
opntitle-1.2.sav,stable,6618.49,0.54,54556
opntitle-1.2.sav,today,7352.29,0.73,33796
opntitle-1.2.sav,yesterday,7300.88,0.19,33796
opntitle-1.3.sav,baseline,6333.33,0.15,55496
opntitle-1.3.sav,stable,6528.92,0.18,54564
opntitle-1.3.sav,today,7434.29,0.59,33288
opntitle-1.3.sav,yesterday,7397.06,0.34,33288
opntitle-1.4.sav,baseline,9164.58,0.30,82688
opntitle-1.4.sav,stable,8079.21,0.23,82344
opntitle-1.4.sav,today,8637.79,0.33,35912
opntitle-1.4.sav,yesterday,8721.60,0.28,35928
opntitle-1.5.sav,baseline,12757.50,0.32,82140
opntitle-1.5.sav,stable,10900.73,0.19,83240
opntitle-1.5.sav,today,10757.17,0.20,35752
opntitle-1.5.sav,yesterday,10759.95,0.11,35240
opntitle-1.7.sav,baseline,11018.73,0.37,78844
opntitle-1.7.sav,stable,8478.33,0.78,80384
opntitle-1.7.sav,today,6135.24,0.37,35196
opntitle-1.7.sav,yesterday,6131.48,0.16,35920
opntitle-1.9.sav,baseline,6349.01,0.08,53520
opntitle-1.9.sav,stable,6541.29,0.17,52188
opntitle-1.9.sav,today,7383.62,0.11,31108
opntitle-1.9.sav,yesterday,7390.08,0.15,30852
opntitle.sav,baseline,12183.05,0.24,78660
opntitle.sav,stable,10207.48,0.32,81236
opntitle.sav,today,8738.96,0.24,33204
opntitle.sav,yesterday,8713.45,0.53,32960
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,21482.54,0.38,136160
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,20202.32,0.58,136740
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,15783.54,0.89,123356
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,15697.12,0.42,122308
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,10905.50,0.14,88172
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10046.66,0.08,89964
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,8173.92,0.43,42104
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,8199.89,0.40,41980
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,10813.22,0.32,123296
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12086.82,0.17,123032
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,9770.80,0.33,80492
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,9775.96,0.29,80348
wentbourne.sav,baseline,50680.59,0.85,301100
wentbourne.sav,stable,50926.15,0.82,294932
wentbourne.sav,today,45495.92,0.81,152368
wentbourne.sav,yesterday,46280.62,0.61,151848
