savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8819.38,0.25,86916
PublicServerGame_05_Final.sav,stable,8786.85,0.21,85312
PublicServerGame_05_Final.sav,today,8256.29,0.31,47596
PublicServerGame_05_Final.sav,yesterday,8280.73,0.12,45676
PublicServerGame_326_Final.sav,baseline,10157.78,0.08,84288
PublicServerGame_326_Final.sav,stable,9824.84,0.15,85304
PublicServerGame_326_Final.sav,today,9572.38,0.16,100224
PublicServerGame_326_Final.sav,yesterday,9710.10,0.19,100712
PublicServerGame_329_Final.sav,baseline,9628.92,0.18,113256
PublicServerGame_329_Final.sav,stable,9714.95,0.27,109984
PublicServerGame_329_Final.sav,today,8915.63,0.78,81792
PublicServerGame_329_Final.sav,yesterday,8996.41,0.53,81620
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8275.44,0.14,82932
lordaro_British-Railways-4th-Oct-2082.sav,stable,8120.26,0.11,83720
lordaro_British-Railways-4th-Oct-2082.sav,today,8147.25,0.18,44052
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,8127.29,0.21,42112
lordaro_biggest_town_ever.sav,baseline,5771.86,0.50,101288
lordaro_biggest_town_ever.sav,stable,7082.63,0.23,100220
lordaro_biggest_town_ever.sav,today,6071.69,0.53,86872
lordaro_biggest_town_ever.sav,yesterday,5710.86,0.35,86876
opntitle-1.0.sav,baseline,6330.88,0.08,53148
opntitle-1.0.sav,stable,6499.80,0.05,50520
opntitle-1.0.sav,today,7452.62,0.11,32128
opntitle-1.0.sav,yesterday,7333.55,0.05,32000
opntitle-1.1.sav,baseline,11405.22,0.46,79640
opntitle-1.1.sav,stable,8679.17,0.22,81336
opntitle-1.1.sav,today,9788.43,0.32,60796
opntitle-1.1.sav,yesterday,9729.04,0.47,60392
opntitle-1.2.sav,baseline,6517.73,0.44,55496
opntitle-1.2.sav,stable,6643.76,0.10,54528
opntitle-1.2.sav,today,7582.11,0.24,35648
opntitle-1.2.sav,yesterday,7621.34,0.17,35656
opntitle-1.3.sav,baseline,6344.85,0.21,55488
opntitle-1.3.sav,stable,6534.50,0.51,54816
opntitle-1.3.sav,today,7452.35,0.10,35148
opntitle-1.3.sav,yesterday,7385.82,0.51,35272
opntitle-1.4.sav,baseline,9064.41,0.21,82584
opntitle-1.4.sav,stable,8051.20,0.23,82472
opntitle-1.4.sav,today,8790.63,0.36,41388
opntitle-1.4.sav,yesterday,8858.27,0.48,40604
opntitle-1.5.sav,baseline,12901.57,0.15,82088
opntitle-1.5.sav,stable,10889.14,0.14,83004
opntitle-1.5.sav,today,15021.24,0.38,232340
opntitle-1.5.sav,yesterday,15041.82,0.31,233620
opntitle-1.7.sav,baseline,10876.27,0.22,78788
opntitle-1.7.sav,stable,8411.20,0.33,80480
opntitle-1.7.sav,today,10365.41,0.44,193204
opntitle-1.7.sav,yesterday,10472.87,0.24,194628
opntitle-1.9.sav,baseline,6344.83,0.05,53276
opntitle-1.9.sav,stable,6522.77,0.08,51784
opntitle-1.9.sav,today,7496.93,0.05,33100
opntitle-1.9.sav,yesterday,7393.50,0.35,33096
opntitle.sav,baseline,12046.71,0.27,78720
opntitle.sav,stable,10226.74,0.15,81156
opntitle.sav,today,10847.86,0.33,36736
opntitle.sav,yesterday,10872.86,0.29,36844
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,21776.48,0.38,135996
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,21943.70,0.56,137084
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,17236.19,0.45,123176
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,17303.73,0.25,123176
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11028.00,0.18,88604
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10170.98,0.36,89956
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,10182.54,0.30,98036
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,10092.37,0.10,99232
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11762.65,0.62,123260
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,13084.62,0.75,124116
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,11345.70,0.45,84592
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,11283.55,0.39,84616
wentbourne.sav,baseline,46117.53,0.15,303192
wentbourne.sav,stable,45869.28,0.30,294832
wentbourne.sav,today,43451.26,0.48,159720
wentbourne.sav,yesterday,43598.38,0.29,160888
