savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8840.33,0.27,86948
PublicServerGame_05_Final.sav,stable,8853.60,0.11,85432
PublicServerGame_05_Final.sav,today,8279.04,0.22,45560
PublicServerGame_05_Final.sav,yesterday,8183.12,0.13,45572
PublicServerGame_326_Final.sav,baseline,10077.25,0.18,84272
PublicServerGame_326_Final.sav,stable,9830.41,0.06,85104
PublicServerGame_326_Final.sav,today,9480.86,0.15,100172
PublicServerGame_326_Final.sav,yesterday,9662.81,0.20,100472
PublicServerGame_329_Final.sav,baseline,9731.65,0.22,113252
PublicServerGame_329_Final.sav,stable,9777.85,0.52,110016
PublicServerGame_329_Final.sav,today,9096.67,0.84,81472
PublicServerGame_329_Final.sav,yesterday,9111.69,0.74,81716
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8659.19,0.59,83012
lordaro_British-Railways-4th-Oct-2082.sav,stable,8360.38,0.21,84152
lordaro_British-Railways-4th-Oct-2082.sav,today,8405.19,0.28,44032
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,5943.36,0.50,44152
lordaro_biggest_town_ever.sav,baseline,5487.43,0.72,101292
lordaro_biggest_town_ever.sav,stable,5622.23,0.37,100232
lordaro_biggest_town_ever.sav,today,6614.18,0.60,86828
lordaro_biggest_town_ever.sav,yesterday,5941.41,0.35,87008
opntitle-1.0.sav,baseline,6352.66,0.15,53276
opntitle-1.0.sav,stable,6551.86,0.63,50540
opntitle-1.0.sav,today,7293.27,0.13,32128
opntitle-1.0.sav,yesterday,7394.00,0.22,32000
opntitle-1.1.sav,baseline,11338.38,0.51,79640
opntitle-1.1.sav,stable,8586.85,0.17,81012
opntitle-1.1.sav,today,8644.83,0.36,58476
opntitle-1.1.sav,yesterday,6434.79,0.28,50200
opntitle-1.2.sav,baseline,6522.96,0.40,55488
opntitle-1.2.sav,stable,6716.52,0.66,54896
opntitle-1.2.sav,today,7466.74,0.17,35660
opntitle-1.2.sav,yesterday,7763.71,0.42,35820
opntitle-1.3.sav,baseline,6346.64,0.18,55492
opntitle-1.3.sav,stable,6565.58,0.17,54364
opntitle-1.3.sav,today,7286.55,0.21,35152
opntitle-1.3.sav,yesterday,7393.54,0.20,35280
opntitle-1.4.sav,baseline,8975.95,0.28,82696
opntitle-1.4.sav,stable,8076.12,0.24,82692
opntitle-1.4.sav,today,8692.33,0.54,41260
opntitle-1.4.sav,yesterday,5290.16,0.38,191276
opntitle-1.5.sav,baseline,12655.61,0.32,82156
opntitle-1.5.sav,stable,10853.18,0.15,83328
opntitle-1.5.sav,today,13669.73,0.37,217884
opntitle-1.5.sav,yesterday,8024.59,0.48,99996
opntitle-1.7.sav,baseline,11280.05,0.19,78912
opntitle-1.7.sav,stable,8731.73,0.25,80224
opntitle-1.7.sav,today,9608.02,0.53,185036
opntitle-1.7.sav,yesterday,8580.30,0.39,173900
opntitle-1.9.sav,baseline,6365.45,0.18,53272
opntitle-1.9.sav,stable,6570.62,0.63,52324
opntitle-1.9.sav,today,7300.85,0.17,33104
opntitle-1.9.sav,yesterday,7412.20,0.15,33100
opntitle.sav,baseline,11952.85,0.25,78608
opntitle.sav,stable,10103.08,0.21,80904
opntitle.sav,today,10121.76,0.29,36864
opntitle.sav,yesterday,6170.21,0.37,36736
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,22637.54,0.32,135640
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,23246.17,0.50,137068
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,18672.55,0.28,123128
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,18881.13,0.52,127116
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11802.81,0.49,88356
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10329.43,0.52,89240
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9715.03,0.50,93128
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,crash,crash,crash
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11571.90,0.52,123184
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,13053.06,0.35,123476
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,11109.02,0.87,84756
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,10933.31,0.58,84500
wentbourne.sav,baseline,45002.82,0.33,303220
wentbourne.sav,stable,44341.12,0.55,295048
wentbourne.sav,today,41983.23,0.18,159260
wentbourne.sav,yesterday,37317.35,0.27,160284
