savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8780.64,0.17,86948
PublicServerGame_05_Final.sav,stable,8801.88,0.14,85260
PublicServerGame_05_Final.sav,today,8727.23,0.08,83760
PublicServerGame_05_Final.sav,yesterday,8773.15,0.12,83988
PublicServerGame_326_Final.sav,baseline,10004.06,0.16,84272
PublicServerGame_326_Final.sav,stable,9728.92,0.15,85208
PublicServerGame_326_Final.sav,today,10019.57,0.09,84908
PublicServerGame_326_Final.sav,yesterday,9938.83,0.18,84476
PublicServerGame_329_Final.sav,baseline,9852.61,0.39,113208
PublicServerGame_329_Final.sav,stable,9754.92,0.33,110264
PublicServerGame_329_Final.sav,today,9838.88,0.23,109888
PublicServerGame_329_Final.sav,yesterday,9911.17,0.39,110140
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8222.09,0.14,83008
lordaro_British-Railways-4th-Oct-2082.sav,stable,8081.47,0.19,83684
lordaro_British-Railways-4th-Oct-2082.sav,today,8075.58,0.40,82876
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,8071.87,0.19,82972
lordaro_biggest_town_ever.sav,baseline,5229.18,0.14,101192
lordaro_biggest_town_ever.sav,stable,5334.77,0.72,100240
lordaro_biggest_town_ever.sav,today,6732.24,0.35,97088
lordaro_biggest_town_ever.sav,yesterday,7013.70,0.76,96608
opntitle-1.0.sav,baseline,6351.23,0.13,53276
opntitle-1.0.sav,stable,6514.39,0.20,50716
opntitle-1.0.sav,today,6525.70,0.75,47044
opntitle-1.0.sav,yesterday,6454.45,0.16,47716
opntitle-1.1.sav,baseline,11460.83,0.51,79752
opntitle-1.1.sav,stable,8776.75,0.35,81500
opntitle-1.1.sav,today,11455.74,0.38,81640
opntitle-1.1.sav,yesterday,11395.15,0.18,81132
opntitle-1.2.sav,baseline,6485.08,0.07,55492
opntitle-1.2.sav,stable,6656.33,0.29,54292
opntitle-1.2.sav,today,6580.24,0.15,50520
opntitle-1.2.sav,yesterday,6561.99,0.14,51048
opntitle-1.3.sav,baseline,6370.98,0.19,55488
opntitle-1.3.sav,stable,6504.48,0.08,54876
opntitle-1.3.sav,today,6459.41,0.09,50816
opntitle-1.3.sav,yesterday,6441.08,0.04,50248
opntitle-1.4.sav,baseline,9053.48,0.09,82632
opntitle-1.4.sav,stable,8096.05,0.60,82308
opntitle-1.4.sav,today,8435.26,0.16,81688
opntitle-1.4.sav,yesterday,8442.95,0.34,82256
opntitle-1.5.sav,baseline,12915.77,0.51,82100
opntitle-1.5.sav,stable,10920.24,0.16,82940
opntitle-1.5.sav,today,11530.45,0.41,82824
opntitle-1.5.sav,yesterday,11405.04,0.13,82508
opntitle-1.7.sav,baseline,10749.00,0.31,78924
opntitle-1.7.sav,stable,8303.20,0.45,80272
opntitle-1.7.sav,today,8607.89,0.09,79508
opntitle-1.7.sav,yesterday,8615.33,0.25,79824
opntitle-1.9.sav,baseline,6376.95,0.18,53428
opntitle-1.9.sav,stable,6533.18,0.13,51576
opntitle-1.9.sav,today,6457.37,0.10,48388
opntitle-1.9.sav,yesterday,6488.31,0.48,48028
opntitle.sav,baseline,11897.23,0.31,78708
opntitle.sav,stable,10101.00,0.30,81264
opntitle.sav,today,10277.07,0.19,80108
opntitle.sav,yesterday,10365.98,0.10,80096
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,19150.86,0.30,136176
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,18894.64,0.55,137064
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,19450.79,0.73,138460
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,18982.65,0.33,137968
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11125.70,0.53,88252
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10084.24,0.39,89356
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,10236.47,0.24,89172
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,10321.45,0.88,88748
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11777.69,0.72,123176
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12762.77,0.32,123404
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,12778.13,0.67,124204
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,13170.08,0.71,123348
wentbourne.sav,baseline,47030.21,0.74,303092
wentbourne.sav,stable,41312.03,0.58,296268
wentbourne.sav,today,44609.80,0.79,296304
wentbourne.sav,yesterday,42629.53,0.13,296260
