savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8792.48,0.23,86944
PublicServerGame_05_Final.sav,stable,8819.71,0.19,84840
PublicServerGame_05_Final.sav,today,8535.29,0.20,42316
PublicServerGame_05_Final.sav,yesterday,8528.82,0.12,42436
PublicServerGame_326_Final.sav,baseline,10066.78,0.09,84224
PublicServerGame_326_Final.sav,stable,9801.51,0.23,84816
PublicServerGame_326_Final.sav,today,9739.70,0.31,39424
PublicServerGame_326_Final.sav,yesterday,9728.51,0.09,39552
PublicServerGame_329_Final.sav,baseline,9556.22,0.33,112872
PublicServerGame_329_Final.sav,stable,9875.89,0.27,110208
PublicServerGame_329_Final.sav,today,8820.86,0.14,77552
PublicServerGame_329_Final.sav,yesterday,8935.53,0.68,77328
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8323.58,0.22,82916
lordaro_British-Railways-4th-Oct-2082.sav,stable,8328.34,0.13,83716
lordaro_British-Railways-4th-Oct-2082.sav,today,1354.57,0.46,42624
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1332.60,0.17,42496
lordaro_biggest_town_ever.sav,baseline,5769.76,0.77,101188
lordaro_biggest_town_ever.sav,stable,5362.83,0.59,99616
lordaro_biggest_town_ever.sav,today,7228.49,0.66,85996
lordaro_biggest_town_ever.sav,yesterday,7277.43,0.69,85948
opntitle-1.0.sav,baseline,6424.56,0.22,53156
opntitle-1.0.sav,stable,6545.63,0.07,51304
opntitle-1.0.sav,today,7376.89,0.21,32768
opntitle-1.0.sav,yesterday,7422.45,0.08,32640
opntitle-1.1.sav,baseline,11182.11,0.23,79652
opntitle-1.1.sav,stable,8643.81,0.29,81104
opntitle-1.1.sav,today,9384.95,0.22,36200
opntitle-1.1.sav,yesterday,9363.91,0.32,36200
opntitle-1.2.sav,baseline,6574.46,0.05,55492
opntitle-1.2.sav,stable,6689.93,0.10,53992
opntitle-1.2.sav,today,7495.21,0.20,36588
opntitle-1.2.sav,yesterday,7596.20,0.53,36588
opntitle-1.3.sav,baseline,6413.78,0.11,55488
opntitle-1.3.sav,stable,6533.45,0.16,54532
opntitle-1.3.sav,today,7346.66,0.06,36200
opntitle-1.3.sav,yesterday,7402.31,0.09,36072
opntitle-1.4.sav,baseline,9089.20,0.25,82652
opntitle-1.4.sav,stable,8174.46,0.26,82752
opntitle-1.4.sav,today,9780.03,0.24,38936
opntitle-1.4.sav,yesterday,9883.20,0.34,38936
opntitle-1.5.sav,baseline,13036.02,0.13,82076
opntitle-1.5.sav,stable,11077.18,0.23,82880
opntitle-1.5.sav,today,14174.11,0.18,37456
opntitle-1.5.sav,yesterday,14168.85,0.31,37500
opntitle-1.7.sav,baseline,10862.84,0.36,78780
opntitle-1.7.sav,stable,8341.31,0.06,80616
opntitle-1.7.sav,today,9365.30,0.27,36204
opntitle-1.7.sav,yesterday,9485.72,0.36,36192
opntitle-1.9.sav,baseline,6446.55,0.19,53436
opntitle-1.9.sav,stable,6567.04,0.24,52468
opntitle-1.9.sav,today,7350.16,0.07,34160
opntitle-1.9.sav,yesterday,7462.59,0.50,34024
opntitle.sav,baseline,12006.09,0.25,78664
opntitle.sav,stable,10119.44,0.08,80888
opntitle.sav,today,7429.63,0.31,35968
opntitle.sav,yesterday,7458.49,0.57,35968
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,21841.85,0.55,135336
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,21407.12,0.54,136792
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,16637.74,0.70,122952
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,16485.29,0.84,123012
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11060.72,0.31,88368
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10186.40,0.38,89624
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9534.71,0.72,45120
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9730.18,0.47,45116
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,10982.46,0.31,123296
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12390.45,0.29,122916
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,10611.17,0.37,79888
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,10614.76,0.84,79920
wentbourne.sav,baseline,42703.95,0.29,301132
wentbourne.sav,stable,42328.04,0.33,295068
wentbourne.sav,today,40933.76,0.21,151524
wentbourne.sav,yesterday,41391.94,0.26,151524
