savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8838.50,0.15,87000
PublicServerGame_05_Final.sav,stable,8848.81,0.25,84960
PublicServerGame_05_Final.sav,today,8548.50,0.28,42212
PublicServerGame_05_Final.sav,yesterday,8598.32,0.31,42064
PublicServerGame_326_Final.sav,baseline,9981.30,0.07,84324
PublicServerGame_326_Final.sav,stable,9786.97,0.14,85012
PublicServerGame_326_Final.sav,today,9934.32,0.44,39296
PublicServerGame_326_Final.sav,yesterday,9918.42,0.29,39424
PublicServerGame_329_Final.sav,baseline,10104.96,0.32,112868
PublicServerGame_329_Final.sav,stable,10058.66,0.44,109628
PublicServerGame_329_Final.sav,today,9433.64,0.33,77492
PublicServerGame_329_Final.sav,yesterday,9447.37,0.37,77388
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8235.57,0.15,82916
lordaro_British-Railways-4th-Oct-2082.sav,stable,8131.48,0.26,83620
lordaro_British-Railways-4th-Oct-2082.sav,today,1302.70,0.20,42496
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1303.15,0.09,42240
lordaro_biggest_town_ever.sav,baseline,5459.26,0.84,101188
lordaro_biggest_town_ever.sav,stable,5500.96,0.78,99796
lordaro_biggest_town_ever.sav,today,7639.19,0.70,85896
lordaro_biggest_town_ever.sav,yesterday,7494.14,0.77,86000
opntitle-1.0.sav,baseline,6159.29,0.48,53156
opntitle-1.0.sav,stable,6229.07,0.12,51300
opntitle-1.0.sav,today,7110.15,0.57,32768
opntitle-1.0.sav,yesterday,7063.16,0.26,32640
opntitle-1.1.sav,baseline,11123.64,0.23,79556
opntitle-1.1.sav,stable,8604.48,0.37,81060
opntitle-1.1.sav,today,9345.80,0.40,36196
opntitle-1.1.sav,yesterday,9330.56,0.23,36200
opntitle-1.2.sav,baseline,6566.35,0.12,55508
opntitle-1.2.sav,stable,6698.88,0.38,54280
opntitle-1.2.sav,today,7546.18,0.12,36488
opntitle-1.2.sav,yesterday,7550.31,0.28,36580
opntitle-1.3.sav,baseline,6069.26,0.13,55496
opntitle-1.3.sav,stable,6170.58,0.38,54580
opntitle-1.3.sav,today,6933.04,0.22,36208
opntitle-1.3.sav,yesterday,6986.00,0.21,36072
opntitle-1.4.sav,baseline,9054.98,0.50,82620
opntitle-1.4.sav,stable,8100.27,0.37,82692
opntitle-1.4.sav,today,9798.48,0.33,38820
opntitle-1.4.sav,yesterday,9842.14,0.25,38944
opntitle-1.5.sav,baseline,12974.93,0.30,82060
opntitle-1.5.sav,stable,11034.28,0.11,83124
opntitle-1.5.sav,today,14007.61,0.33,37512
opntitle-1.5.sav,yesterday,14006.93,0.41,37380
opntitle-1.7.sav,baseline,10791.20,0.21,78788
opntitle-1.7.sav,stable,8310.44,0.13,80476
opntitle-1.7.sav,today,9514.31,0.32,36332
opntitle-1.7.sav,yesterday,9464.05,0.33,36324
opntitle-1.9.sav,baseline,6434.62,0.26,53448
opntitle-1.9.sav,stable,6587.94,0.25,51660
opntitle-1.9.sav,today,7447.10,0.77,34152
opntitle-1.9.sav,yesterday,7400.29,0.22,34152
opntitle.sav,baseline,12042.53,0.24,78732
opntitle.sav,stable,10132.65,0.18,81260
opntitle.sav,today,7342.55,0.25,35968
opntitle.sav,yesterday,7371.17,0.45,35840
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,17930.89,0.42,135372
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,17793.61,0.37,136712
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,13552.81,0.44,122880
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,13545.21,0.79,122884
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11037.87,0.27,88372
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10060.45,0.15,89424
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9090.92,0.19,45100
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9079.57,0.30,45120
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,13594.13,0.90,123048
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,14042.89,0.28,123056
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,9169.06,0.87,79920
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,8957.98,0.58,79792
wentbourne.sav,baseline,46232.00,0.66,300768
wentbourne.sav,stable,43647.30,0.66,295356
wentbourne.sav,today,41788.89,0.46,151532
wentbourne.sav,yesterday,42239.91,0.73,151476
