savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8785.28,0.18,86936
PublicServerGame_05_Final.sav,stable,8974.86,0.24,85364
PublicServerGame_05_Final.sav,today,8828.03,0.41,42436
PublicServerGame_05_Final.sav,yesterday,8804.76,0.44,42440
PublicServerGame_326_Final.sav,baseline,10023.17,0.12,84264
PublicServerGame_326_Final.sav,stable,9767.88,0.23,84968
PublicServerGame_326_Final.sav,today,9882.16,0.47,39424
PublicServerGame_326_Final.sav,yesterday,9960.00,0.40,39552
PublicServerGame_329_Final.sav,baseline,9535.66,0.16,112984
PublicServerGame_329_Final.sav,stable,9582.41,0.23,109876
PublicServerGame_329_Final.sav,today,8855.86,0.40,77264
PublicServerGame_329_Final.sav,yesterday,8844.18,0.27,77516
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8258.25,0.10,82764
lordaro_British-Railways-4th-Oct-2082.sav,stable,8105.39,0.11,83816
lordaro_British-Railways-4th-Oct-2082.sav,today,1299.03,0.28,42624
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1297.11,0.26,42624
lordaro_biggest_town_ever.sav,baseline,6648.87,0.87,101196
lordaro_biggest_town_ever.sav,stable,7153.95,0.56,99900
lordaro_biggest_town_ever.sav,today,9807.73,0.42,85868
lordaro_biggest_town_ever.sav,yesterday,9748.55,0.56,85868
opntitle-1.0.sav,baseline,6408.26,0.11,53152
opntitle-1.0.sav,stable,6550.49,0.19,51188
opntitle-1.0.sav,today,7403.11,0.12,32512
opntitle-1.0.sav,yesterday,7371.37,0.15,32640
opntitle-1.1.sav,baseline,11089.78,0.30,79516
opntitle-1.1.sav,stable,8609.95,0.26,81176
opntitle-1.1.sav,today,9390.80,0.21,36080
opntitle-1.1.sav,yesterday,9256.66,0.60,36068
opntitle-1.2.sav,baseline,6614.72,0.82,55496
opntitle-1.2.sav,stable,6750.70,0.49,54128
opntitle-1.2.sav,today,7651.96,0.07,36584
opntitle-1.2.sav,yesterday,7555.55,0.33,36464
opntitle-1.3.sav,baseline,6446.30,0.35,55508
opntitle-1.3.sav,stable,6540.51,0.18,54380
opntitle-1.3.sav,today,7405.84,0.18,36148
opntitle-1.3.sav,yesterday,7415.04,0.51,36196
opntitle-1.4.sav,baseline,8975.26,0.14,82704
opntitle-1.4.sav,stable,8004.72,0.22,82972
opntitle-1.4.sav,today,9660.14,0.26,38812
opntitle-1.4.sav,yesterday,9750.10,0.20,38816
opntitle-1.5.sav,baseline,13039.30,0.20,82024
opntitle-1.5.sav,stable,10992.47,0.14,83136
opntitle-1.5.sav,today,14021.68,0.20,37508
opntitle-1.5.sav,yesterday,14126.43,0.37,37508
opntitle-1.7.sav,baseline,10815.10,0.32,78828
opntitle-1.7.sav,stable,8361.75,0.27,80428
opntitle-1.7.sav,today,9480.29,0.29,36324
opntitle-1.7.sav,yesterday,9476.48,0.45,36236
opntitle-1.9.sav,baseline,6451.49,0.13,53156
opntitle-1.9.sav,stable,6583.14,0.23,51244
opntitle-1.9.sav,today,7412.36,0.15,34100
opntitle-1.9.sav,yesterday,7420.59,0.42,34024
opntitle.sav,baseline,12192.14,0.38,78664
opntitle.sav,stable,10173.30,0.14,80916
opntitle.sav,today,7405.97,0.23,35840
opntitle.sav,yesterday,7363.04,0.49,35840
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,21147.17,0.36,136240
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,21570.01,0.28,138392
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,16919.93,0.53,123016
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,16900.02,0.31,122888
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,10959.78,0.28,88316
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10010.28,0.22,88488
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9128.42,0.19,45120
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9135.71,0.39,45120
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11669.32,0.55,123228
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12913.45,0.80,123480
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,7961.53,0.47,80112
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,7823.24,0.52,79792
wentbourne.sav,baseline,44757.38,0.30,303060
wentbourne.sav,stable,44659.50,0.21,295496
wentbourne.sav,today,43456.05,0.57,151652
wentbourne.sav,yesterday,42197.75,0.31,152812
