savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8714.45,0.06,86848
PublicServerGame_05_Final.sav,stable,8720.72,0.15,85468
PublicServerGame_05_Final.sav,today,8493.64,0.64,42444
PublicServerGame_05_Final.sav,yesterday,8516.93,0.30,42444
PublicServerGame_326_Final.sav,baseline,10030.59,0.18,84228
PublicServerGame_326_Final.sav,stable,9792.62,0.27,84724
PublicServerGame_326_Final.sav,today,9787.13,0.10,39552
PublicServerGame_326_Final.sav,yesterday,9650.10,0.21,39424
PublicServerGame_329_Final.sav,baseline,10357.89,0.63,112976
PublicServerGame_329_Final.sav,stable,9799.35,0.49,109984
PublicServerGame_329_Final.sav,today,9188.16,0.55,77312
PublicServerGame_329_Final.sav,yesterday,9026.83,0.47,77556
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8301.42,0.61,82816
lordaro_British-Railways-4th-Oct-2082.sav,stable,8189.56,0.28,83660
lordaro_British-Railways-4th-Oct-2082.sav,today,1331.84,0.13,42624
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1333.16,0.30,42752
lordaro_biggest_town_ever.sav,baseline,4977.50,0.28,101172
lordaro_biggest_town_ever.sav,stable,5053.68,0.46,99924
lordaro_biggest_town_ever.sav,today,8790.17,0.37,86136
lordaro_biggest_town_ever.sav,yesterday,8645.76,0.64,85996
opntitle-1.0.sav,baseline,6429.61,0.16,53156
opntitle-1.0.sav,stable,6518.25,0.06,50704
opntitle-1.0.sav,today,7424.82,0.17,32384
opntitle-1.0.sav,yesterday,7428.15,0.32,32512
opntitle-1.1.sav,baseline,11645.29,0.38,79872
opntitle-1.1.sav,stable,8927.17,0.36,81248
opntitle-1.1.sav,today,9664.26,0.36,36088
opntitle-1.1.sav,yesterday,9676.31,0.22,36208
opntitle-1.2.sav,baseline,6558.29,0.05,55504
opntitle-1.2.sav,stable,6716.73,0.26,54724
opntitle-1.2.sav,today,7561.05,0.34,36600
opntitle-1.2.sav,yesterday,7548.88,0.42,36600
opntitle-1.3.sav,baseline,6416.41,0.08,55500
opntitle-1.3.sav,stable,6539.43,0.19,54460
opntitle-1.3.sav,today,7416.62,0.24,36580
opntitle-1.3.sav,yesterday,7426.01,0.41,36152
opntitle-1.4.sav,baseline,9077.37,0.30,82704
opntitle-1.4.sav,stable,8058.40,0.24,83744
opntitle-1.4.sav,today,9832.93,0.29,38952
opntitle-1.4.sav,yesterday,9784.66,0.27,38952
opntitle-1.5.sav,baseline,13065.91,0.27,82116
opntitle-1.5.sav,stable,11082.79,0.39,83144
opntitle-1.5.sav,today,14357.70,0.22,37388
opntitle-1.5.sav,yesterday,14370.27,0.25,37388
opntitle-1.7.sav,baseline,10947.16,0.42,78844
opntitle-1.7.sav,stable,8369.85,0.24,80244
opntitle-1.7.sav,today,9437.50,0.23,36336
opntitle-1.7.sav,yesterday,9389.07,0.38,36328
opntitle-1.9.sav,baseline,6435.47,0.13,53444
opntitle-1.9.sav,stable,6592.75,0.22,52196
opntitle-1.9.sav,today,7402.92,0.14,34028
opntitle-1.9.sav,yesterday,7401.54,0.24,34036
opntitle.sav,baseline,12015.19,0.35,78708
opntitle.sav,stable,10146.99,0.17,81008
opntitle.sav,today,7467.56,0.53,35968
opntitle.sav,yesterday,7411.73,0.61,35840
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,22234.74,0.71,136356
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,22472.28,0.60,138024
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,17761.21,0.88,122896
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,17772.11,0.58,123028
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,11001.72,0.27,88420
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10133.53,0.36,89796
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9440.19,0.40,45124
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9488.40,0.84,45120
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,11801.22,0.36,123168
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,13376.27,0.54,123936
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,11290.89,0.81,79956
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,11475.40,0.53,79756
wentbourne.sav,baseline,43464.06,0.49,303264
wentbourne.sav,stable,42960.49,0.41,295124
wentbourne.sav,today,40688.02,0.40,151980
wentbourne.sav,yesterday,40063.61,0.29,152856
