savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8809.85,0.06,87012
PublicServerGame_05_Final.sav,stable,8887.85,0.35,85560
PublicServerGame_05_Final.sav,today,8558.38,0.11,42316
PublicServerGame_05_Final.sav,yesterday,8488.31,0.30,42440
PublicServerGame_326_Final.sav,baseline,10092.01,0.17,84244
PublicServerGame_326_Final.sav,stable,9815.44,0.18,85132
PublicServerGame_326_Final.sav,today,9863.58,0.14,39424
PublicServerGame_326_Final.sav,yesterday,9825.37,0.13,39424
PublicServerGame_329_Final.sav,baseline,9527.12,0.14,112900
PublicServerGame_329_Final.sav,stable,9591.39,0.53,110032
PublicServerGame_329_Final.sav,today,9188.09,0.83,77540
PublicServerGame_329_Final.sav,yesterday,8699.81,0.32,77284
lordaro_British-Railways-4th-Oct-2082.sav,baseline,7933.77,0.85,82912
lordaro_British-Railways-4th-Oct-2082.sav,stable,7942.65,0.37,83916
lordaro_British-Railways-4th-Oct-2082.sav,today,1227.48,0.29,42752
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1238.04,0.35,42496
lordaro_biggest_town_ever.sav,baseline,5147.88,0.51,101212
lordaro_biggest_town_ever.sav,stable,5193.24,0.37,100188
lordaro_biggest_town_ever.sav,today,6999.57,0.17,86004
lordaro_biggest_town_ever.sav,yesterday,7076.20,0.23,85884
opntitle-1.0.sav,baseline,6454.92,0.52,53156
opntitle-1.0.sav,stable,6554.35,0.24,50552
opntitle-1.0.sav,today,7379.65,0.15,32640
opntitle-1.0.sav,yesterday,7360.10,0.04,32896
opntitle-1.1.sav,baseline,11149.72,0.36,79580
opntitle-1.1.sav,stable,8662.38,0.29,81236
opntitle-1.1.sav,today,9720.73,0.63,36072
opntitle-1.1.sav,yesterday,9745.89,0.72,36072
opntitle-1.2.sav,baseline,6554.20,0.04,55496
opntitle-1.2.sav,stable,6687.09,0.07,54632
opntitle-1.2.sav,today,7543.83,0.05,36724
opntitle-1.2.sav,yesterday,7558.60,0.28,36716
opntitle-1.3.sav,baseline,6443.15,0.24,55504
opntitle-1.3.sav,stable,6577.66,0.30,54124
opntitle-1.3.sav,today,7379.38,0.07,35820
opntitle-1.3.sav,yesterday,7421.76,0.25,36204
opntitle-1.4.sav,baseline,9161.80,0.25,82656
opntitle-1.4.sav,stable,8085.72,0.37,82732
opntitle-1.4.sav,today,9807.75,0.17,38944
opntitle-1.4.sav,yesterday,9883.01,0.30,38944
opntitle-1.5.sav,baseline,13124.74,0.09,82000
opntitle-1.5.sav,stable,11290.80,0.52,82888
opntitle-1.5.sav,today,14558.51,0.49,37388
opntitle-1.5.sav,yesterday,14557.99,0.30,37384
opntitle-1.7.sav,baseline,11089.07,0.35,78904
opntitle-1.7.sav,stable,8377.18,0.12,80532
opntitle-1.7.sav,today,9558.13,0.77,36820
opntitle-1.7.sav,yesterday,9632.68,0.62,36444
opntitle-1.9.sav,baseline,6427.81,0.10,53152
opntitle-1.9.sav,stable,6586.95,0.35,51436
opntitle-1.9.sav,today,7382.37,0.11,34028
opntitle-1.9.sav,yesterday,7385.33,0.15,34152
opntitle.sav,baseline,12000.62,0.23,78684
opntitle.sav,stable,10129.80,0.25,80704
opntitle.sav,today,7451.89,0.46,35968
opntitle.sav,yesterday,7404.78,0.35,35968
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,19966.45,0.36,136240
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,19673.38,0.32,138420
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,15539.50,0.89,122892
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,15732.64,0.64,123080
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,10943.39,0.36,88516
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,9999.00,0.27,89372
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9307.56,0.23,44992
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9325.03,0.13,45120
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,12036.59,0.84,123176
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,12570.56,0.23,123060
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,10691.28,0.21,79976
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,10533.10,0.18,79884
wentbourne.sav,baseline,43323.11,0.58,303252
wentbourne.sav,stable,43408.06,0.67,295224
wentbourne.sav,today,41743.56,0.68,151800
wentbourne.sav,yesterday,42335.07,0.90,151540
