savegame,version,cpu,cpu_stddev,memory
PublicServerGame_05_Final.sav,baseline,8628.35,0.17,87060
PublicServerGame_05_Final.sav,stable,8572.26,0.23,85076
PublicServerGame_05_Final.sav,today,8266.90,0.16,42340
PublicServerGame_05_Final.sav,yesterday,8269.48,0.22,42328
PublicServerGame_326_Final.sav,baseline,10040.70,0.19,84248
PublicServerGame_326_Final.sav,stable,9803.29,0.16,85020
PublicServerGame_326_Final.sav,today,9941.51,0.39,39552
PublicServerGame_326_Final.sav,yesterday,9875.24,0.26,39680
PublicServerGame_329_Final.sav,baseline,10105.27,0.60,112928
PublicServerGame_329_Final.sav,stable,9921.27,0.50,110212
PublicServerGame_329_Final.sav,today,8913.28,0.41,77340
PublicServerGame_329_Final.sav,yesterday,8990.60,0.79,77452
lordaro_British-Railways-4th-Oct-2082.sav,baseline,8226.34,0.15,82756
lordaro_British-Railways-4th-Oct-2082.sav,stable,8100.22,0.20,83728
lordaro_British-Railways-4th-Oct-2082.sav,today,1299.87,0.17,42752
lordaro_British-Railways-4th-Oct-2082.sav,yesterday,1306.67,0.20,42624
lordaro_biggest_town_ever.sav,baseline,5508.30,0.28,101084
lordaro_biggest_town_ever.sav,stable,5659.36,0.51,99820
lordaro_biggest_town_ever.sav,today,7742.41,0.33,86012
lordaro_biggest_town_ever.sav,yesterday,7626.23,0.42,86004
opntitle-1.0.sav,baseline,6410.50,0.10,53156
opntitle-1.0.sav,stable,6537.69,0.14,50840
opntitle-1.0.sav,today,7506.43,0.26,32512
opntitle-1.0.sav,yesterday,7623.09,0.43,32640
opntitle-1.1.sav,baseline,11003.84,0.35,79508
opntitle-1.1.sav,stable,8570.05,0.03,80864
opntitle-1.1.sav,today,9338.14,0.11,36080
opntitle-1.1.sav,yesterday,9381.28,0.85,36080
opntitle-1.2.sav,baseline,6566.51,0.06,55496
opntitle-1.2.sav,stable,6700.78,0.21,54636
opntitle-1.2.sav,today,7825.64,0.24,36592
opntitle-1.2.sav,yesterday,7730.82,0.24,36716
opntitle-1.3.sav,baseline,6456.68,0.61,55496
opntitle-1.3.sav,stable,6552.43,0.16,53988
opntitle-1.3.sav,today,7498.40,0.32,36084
opntitle-1.3.sav,yesterday,7568.19,0.31,36076
opntitle-1.4.sav,baseline,8975.33,0.20,82704
opntitle-1.4.sav,stable,8094.70,0.38,82336
opntitle-1.4.sav,today,9875.74,0.08,38940
opntitle-1.4.sav,yesterday,9738.38,0.24,38948
opntitle-1.5.sav,baseline,13149.09,0.12,81956
opntitle-1.5.sav,stable,11065.11,0.24,83256
opntitle-1.5.sav,today,14373.76,0.48,37516
opntitle-1.5.sav,yesterday,13932.86,0.28,37388
opntitle-1.7.sav,baseline,10673.03,0.18,78796
opntitle-1.7.sav,stable,8258.65,0.10,80616
opntitle-1.7.sav,today,9421.86,0.27,36332
opntitle-1.7.sav,yesterday,9435.74,0.47,36460
opntitle-1.9.sav,baseline,6412.51,0.08,53436
opntitle-1.9.sav,stable,6557.99,0.18,51420
opntitle-1.9.sav,today,7475.44,0.08,34032
opntitle-1.9.sav,yesterday,7552.65,0.20,34028
opntitle.sav,baseline,11887.65,0.08,78800
opntitle.sav,stable,10112.61,0.17,80876
opntitle.sav,today,7524.87,0.25,36096
opntitle.sav,yesterday,7469.69,0.42,35968
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,baseline,20501.94,0.75,136108
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,stable,20538.11,0.58,138068
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,today,15687.34,0.76,123020
speed-test-600-15-Timbertrains-15th-Sep-2031.sav,yesterday,15665.17,0.62,123020
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,baseline,10976.67,0.38,88336
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,stable,10035.19,0.27,89252
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,today,9265.00,0.52,45012
timberwolf-Garnway-on-sea-Transport-1892-01-04.sav,yesterday,9439.79,0.40,45116
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,baseline,12142.10,0.71,123072
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,stable,13919.06,0.68,123480
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,today,11117.50,0.83,79756
timberwolf-Northern-Canal-Cooperative-1847-04-18.sav,yesterday,11021.81,0.76,79756
wentbourne.sav,baseline,48932.39,0.09,300936
wentbourne.sav,stable,48756.54,0.43,294744
wentbourne.sav,today,46446.12,0.52,151324
wentbourne.sav,yesterday,46803.08,0.30,151316
